# c0 + a0 * ((feature_21 * feature_7) * cbrt(feature_1)) + a1 * ((feature_27 - feature_3) + sqrt(feature_2)) + a2 * ((|feature_20 - feature_9|) * (feature_6 * feature_5)) + a3 * ((feature_22 * feature_16) + (|feature_21 - feature_19|))
# Property Label: $target$; Unit of the Property: Unitless
# RMSE: 0.454670646916766; Max AE: 1.91909919938367
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all , -1.812903619817574e-01,  1.744808971429648e+00,  3.394973533011724e-06,  3.862098867641596e-01, -7.551094291253316e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         20|6|mult|0|cbrt|mult; ((feature_21 * feature_7) * cbrt(feature_1)); $\left(\left(feature_{21} feature_{7}\right) \left(\sqrt[3]{ feature_{1} }\right)\right)$; ((feature_21 .* feature_7) .* nthroot(feature_1, 3)); ((newdata$feature_21 * newdata$feature_7) * nthroot(newdata$feature_1, 3)); feature_21,feature_7,feature_1
# 1;  2; Unitless;                                         26|2|sub|1|sqrt|add; ((feature_27 - feature_3) + sqrt(feature_2)); $\left(\left(feature_{27} - feature_{3}\right) + \left(\sqrt{ feature_{2} }\right)\right)$; ((feature_27 - feature_3) + sqrt(feature_2)); ((newdata$feature_27 - newdata$feature_3) + sqrt(newdata$feature_2)); feature_27,feature_3,feature_2
# 2;  2; Unitless;                                         19|8|abd|5|4|mult|mult; ((|feature_20 - feature_9|) * (feature_6 * feature_5)); $\left(\left(\left|feature_{20} - feature_{9}\right|\right) \left(feature_{6} feature_{5}\right)\right)$; (abs(feature_20 - feature_9) .* (feature_6 .* feature_5)); (abs(newdata$feature_20 - newdata$feature_9) * (newdata$feature_6 * newdata$feature_5)); feature_20,feature_9,feature_6,feature_5
# 3;  2; Unitless;                                         21|15|mult|20|18|abd|add; ((feature_22 * feature_16) + (|feature_21 - feature_19|)); $\left(\left(feature_{22} feature_{16}\right) + \left(\left|feature_{21} - feature_{19}\right|\right)\right)$; ((feature_22 .* feature_16) + abs(feature_21 - feature_19)); ((newdata$feature_22 * newdata$feature_16) + abs(newdata$feature_21 - newdata$feature_19)); feature_22,feature_16,feature_21,feature_19
# Number of Samples Per Task
# Task, n_samples               
# all , 1692                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
477         ,  7.200000000000000e-01,  7.598837231647254e-01,  1.184634257330319e+00,  8.006965136603807e-01,  6.194463775995863e+04,  3.169081467820322e-01
478         ,  1.040000000000000e+00,  1.071671173835331e+00,  0.000000000000000e+00,  8.936634762310108e-01,  2.961596731514238e+04,  4.323118923837813e-01
479         ,  1.940000000000000e+00,  1.223057258442749e+00,  1.423058509149739e+00,  7.897177546998884e-01,  2.665190777304524e+04,  1.987945832910520e+00
480         ,  1.100000000000000e+00,  1.606840643666137e+00,  0.000000000000000e+00,  9.561464606089898e-01,  1.954885388023935e+04,  1.624218670453479e+00
482         ,  1.640000000000000e+00,  1.306496466228334e+00,  0.000000000000000e+00,  9.052970779884952e-01,  8.829296857836702e+03,  1.170503962263622e+00
483         ,  1.700000000000000e+00,  1.920868966438175e+00,  0.000000000000000e+00,  7.896144420441481e-01,  4.403205233750676e+04,  2.974456170579432e+00
484         ,  1.020000000000000e+00,  1.233341995666424e+00,  0.000000000000000e+00,  9.482298340198759e-01,  4.821218255304159e+04,  4.409323156046337e-01
485         ,  4.999999999999999e-01,  6.825810930930125e-01,  3.653527881665445e+00,  8.144661322294335e-01,  5.358716138746888e+04,  1.286930040815396e+00
486         ,  1.480000000000000e+00,  1.004854495333329e+00,  0.000000000000000e+00,  8.132381218862973e-01,  3.864963955113955e+04,  5.432389416649164e-01
487         ,  2.060000000000000e+00,  1.516501538830673e+00,  0.000000000000000e+00,  7.896966983671382e-01,  8.968987247373227e+03,  2.235291325260838e+00
488         ,  1.900000000000000e+00,  2.020184960127933e+00,  0.000000000000000e+00,  7.896060446047712e-01,  1.193571671912929e+04,  3.513792067165554e+00
489         ,  9.600000000000000e-01,  1.177807106356280e+00,  0.000000000000000e+00,  9.218657233060121e-01,  5.809257510883542e+04,  3.293913501559108e-01
490         ,  1.200000000000000e+00,  1.666005643809646e+00,  0.000000000000000e+00,  8.299984400823768e-01,  1.416295023113712e+05,  1.274172291882331e+00
491         ,  1.360000000000000e+00,  1.027328271539229e+00,  1.502018720781182e-01,  7.896068507796019e-01,  9.764277761169733e+03,  1.032612795220246e+00
493         ,  1.420000000000000e+00,  1.003171455087364e+00,  1.113108677028352e+00,  8.077766250557388e-01,  1.646258184125334e+04,  1.281093115966301e+00
494         ,  1.180000000000000e+00,  1.285182643341650e+00,  4.165978269987717e-01,  7.896669171961775e-01,  2.606945369436895e+04,  1.681713075469447e+00
497         ,  1.880000000000000e+00,  1.835753265482445e+00,  0.000000000000000e+00,  7.896060446047714e-01,  6.269091632813203e+04,  2.590086418483841e+00
498         ,  2.820000000000000e+00,  1.742330594732673e+00,  0.000000000000000e+00,  7.896798114716468e-01,  1.652672737448593e+05,  1.446160761673262e+00
500         ,  8.600000000000001e-01,  3.819596311140462e-01,  2.117003827045858e+00,  7.905244014046808e-01,  2.737271086675028e+04,  1.258842805508922e-01
501         ,  2.000000000000000e+00,  1.585561337544610e+00,  0.000000000000000e+00,  7.897146369573986e-01,  2.740882177085777e+04,  2.251929296893848e+00
502         ,  6.400000000000000e-01,  1.169761438089569e+00,  1.672534406058807e-01,  7.897401265367308e-01,  1.069778333229192e+04,  1.400606181739351e+00
503         ,  1.900000000000000e+00,  1.849374763839820e+00,  0.000000000000000e+00,  7.896156242719157e-01,  1.838331619219993e+04,  3.014798263163048e+00
504         ,  1.620000000000000e+00,  1.900483858634094e+00,  0.000000000000000e+00,  1.327534718088752e+00,  8.838490453213372e+04,  1.015882593742056e-01
505         ,  1.860000000000000e+00,  9.993398909176812e-01,  0.000000000000000e+00,  7.897081089268622e-01,  6.126911064628819e+04,  4.364272472503887e-01
506         ,  2.140000000000000e+00,  1.638737341640146e+00,  0.000000000000000e+00,  7.897087632880734e-01,  6.606549452319150e+04,  2.049831600752628e+00
507         ,  1.080000000000000e+00,  1.392509449620459e+00,  1.850488632518011e+00,  8.210777785524771e-01,  9.163475460325403e+04,  1.914433620876332e+00
508         ,  9.399999999999998e-01,  1.367187059547910e+00,  0.000000000000000e+00,  9.686346928549258e-01,  5.773197832589019e+04,  6.116245497915155e-01
510         ,  1.180000000000000e+00,  1.014775433535900e+00,  0.000000000000000e+00,  8.432903090351941e-01,  2.538736062726991e+04,  5.497398068009334e-01
511         ,  2.700000000000000e+00,  2.191157165887058e+00,  3.845508265280244e-01,  7.897128099382529e-01,  1.002620000102368e+04,  4.153299356782695e+00
512         ,  8.600000000000001e-01,  7.596206602866302e-01,  0.000000000000000e+00,  6.719241304628460e-01,  1.763592031138392e+04,  7.314089189678514e-01
513         ,  1.840000000000000e+00,  1.713351986785721e+00,  1.048882089666417e+00,  8.537805839433810e-01,  1.456336319827613e+05,  1.746478544812732e+00
514         ,  1.980000000000000e+00,  1.352659062547772e+00,  6.872976598340258e-01,  8.195056621383784e-01,  7.132849776027515e+04,  1.450842557207084e+00
515         ,  2.680000000000000e+00,  2.017023114073956e+00,  4.627227471654805e-01,  7.897254645814632e-01,  1.156554204861380e+05,  2.810525021916336e+00
516         ,  2.540000000000000e+00,  1.699736315192239e+00,  0.000000000000000e+00,  7.896060446047714e-01,  9.000572513515360e+04,  1.997791888776456e+00
517         ,  1.880000000000000e+00,  1.410269322817832e+00,  5.815103113499805e-01,  7.897055164427099e-01,  5.774123605575267e+04,  1.804422291136466e+00
518         ,  1.740000000000000e+00,  1.717249902378564e+00,  0.000000000000000e+00,  7.897153853162043e-01,  1.088344996678151e+04,  2.738168684917304e+00
519         ,  1.240000000000000e+00,  1.986395007308847e+00,  0.000000000000000e+00,  7.896060446047711e-01,  6.333407624855261e+04,  2.974484218765265e+00
520         ,  8.200000000000000e-01,  4.849480772436036e-01,  2.367957345473434e+00,  8.111890140582687e-01,  3.378300714475750e+04,  3.606408615742995e-01
521         ,  1.020000000000000e+00,  1.345457937533755e+00,  0.000000000000000e+00,  5.896060446047711e-01,  7.532034102292245e+04,  2.113117540804054e+00
522         ,  6.200000000000000e-01,  5.644057828339409e-01,  2.164016252739040e+00,  8.072914645969512e-01,  3.982942145227282e+04,  4.351035171773779e-01
524         ,  5.800000000000001e-01,  8.472787438162726e-01,  2.692501415877477e+00,  8.377613990850764e-01,  4.630709516678492e+04,  1.221014215069552e+00
525         ,  2.020000000000000e+00,  1.499479813253701e+00,  0.000000000000000e+00,  8.691207078885745e-01,  1.004026642268092e+05,  1.028651155552829e+00
526         ,  9.600000000000000e-01,  8.466322566228059e-01,  7.904232150008110e-01,  8.253524324757125e-01,  4.106319967972493e+04,  4.286451417209907e-01
527         ,  1.820000000000000e+00,  1.215167425236831e+00,  5.608947037249686e-01,  7.884269794811909e-01,  9.166963602041749e+03,  1.722342216260599e+00
529         ,  2.600000000000001e-01,  1.009879722263895e+00,  0.000000000000000e+00,  7.896095366317089e-01,  6.138671000348403e+04,  4.631292422520076e-01
530         ,  4.399999999999999e-01,  1.070048946390717e+00,  0.000000000000000e+00,  8.774931381387272e-01,  7.781707319667377e+04,  7.745418444651306e-02
531         ,  2.180000000000000e+00,  2.218565174985310e+00,  0.000000000000000e+00,  8.467075701951851e-01,  2.353578535176436e+03,  3.853711035447304e+00
532         ,  1.000000000000000e+00,  1.626869637364633e+00,  0.000000000000000e+00,  7.896682675524987e-01,  2.915035318916136e+04,  2.343788034118012e+00
533         ,  1.460000000000000e+00,  1.050900092369913e+00,  2.380517802955583e+00,  7.949360098546291e-01,  3.307963204343796e+04,  1.911547384005261e+00
534         ,  2.220000000000000e+00,  1.403380126368952e+00,  5.810346453831693e-01,  7.897386691665086e-01,  6.899618012781440e+04,  1.687274817535143e+00
535         ,  8.400000000000000e-01,  7.123024140026055e-01,  1.051100619463131e+00,  7.897203828244824e-01,  3.849344204227381e+04,  3.867607594411940e-01
536         ,  1.860000000000000e+00,  1.030414824880395e+00,  5.939115089537069e-01,  8.167737298058262e-01,  8.781029320370770e+04,  4.400895459390951e-01
538         ,  1.180000000000000e+00,  1.010347112841681e+00,  5.788699424204951e-01,  8.277018487869704e-01,  7.259702806524815e+04,  4.654295222362132e-01
539         ,  1.660000000000000e+00,  1.502381266653884e+00,  0.000000000000000e+00,  7.896429461169918e-01,  1.642664843042050e+04,  2.133416545635793e+00
540         ,  7.200000000000000e-01,  1.226507969853634e+00,  1.851244806186315e-01,  7.896101383819968e-01,  8.307808285753212e+04,  9.202559266527650e-01
541         ,  2.680000000000000e+00,  2.882133102930256e+00,  0.000000000000000e+00,  7.897108627509375e-01,  5.266662462795917e+04,  5.387086681387347e+00
542         ,  1.220000000000000e+00,  1.287435259317833e+00,  1.283987265676847e+00,  8.071032764647099e-01,  3.381695915493117e+04,  1.947828140746806e+00
544         ,  6.200000000000000e-01,  1.284569772020550e+00,  0.000000000000000e+00,  7.896394116854689e-01,  3.567130648862203e+04,  1.400290744902836e+00
546         ,  2.640000000000001e+00,  1.958848223294741e+00,  0.000000000000000e+00,  7.897099458299434e-01,  1.010672354182112e+04,  3.370583301441312e+00
547         ,  1.100000000000000e+00,  1.325763803260815e+00,  0.000000000000000e+00,  7.896080233773175e-01,  8.431585774278802e+04,  1.079485476997152e+00
548         ,  1.700000000000000e+00,  1.283070271897895e+00,  3.798264566374017e-01,  7.864245693879802e-01,  2.984348538097453e+04,  1.640455388450680e+00
549         ,  1.680000000000000e+00,  1.281481618694169e+00,  1.583216266543935e+00,  8.381990687701698e-01,  9.264039792410482e+04,  1.415302825057566e+00
550         ,  9.600000000000000e-01,  1.295727567637533e+00,  8.480356224019880e-01,  7.896287644669225e-01,  3.003718315883655e+04,  1.876831516726313e+00
551         ,  1.740000000000000e+00,  1.503772733988078e+00,  0.000000000000000e+00,  9.543732964741948e-01,  1.647238047938926e+03,  1.522723171807726e+00
552         ,  4.799999999999998e-01,  1.082402452366463e+00,  7.346839381209817e-02,  7.896047026066397e-01,  3.572849011716262e+03,  1.193630489988948e+00
553         ,  4.100000000000000e+00,  3.482058933703231e+00,  0.000000000000000e+00,  7.896778202320944e-01,  2.294593011184730e+05,  5.386509342828834e+00
554         ,  4.399999999999999e-01,  7.842784811034492e-01,  1.185494900933032e+00,  8.048885876764346e-01,  6.916728781820074e+03,  8.452600029302784e-01
555         ,  2.240000000000000e+00,  1.177590435887660e+00,  0.000000000000000e+00,  7.897102459563786e-01,  7.519458202586760e+04,  7.755439140727971e-01
556         ,  1.880000000000000e+00,  8.279459609826049e-01,  0.000000000000000e+00,  7.897364546129809e-01,  4.397048965840111e+04,  1.445780968430360e-01
557         ,  2.220000000000000e+00,  1.996192001199007e+00,  0.000000000000000e+00,  8.497067039854992e-01,  8.345966644871713e+03,  3.211702384556598e+00
558         ,  9.000000000000001e-01,  7.533620961066574e-01,  2.192134890498719e+00,  7.879501069371971e-01,  5.794743836664512e+04,  8.656744151760726e-01
559         ,  3.500000000000000e+00,  2.385936872973503e+00,  0.000000000000000e+00,  7.896060446047712e-01,  8.416770992586284e+04,  3.825866438647471e+00
561         ,  1.180000000000000e+00,  1.339513937957078e+00,  1.906541538829603e-01,  7.896085520137417e-01,  3.445748486814822e+04,  1.642860047826700e+00
562         ,  1.320000000000001e+00,  9.955690105386472e-01,  1.899391739467342e+00,  8.176505322425270e-01,  9.161544941574035e+04,  9.252581504807131e-01
563         ,  1.340000000000000e+00,  1.672319346651790e+00,  0.000000000000000e+00,  7.905122760714935e-01,  1.240529006761885e+05,  1.623416622568711e+00
564         ,  2.100000000000000e+00,  1.356190258824937e+00,  1.494725256788883e-01,  7.896121947649606e-01,  4.672641161061521e+04,  1.558842134245391e+00
565         ,  2.740000000000000e+00,  2.524621756144789e+00,  0.000000000000000e+00,  8.413934592573321e-01,  8.768709153110617e+04,  3.920057528318344e+00
566         ,  1.840000000000000e+00,  1.961501951183511e+00,  0.000000000000000e+00,  7.896287644669222e-01,  6.696571891696825e+04,  2.878002927212963e+00
567         ,  1.280000000000000e+00,  1.418466247047079e+00,  0.000000000000000e+00,  7.895231455224915e-01,  4.870505227939254e+03,  2.018263641314163e+00
568         ,  3.800000000000000e-01,  1.309930892426490e+00,  2.025092486977172e+00,  8.094425467890024e-01,  1.407191126196796e+05,  1.403666269855151e+00
569         ,  1.460000000000000e+00,  1.574940453937108e+00,  0.000000000000000e+00,  7.896182840588141e-01,  5.305536371108353e+04,  1.999418678579404e+00
570         ,  2.660000000000000e+00,  2.616542965931707e+00,  2.933399582835724e-01,  7.897007879926514e-01,  1.225305000357425e+04,  5.192400223060871e+00
571         ,  1.480000000000000e+00,  1.696881932478533e+00,  0.000000000000000e+00,  7.896103887656954e-01,  4.012060748825784e+04,  2.428896056131444e+00
572         ,  7.000000000000000e-01,  9.226402586356544e-01,  0.000000000000000e+00,  5.896069004138302e-01,  8.163659973173947e+03,  1.608666401489777e+00
573         ,  9.600000000000000e-01,  7.979748973435906e-01,  4.886915887631762e-01,  8.318500224152195e-01,  2.699760714260586e+04,  2.553115836095282e-01
574         ,  7.000000000000000e-01,  1.145359775652751e+00,  2.774125737801225e+00,  8.203987436115306e-01,  1.095207938602764e+05,  1.553901647940896e+00
575         ,  3.800000000000000e+00,  3.127140594336031e+00,  0.000000000000000e+00,  7.897115860938212e-01,  2.706761150840892e+05,  4.105063000218189e+00
576         ,  7.400000000000001e-01,  8.047670485898639e-01,  3.395760585598399e+00,  6.045558496127712e-01,  1.229014233005289e+05,  1.821324668733437e+00
577         ,  7.200000000000000e-01,  1.173649875087242e+00,  4.532822981756158e-01,  7.896086254593646e-01,  7.041015487305036e+04,  1.020632054664268e+00
578         ,  1.780000000000000e+00,  1.655902688779733e+00,  0.000000000000000e+00,  7.896941568210075e-01,  2.144601457320903e+03,  2.656239103061038e+00
579         ,  1.020000000000000e+00,  9.547299423847290e-01,  1.285657799771359e-01,  7.896154728880913e-01,  7.698718650450048e+04,  2.435191067995409e-01
580         ,  1.920000000000000e+00,  2.380815473271068e+00,  0.000000000000000e+00,  7.897190951009678e-01,  7.182878949787399e+04,  3.920560174644106e+00
581         ,  4.200000000000001e-01,  1.046828434476401e+00,  1.306332401678666e+00,  8.284934853946012e-01,  8.239953717645531e+04,  8.116214379254609e-01
582         ,  1.600000000000000e+00,  1.653419634060391e+00,  6.078517414188089e-01,  7.897146175644287e-01,  5.435840339630425e+04,  2.476063580371156e+00
583         ,  1.740000000000000e+00,  1.399682580710204e+00,  2.967614844363505e-01,  7.896941813203483e-01,  2.751523360514041e+04,  1.909099300515490e+00
584         ,  4.600000000000000e-01,  1.243704392972475e+00,  1.178624305107230e-01,  7.896068638805737e-01,  1.191092913369831e+05,  6.164915019600321e-01
585         ,  8.000000000000003e-01,  1.084013495323735e+00,  3.584923587526955e-01,  7.897181223877063e-01,  4.621118713795483e+04,  9.562704749076198e-01
586         ,  1.160000000000000e+00,  1.278041594268952e+00,  0.000000000000000e+00,  9.427954138297808e-01,  5.364714627963383e+04,  5.334469479964343e-01
587         ,  1.100000000000000e+00,  9.224330575148783e-01,  6.540393978531080e-02,  7.899903187075359e-01,  5.118033916097438e+04,  3.554064848608960e-01
588         ,  3.000000000000000e-01,  8.998733271573741e-01,  1.247102499827804e-01,  7.896188169388562e-01,  6.799335287570204e+04,  1.787160188593294e-01
589         ,  1.080000000000000e+00,  1.650806836915432e+00,  0.000000000000000e+00,  7.896260605685016e-01,  2.392067374208797e+04,  2.451929921250975e+00
590         ,  2.000000000000000e+00,  1.640798078126869e+00,  0.000000000000000e+00,  8.557105348664471e-01,  5.574780173497338e+04,  1.847683868570406e+00
591         ,  1.200000000000000e+00,  1.399574760738511e+00,  0.000000000000000e+00,  8.090865481560559e-01,  1.162873428967767e+05,  9.015571132489364e-01
592         ,  8.800000000000001e-01,  1.280727793447086e+00,  0.000000000000000e+00,  8.102276246524580e-01,  1.635861000135604e+05,  1.728964393519142e-01
593         ,  8.400000000000000e-01,  1.038889961616455e+00,  4.863325983830489e-01,  8.706919891196635e-01,  7.029596280896991e+04,  3.219044375219525e-01
594         ,  9.600000000000000e-01,  8.263862065144286e-01,  1.459671551665133e+00,  8.243992230751944e-01,  3.940628079906771e+04,  7.092453823544401e-01
595         ,  1.040000000000000e+00,  1.562896883509050e+00,  0.000000000000000e+00,  7.896064372020294e-01,  5.606977879042397e+04,  1.941790015770156e+00
598         ,  1.380000000000000e+00,  2.015112111166914e+00,  5.311096402204757e-01,  8.415921046549618e-01,  8.160812974818702e+03,  3.548286689804347e+00
599         ,  1.080000000000000e+00,  1.274575018368631e+00,  0.000000000000000e+00,  7.897206569005825e-01,  5.739419455929363e+02,  1.682567601104824e+00
600         ,  1.420000000000000e+00,  1.375191657434392e+00,  0.000000000000000e+00,  7.897180451844971e-01,  7.147444568681139e+04,  1.319852552971526e+00
601         ,  5.199999999999999e-01,  8.181330383945604e-01,  3.768482909631488e-01,  7.896091175631774e-01,  3.561798598576304e+04,  3.700636455232850e-01
602         ,  7.400000000000001e-01,  7.990881499643298e-01,  8.828311835402848e-01,  8.245936863359814e-01,  2.587507254751386e+04,  4.858568415422620e-01
604         ,  1.520000000000000e+00,  1.150757403103355e+00,  0.000000000000000e+00,  9.068039202707480e-01,  6.437912958824572e+04,  2.721364195589953e-01
605         ,  1.000000000000000e+00,  1.651907013376976e+00,  0.000000000000000e+00,  7.896083619991454e-01,  5.157662870526629e+04,  2.211749176984683e+00
606         ,  3.000000000000000e+00,  2.515949815270444e+00,  0.000000000000000e+00,  1.236909744642215e+00,  2.507042945553044e+03,  2.859524622484348e+00
607         ,  8.200000000000000e-01,  8.704451568693977e-01,  0.000000000000000e+00,  8.358843422350841e-01,  4.109906675613256e+04,  7.137529012473234e-02
608         ,  1.720000000000000e+00,  9.077724966105171e-01,  3.618499276873161e-01,  7.897026144305648e-01,  4.185325420078039e+04,  5.398902010365253e-01
609         ,  1.880000000000000e+00,  1.929880832788527e+00,  0.000000000000000e+00,  8.421309586694083e-01,  5.488068409114093e+03,  3.099352979131466e+00
610         ,  1.640000000000000e+00,  1.812223959077722e+00,  0.000000000000000e+00,  8.934503811419058e-01,  1.315894301201536e+05,  1.454365966349275e+00
611         ,  2.140000000000000e+00,  2.704949616830098e+00,  0.000000000000000e+00,  7.896060446047711e-01,  3.050059087861287e+04,  5.123635371531014e+00
612         ,  1.620000000000000e+00,  1.183265579877655e+00,  0.000000000000000e+00,  7.896980248171849e-01,  1.044338609128336e+05,  5.332660397639103e-01
613         ,  1.660000000000000e+00,  1.579547112665174e+00,  0.000000000000000e+00,  8.808188170631708e-01,  2.181922427054757e+03,  2.046525544195486e+00
614         ,  1.140000000000000e+00,  9.491972310367925e-01,  0.000000000000000e+00,  6.409884305159768e-01,  4.997630290808230e+04,  1.077745766303227e+00
615         ,  2.080000000000000e+00,  1.400146219278987e+00,  7.894100719564469e-01,  7.897235638508320e-01,  5.457656302234984e+04,  1.903538374226884e+00
617         ,  2.400000000000000e+00,  1.856992856189586e+00,  0.000000000000000e+00,  8.417110460301162e-01,  1.303483912437561e+05,  1.814940493574067e+00
618         ,  1.580000000000000e+00,  1.303242286848011e+00,  0.000000000000000e+00,  9.706294076001936e-01,  1.015678681593382e+05,  5.170399344514109e-02
619         ,  7.200000000000000e-01,  1.316323092689765e+00,  0.000000000000000e+00,  7.896213662586441e-01,  2.162001522161297e+04,  1.606107766092940e+00
620         ,  1.000000000000000e+00,  9.215882110749805e-01,  1.101223727825115e+00,  7.897071006634013e-01,  3.415572113054728e+04,  9.903762132217548e-01
621         ,  3.200000000000000e-01,  1.343428977017316e+00,  0.000000000000000e+00,  7.896251197859885e-01,  4.436517893294706e+03,  1.827326478253347e+00
622         ,  2.600000000000001e+00,  1.832278817747932e+00,  3.728246813439453e-01,  7.897165518456970e-01,  3.216576849759567e+04,  3.023929088997730e+00
623         ,  2.220000000000000e+00,  8.154965683144030e-01,  1.518448304115005e-01,  7.896089707143688e-01,  3.391024977813014e+04,  2.726309936650115e-01
624         ,  1.060000000000000e+00,  1.379433550728761e+00,  1.175872446371978e+00,  8.108086602856472e-01,  4.471552560201615e+04,  2.022742290037445e+00
626         ,  6.200000000000000e-01,  8.531469173737730e-01,  3.113215597028956e-01,  7.896444881841683e-01,  1.444489823669417e+04,  6.159270346988656e-01
628         ,  2.060000000000000e+00,  2.102463200937240e+00, -1.705285692477021e-01,  1.438481413956699e+00,  4.606329719007869e+04,  4.153143106959016e-01
629         ,  1.380000000000000e+00,  1.397753874204301e+00,  0.000000000000000e+00,  7.896060446047710e-01,  4.381596810651531e+04,  1.621909646103274e+00
630         ,  2.000000000000000e-02,  1.040331645683830e+00,  3.157434405130314e-01,  7.896468206026671e-01,  3.879255820549907e+04,  8.886353352440015e-01
631         ,  1.900000000000000e+00,  1.127060117738947e+00,  7.966887840420998e-02,  7.896081178890739e-01,  5.328109219997447e+04,  8.751964473655713e-01
632         ,  1.540000000000000e+00,  2.018272371405709e+00,  0.000000000000000e+00,  7.896060446047711e-01,  1.416584220280661e+04,  3.489235974637571e+00
633         ,  1.600000000000000e+00,  1.367727317544629e+00,  0.000000000000000e+00,  7.896905688433863e-01,  2.737924926598091e+04,  1.688267838894201e+00
634         ,  2.060000000000000e+00,  1.524385780535511e+00,  9.046743283192185e-02,  7.896064828050694e-01,  2.706735018032877e+04,  2.139486064588522e+00
636         ,  1.520000000000000e+00,  1.728643037743009e+00,  0.000000000000000e+00,  7.896097698660257e-01,  4.967819153298155e+04,  2.427120959820617e+00
637         ,  1.320000000000001e+00,  1.019640421802934e+00,  9.440805553287634e-02,  7.896770806028879e-01,  8.769769991352610e+04,  3.011266686710019e-01
638         ,  6.600000000000000e-01,  8.518783926981274e-01,  1.477642914756853e-01,  7.896106403577091e-01,  3.376888137026584e+04,  3.661529153848719e-01
640         ,  1.060000000000000e+00,  1.167066532788030e+00,  5.182088079301650e-01,  8.258483264258847e-01,  1.089026411173096e+05,  5.319725829655734e-01
641         ,  6.000000000000000e-01,  8.265460827618470e-01,  1.824599100099650e+00,  8.060336621917141e-01,  6.737346477850222e+04,  7.180858333864364e-01
642         ,  1.060000000000000e+00,  1.255093086597771e+00,  0.000000000000000e+00,  8.522264246110308e-01,  1.113273874826846e+05,  3.761598947828654e-01
643         ,  1.060000000000000e+00,  7.786159778435656e-01,  2.623167102713072e+00,  7.908499995116337e-01,  7.697403033106166e+04,  9.530396897294491e-01
645         ,  4.799999999999998e-01,  1.159774967187512e+00,  3.552693258057750e-01,  7.896028496143365e-01,  6.044949202216263e+04,  1.026283254779728e+00
646         ,  1.460000000000000e+00,  1.611446047704316e+00,  0.000000000000000e+00,  7.896063797205078e-01,  9.050723780945035e+04,  1.764774875124683e+00
647         ,  5.199999999999999e-01,  1.144268731847414e+00,  1.135503582510435e+00,  8.454633557252520e-01,  5.164126839788768e+04,  1.177445851480530e+00
648         ,  1.680000000000000e+00,  2.192399212595548e+00,  0.000000000000000e+00,  1.236819640104729e+00,  3.375029272015721e+04,  1.747529802419495e+00
649         ,  1.060000000000000e+00,  1.373120094815915e+00,  1.000647436938268e+00,  8.111440371600024e-01,  8.588255139624942e+04,  1.560749474732554e+00
650         ,  1.200000000000000e+00,  1.249719277232196e+00,  0.000000000000000e+00,  8.211804905407089e-01,  9.370033903043503e+04,  6.574545524558280e-01
651         ,  1.280000000000000e+00,  1.662354692204726e+00,  0.000000000000000e+00,  7.896064721830600e-01,  6.525823435861547e+04,  2.118541534922437e+00
652         ,  8.200000000000000e-01,  1.116701993972696e+00,  1.205503698868557e+00,  7.896974476420349e-01,  3.854343914575227e+04,  1.506001005767719e+00
654         ,  1.340000000000000e+00,  1.339541979421485e+00,  0.000000000000000e+00,  7.896868267412824e-01,  2.266413340384279e+04,  1.656753587887440e+00
655         ,  2.120000000000000e+00,  2.189176643929780e+00,  8.849733684123535e-01,  7.897060029719940e-01,  1.745126548712036e+04,  4.317834859451445e+00
656         ,  2.800000000000000e+00,  2.248345586810628e+00,  0.000000000000000e+00,  7.896090497715218e-01,  6.977839467629818e+04,  3.596081577576472e+00
657         ,  9.200000000000002e-01,  1.412952170798578e+00,  0.000000000000000e+00,  7.965681144268555e-01,  8.716177276137621e+04,  1.248778222491211e+00
658         ,  1.380000000000000e+00,  1.095322753389518e+00, -1.565088614849915e-01,  8.243532656171751e-01,  4.706159435310843e+04,  5.798577439663632e-01
659         ,  5.800000000000001e-01,  7.002779444484668e-01,  1.704961947481782e+00,  8.009505355460356e-01,  4.454692044102040e+03,  9.110364922718903e-01
660         ,  1.960000000000000e+00,  2.139527311592103e+00,  0.000000000000000e+00,  8.728872189855059e-01,  1.004946203920626e+05,  2.668079582782341e+00
661         ,  5.199999999999999e-01,  1.040510262511371e+00,  0.000000000000000e+00,  7.896185836890729e-01,  2.528873190818443e+04,  8.597178339442061e-01
663         ,  1.800000000000000e+00,  1.177179091058304e+00,  0.000000000000000e+00,  8.188000106063744e-01,  4.857827489062134e+04,  8.770281910073251e-01
664         ,  1.680000000000000e+00,  1.388650079130864e+00,  0.000000000000000e+00,  8.434538486671977e-01,  1.844350281382925e+04,  1.578101656879662e+00
666         ,  2.260000000000000e+00,  2.207432055140720e+00,  0.000000000000000e+00,  7.896876353918516e-01,  1.003169814928611e+05,  3.221341449208202e+00
667         ,  1.740000000000000e+00,  1.496196505783778e+00,  0.000000000000000e+00,  8.771969291869641e-01,  8.196923750895215e+04,  1.145702081830222e+00
668         , -1.400000000000000e-01,  8.016479455490252e-01,  2.339402788690527e-01,  7.896078431463788e-01,  7.583226537322985e+03,  5.067420519197916e-01
