# c0 + a0 * ((feature_26 - feature_12) * (feature_11 / feature_30)) + a1 * ((feature_21 * feature_7) * cbrt(feature_1)) + a2 * ((feature_27 - feature_3) + sqrt(feature_2)) + a3 * ((|feature_20 - feature_9|) * (feature_6 * feature_5)) + a4 * ((feature_22 * feature_16) + (|feature_21 - feature_19|))
# Property Label: $target$; Unit of the Property: Unitless
# RMSE: 0.441773408811966; Max AE: 1.92291430060275
# Coefficients
# Task   a0                      a1                      a2                      a3                      a4                      c0
# all ,  4.429113467218600e-02, -2.134689945525727e-01,  1.720408039609886e+00,  3.588921422996885e-06,  3.496906819585222e-01, -5.880356018050317e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         25|11|sub|10|29|div|mult; ((feature_26 - feature_12) * (feature_11 / feature_30)); $\left(\left(feature_{26} - feature_{12}\right) \left(\frac{ feature_{11} }{ feature_{30} } \right)\right)$; ((feature_26 - feature_12) .* (feature_11 ./ feature_30)); ((newdata$feature_26 - newdata$feature_12) * (newdata$feature_11 / newdata$feature_30)); feature_26,feature_12,feature_11,feature_30
# 1;  2; Unitless;                                         20|6|mult|0|cbrt|mult; ((feature_21 * feature_7) * cbrt(feature_1)); $\left(\left(feature_{21} feature_{7}\right) \left(\sqrt[3]{ feature_{1} }\right)\right)$; ((feature_21 .* feature_7) .* nthroot(feature_1, 3)); ((newdata$feature_21 * newdata$feature_7) * nthroot(newdata$feature_1, 3)); feature_21,feature_7,feature_1
# 2;  2; Unitless;                                         26|2|sub|1|sqrt|add; ((feature_27 - feature_3) + sqrt(feature_2)); $\left(\left(feature_{27} - feature_{3}\right) + \left(\sqrt{ feature_{2} }\right)\right)$; ((feature_27 - feature_3) + sqrt(feature_2)); ((newdata$feature_27 - newdata$feature_3) + sqrt(newdata$feature_2)); feature_27,feature_3,feature_2
# 3;  2; Unitless;                                         19|8|abd|5|4|mult|mult; ((|feature_20 - feature_9|) * (feature_6 * feature_5)); $\left(\left(\left|feature_{20} - feature_{9}\right|\right) \left(feature_{6} feature_{5}\right)\right)$; (abs(feature_20 - feature_9) .* (feature_6 .* feature_5)); (abs(newdata$feature_20 - newdata$feature_9) * (newdata$feature_6 * newdata$feature_5)); feature_20,feature_9,feature_6,feature_5
# 4;  2; Unitless;                                         21|15|mult|20|18|abd|add; ((feature_22 * feature_16) + (|feature_21 - feature_19|)); $\left(\left(feature_{22} feature_{16}\right) + \left(\left|feature_{21} - feature_{19}\right|\right)\right)$; ((feature_22 .* feature_16) + abs(feature_21 - feature_19)); ((newdata$feature_22 * newdata$feature_16) + abs(newdata$feature_21 - newdata$feature_19)); feature_22,feature_16,feature_21,feature_19
# Number of Samples Per Task
# Task, n_samples               
# all , 1692                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      ,  Feature 4 Value      
426         ,  1.320000000000001e+00,  1.521996265203435e+00, -1.494089543230221e-01,  4.742799996119351e-01,  7.897201983395606e-01,  5.194746433266787e+04,  1.924034933191057e+00
427         ,  1.660000000000000e+00,  1.587322077968741e+00, -3.334129613787048e+00,  0.000000000000000e+00,  8.359511430359555e-01,  4.100019134863622e+03,  2.488308653039281e+00
428         ,  1.760000000000000e+00,  1.507375836290897e+00, -5.888885379290464e-01,  0.000000000000000e+00,  8.151650770902157e-01,  2.847633044384888e+04,  1.764067923022133e+00
429         ,  4.399999999999999e-01,  6.105485844954337e-01, -3.184652188126600e+00,  9.859562730517305e-01,  5.896826894082394e-01,  3.268675941452250e+04,  1.196205990961417e+00
430         ,  3.280000000000000e+00,  3.393868320725530e+00,  3.288466839510364e-01,  4.877922308848671e-01,  7.897528428799508e-01,  4.918561017783084e+04,  7.252829850575610e+00
431         ,  1.400000000000000e+00,  1.320137129808709e+00, -5.823162390729207e-01,  4.269225343396129e-01,  8.393889689982902e-01,  1.291067741558407e+04,  1.528985451818100e+00
432         ,  2.480000000000000e+00,  1.605351604432226e+00,  4.691623394623081e-01,  0.000000000000000e+00,  7.896060446047711e-01,  3.943374786788755e+04,  1.923523556118286e+00
433         ,  2.000000000000000e+00,  1.532492692216218e+00, -1.574225753834865e+00,  0.000000000000000e+00,  7.896982318342236e-01,  2.280800603787295e+04,  2.144161252141211e+00
434         ,  1.040000000000000e+00,  1.534994517592562e+00, -4.277952846389565e-01,  0.000000000000000e+00,  7.896585024417949e-01,  5.628465398071752e+04,  1.662731240365449e+00
435         ,  4.960000000000000e+00,  4.751237367455357e+00,  9.743046985783557e-02,  0.000000000000000e+00,  1.236908608472127e+00,  3.093891607433540e+05,  5.995575146993621e+00
436         ,  1.500000000000000e+00,  1.836030142082353e+00, -9.446856218808392e-01,  0.000000000000000e+00,  7.896134598981196e-01,  1.421300541147521e+04,  3.021070598372354e+00
437         ,  1.820000000000000e+00,  1.403151363970790e+00, -1.116407872744887e+00,  0.000000000000000e+00,  8.004654186027360e-01,  4.742584224499346e+04,  1.410672917057018e+00
438         ,  8.600000000000001e-01,  1.098693506211079e+00, -5.982312759545524e+00,  0.000000000000000e+00,  8.084329491644282e-01,  7.947762335473445e+04,  7.881795311842881e-01
441         ,  6.200000000000000e-01,  6.840721158067962e-01, -5.363056991442387e+00,  7.873548776570514e-01,  6.252230160923140e-01,  8.871408936504165e+04,  8.112679763064414e-01
442         ,  1.180000000000000e+00,  1.427006831143847e+00, -3.702017327651310e-01,  0.000000000000000e+00,  7.896066281415585e-01,  3.391649098212700e+04,  1.576449999755544e+00
444         ,  2.000000000000000e+00,  1.687565655081290e+00, -5.612141334306093e-02,  0.000000000000000e+00,  7.897178122730644e-01,  4.735420453170692e+04,  2.143321467402049e+00
445         ,  1.400000000000000e+00,  1.227046792257032e+00, -5.086305556518852e-01,  0.000000000000000e+00,  8.189629867178589e-01,  6.869149835339226e+04,  5.208355023078924e-01
446         ,  1.040000000000000e+00,  9.900912987833860e-01, -1.380856407188168e+00,  0.000000000000000e+00,  7.895534534019023e-01,  3.628364446661434e+04,  4.309904369570802e-01
447         ,  7.800000000000002e-01,  8.533176797055150e-01, -7.047989651031250e+00,  1.479678963857881e-01,  7.896672247680818e-01,  2.539977409614434e+04,  9.591209608481704e-01
448         ,  1.940000000000000e+00,  1.645633354539761e+00, -8.988678716542108e-02,  0.000000000000000e+00,  7.897161158203682e-01,  1.690051061983108e+04,  2.340244184566244e+00
449         ,  2.220000000000000e+00,  2.651782856676268e+00, -1.667787720712761e+00,  4.094655532754128e-01,  7.896888769146229e-01,  1.607367540201630e+05,  4.191236060899966e+00
450         ,  8.200000000000000e-01,  1.410445898406909e+00, -8.045977118764671e-01,  0.000000000000000e+00,  7.896527035237717e-01,  3.208692518892496e+04,  1.602661328680925e+00
451         ,  1.160000000000000e+00,  1.509483706743244e+00, -1.667891589533407e-01,  3.799472667583363e-01,  8.087366063045903e-01,  3.454190987406811e+04,  1.917947561997913e+00
452         ,  3.420000000000000e+00,  3.086901990087910e+00, -1.623826479330444e+00,  0.000000000000000e+00,  7.896900350250762e-01,  3.325733676746149e+05,  3.416419143511336e+00
453         ,  2.040000000000000e+00,  1.665749788858220e+00, -3.673416970082606e+00,  7.781816081730557e-01,  7.897107594256866e-01,  1.098953741280086e+05,  2.372302959985736e+00
454         ,  1.200000000000000e+00,  1.590245355143415e+00,  3.544262166177716e-01,  0.000000000000000e+00,  8.811486067903396e-01,  3.946546996339610e+04,  1.444160299024935e+00
455         ,  1.300000000000000e+00,  1.319806991884360e+00, -6.598191892376311e+00,  1.704709440368038e-01,  8.130253596728558e-01,  1.347884827072066e+05,  1.012304989311868e+00
456         ,  2.720000000000000e+00,  1.650534792900601e+00, -1.159620315333052e+00,  4.591413520031206e-01,  7.897132844144036e-01,  6.296788041657964e+04,  2.297252743624762e+00
457         ,  1.920000000000000e+00,  1.821766681579654e+00,  1.047084814084375e+00,  0.000000000000000e+00,  8.444620649920741e-01,  1.154653810740530e+04,  2.485530241383214e+00
458         ,  1.520000000000000e+00,  1.498575356218556e+00, -2.413662874465291e+00,  0.000000000000000e+00,  7.896086212083167e-01,  3.192487363208747e+03,  2.355247827807275e+00
459         ,  2.000000000000000e+00,  1.738600301308611e+00,  2.431013450044760e-01,  9.782571930411517e-01,  8.177134400018281e-01,  7.308986910665760e+04,  2.446681364245606e+00
460         ,  3.820000000000000e+00,  3.042879349897754e+00, -3.199381606648408e+00,  0.000000000000000e+00,  7.896855986340683e-01,  2.833474446974567e+05,  3.995319573302091e+00
461         ,  1.180000000000000e+00,  1.476768872474579e+00, -8.207681918742181e-01,  0.000000000000000e+00,  7.896330656400223e-01,  6.770662710229439e+03,  2.054292021336280e+00
463         ,  2.560000000000000e+00,  1.645153905277808e+00, -1.564731136561051e+00,  0.000000000000000e+00,  7.897132707932473e-01,  1.010489326010096e+05,  1.662061689149938e+00
464         ,  1.600000000000000e-01,  3.995856514289558e-01, -9.004295843797999e+00,  9.891989203132112e-01,  7.895182650389163e-01,  4.400127885865499e+04,  2.327323354139789e-01
468         ,  8.000000000000003e-01,  6.711543691918244e-01, -2.390029500024745e+00,  7.505303884126312e-01,  7.896308505716407e-01,  1.785759573067112e+04,  2.936460438264091e-01
469         ,  2.460000000000000e+00,  2.197834616745350e+00, -9.840670716247025e-01,  0.000000000000000e+00,  7.896060446047711e-01,  1.489035470808792e+05,  2.678389779101593e+00
470         ,  9.600000000000000e-01,  8.381283166498867e-01, -4.607425266745517e+00,  0.000000000000000e+00,  7.896064910749838e-01,  3.631305975728499e+02,  7.734933266363980e-01
471         ,  3.800000000000000e+00,  3.635347840687930e+00, -1.453518955635417e+00,  0.000000000000000e+00,  7.897223964280086e-01,  3.605302677700451e+05,  4.676137996110779e+00
472         ,  1.760000000000000e+00,  1.083886937697272e+00, -1.559876012373249e+00,  0.000000000000000e+00,  7.896947598004387e-01,  7.208311799607043e+04,  3.537793953627050e-01
473         ,  1.900000000000000e+00,  1.013015809902067e+00, -1.631709137586603e+00,  2.472010921916698e-01,  7.896930270658420e-01,  4.951442504943919e+04,  5.427477078028082e-01
474         ,  1.000000000000000e+00,  1.217393390396114e+00, -9.590260842779432e-01,  0.000000000000000e+00,  7.896091770248521e-01,  4.729973296088040e+04,  9.142375273909172e-01
475         ,  8.000000000000003e-01,  6.073509168875840e-01, -2.088919759476815e+00,  1.834111841605924e+00,  8.096387847152120e-01,  4.398725098256343e+04,  3.679174214448963e-01
476         ,  1.400000000000000e+00,  1.465780634694180e+00,  3.132691701793935e-01,  1.168640956412014e+00,  8.084935325347502e-01,  5.590315661057323e+04,  1.995589318610830e+00
477         ,  7.200000000000000e-01,  8.239071140248120e-01, -1.034825220360532e+00,  1.184634257330319e+00,  8.006965136603807e-01,  6.194463775995863e+04,  3.169081467820322e-01
478         ,  1.040000000000000e+00,  1.033686897348823e+00, -3.910673126083178e+00,  0.000000000000000e+00,  8.936634762310108e-01,  2.961596731514238e+04,  4.323118923837813e-01
479         ,  1.940000000000000e+00,  1.267059478313855e+00,  2.126709631718325e-01,  1.423058509149739e+00,  7.897177546998884e-01,  2.665190777304524e+04,  1.987945832910520e+00
480         ,  1.100000000000000e+00,  1.543202468453039e+00, -3.428618926757924e+00,  0.000000000000000e+00,  9.561464606089898e-01,  1.954885388023935e+04,  1.624218670453479e+00
482         ,  1.640000000000000e+00,  1.444598765946852e+00,  7.710801575914084e-01,  0.000000000000000e+00,  9.052970779884952e-01,  8.829296857836702e+03,  1.170503962263622e+00
483         ,  1.700000000000000e+00,  1.918963315702100e+00, -1.120479297341519e+00,  0.000000000000000e+00,  7.896144420441481e-01,  4.403205233750676e+04,  2.974456170579432e+00
484         ,  1.020000000000000e+00,  1.214375353832143e+00, -3.525557254734541e+00,  0.000000000000000e+00,  9.482298340198759e-01,  4.821218255304159e+04,  4.409323156046337e-01
485         ,  4.999999999999999e-01,  6.969591969796193e-01,  4.819945442210897e-01,  3.653527881665445e+00,  8.144661322294335e-01,  5.358716138746888e+04,  1.286930040815396e+00
486         ,  1.480000000000000e+00,  1.135828873162491e+00, -8.834823097878577e-02,  0.000000000000000e+00,  8.132381218862973e-01,  3.864963955113955e+04,  5.432389416649164e-01
487         ,  2.060000000000000e+00,  1.373922497950977e+00, -4.752463193983130e+00,  0.000000000000000e+00,  7.896966983671382e-01,  8.968987247373227e+03,  2.235291325260838e+00
488         ,  1.900000000000000e+00,  2.056364400826587e+00,  3.246410780793291e-01,  0.000000000000000e+00,  7.896060446047712e-01,  1.193571671912929e+04,  3.513792067165554e+00
489         ,  9.600000000000000e-01,  1.082187852189199e+00, -5.405969451602039e+00,  0.000000000000000e+00,  9.218657233060121e-01,  5.809257510883542e+04,  3.293913501559108e-01
490         ,  1.200000000000000e+00,  1.681060139433959e+00, -2.544608112463249e+00,  0.000000000000000e+00,  8.299984400823768e-01,  1.416295023113712e+05,  1.274172291882331e+00
491         ,  1.360000000000000e+00,  1.078666836576681e+00, -1.260261039327092e+00,  1.502018720781182e-01,  7.896068507796019e-01,  9.764277761169733e+03,  1.032612795220246e+00
493         ,  1.420000000000000e+00,  1.040225923428045e+00, -6.976322205335479e-01,  1.113108677028352e+00,  8.077766250557388e-01,  1.646258184125334e+04,  1.281093115966301e+00
494         ,  1.180000000000000e+00,  1.256099485183966e+00, -2.418635705969799e+00,  4.165978269987717e-01,  7.896669171961775e-01,  2.606945369436895e+04,  1.681713075469447e+00
497         ,  1.880000000000000e+00,  1.928884658984447e+00,  6.266223496829412e-01,  0.000000000000000e+00,  7.896060446047714e-01,  6.269091632813203e+04,  2.590086418483841e+00
498         ,  2.820000000000000e+00,  1.627366708409637e+00, -5.464059346963269e+00,  0.000000000000000e+00,  7.896798114716468e-01,  1.652672737448593e+05,  1.446160761673262e+00
500         ,  8.600000000000001e-01,  1.901615110337664e-01, -6.145062997042105e+00,  2.117003827045858e+00,  7.905244014046808e-01,  2.737271086675028e+04,  1.258842805508922e-01
501         ,  2.000000000000000e+00,  1.572235208492725e+00, -1.901224701744987e+00,  0.000000000000000e+00,  7.897146369573986e-01,  2.740882177085777e+04,  2.251929296893848e+00
502         ,  6.400000000000000e-01,  6.324000852216326e-01, -1.424006387200846e+01,  1.672534406058807e-01,  7.897401265367308e-01,  1.069778333229192e+04,  1.400606181739351e+00
503         ,  1.900000000000000e+00,  1.878043459680310e+00, -2.845974646552333e-01,  0.000000000000000e+00,  7.896156242719157e-01,  1.838331619219993e+04,  3.014798263163048e+00
504         ,  1.620000000000000e+00,  1.864389593758512e+00, -4.159007275506146e+00,  0.000000000000000e+00,  1.327534718088752e+00,  8.838490453213372e+04,  1.015882593742056e-01
505         ,  1.860000000000000e+00,  1.099792360967551e+00, -9.775496286889946e-01,  0.000000000000000e+00,  7.897081089268622e-01,  6.126911064628819e+04,  4.364272472503887e-01
506         ,  2.140000000000000e+00,  1.716653081880024e+00, -1.770896290343383e-01,  0.000000000000000e+00,  7.897087632880734e-01,  6.606549452319150e+04,  2.049831600752628e+00
507         ,  1.080000000000000e+00,  1.437316640303874e+00,  2.134929775794067e-01,  1.850488632518011e+00,  8.210777785524771e-01,  9.163475460325403e+04,  1.914433620876332e+00
508         ,  9.399999999999998e-01,  1.292801202010678e+00, -4.666510588894442e+00,  0.000000000000000e+00,  9.686346928549258e-01,  5.773197832589019e+04,  6.116245497915155e-01
510         ,  1.180000000000000e+00,  1.002118127146007e+00, -3.251256258674417e+00,  0.000000000000000e+00,  8.432903090351941e-01,  2.538736062726991e+04,  5.497398068009334e-01
511         ,  2.700000000000000e+00,  2.201685870335105e+00,  5.605987516545982e-01,  3.845508265280244e-01,  7.897128099382529e-01,  1.002620000102368e+04,  4.153299356782695e+00
512         ,  8.600000000000001e-01,  6.342789162568570e-01, -5.706107458050482e+00,  0.000000000000000e+00,  6.719241304628460e-01,  1.763592031138392e+04,  7.314089189678514e-01
513         ,  1.840000000000000e+00,  1.857707836472762e+00,  1.521779202309027e+00,  1.048882089666417e+00,  8.537805839433810e-01,  1.456336319827613e+05,  1.746478544812732e+00
514         ,  1.980000000000000e+00,  1.428816855688551e+00, -2.179539709171645e-01,  6.872976598340258e-01,  8.195056621383784e-01,  7.132849776027515e+04,  1.450842557207084e+00
515         ,  2.680000000000000e+00,  1.966166120322597e+00, -2.338255392174856e+00,  4.627227471654805e-01,  7.897254645814632e-01,  1.156554204861380e+05,  2.810525021916336e+00
516         ,  2.540000000000000e+00,  1.792514461509850e+00,  1.067466273793501e-02,  0.000000000000000e+00,  7.896060446047714e-01,  9.000572513515360e+04,  1.997791888776456e+00
517         ,  1.880000000000000e+00,  1.481156936289062e+00, -7.918470497146976e-02,  5.815103113499805e-01,  7.897055164427099e-01,  5.774123605575267e+04,  1.804422291136466e+00
518         ,  1.740000000000000e+00,  1.734519710051579e+00, -7.371522038158227e-01,  0.000000000000000e+00,  7.897153853162043e-01,  1.088344996678151e+04,  2.738168684917304e+00
519         ,  1.240000000000000e+00,  2.057176208181097e+00,  4.361320810011377e-01,  0.000000000000000e+00,  7.896060446047711e-01,  6.333407624855261e+04,  2.974484218765265e+00
520         ,  8.200000000000000e-01,  2.652241715139782e-01, -6.416366693536694e+00,  2.367957345473434e+00,  8.111890140582687e-01,  3.378300714475750e+04,  3.606408615742995e-01
521         ,  1.020000000000000e+00,  1.459949816028243e+00,  5.501358067726475e-01,  0.000000000000000e+00,  5.896060446047711e-01,  7.532034102292245e+04,  2.113117540804054e+00
522         ,  6.200000000000000e-01,  6.280608745668046e-01, -1.336652484821036e-01,  2.164016252739040e+00,  8.072914645969512e-01,  3.982942145227282e+04,  4.351035171773779e-01
524         ,  5.800000000000001e-01,  8.807698273228354e-01,  2.056784858570869e-01,  2.692501415877477e+00,  8.377613990850764e-01,  4.630709516678492e+04,  1.221014215069552e+00
525         ,  2.020000000000000e+00,  1.446259441871689e+00, -4.086465780523991e+00,  0.000000000000000e+00,  8.691207078885745e-01,  1.004026642268092e+05,  1.028651155552829e+00
526         ,  9.600000000000000e-01,  9.052255115567066e-01, -1.246678536607403e+00,  7.904232150008110e-01,  8.253524324757125e-01,  4.106319967972493e+04,  4.286451417209907e-01
527         ,  1.820000000000000e+00,  9.849830782253509e-01, -6.747407671932114e+00,  5.608947037249686e-01,  7.884269794811909e-01,  9.166963602041749e+03,  1.722342216260599e+00
529         ,  2.600000000000001e-01,  1.015473764190656e+00, -3.097804767714444e+00,  0.000000000000000e+00,  7.896095366317089e-01,  6.138671000348403e+04,  4.631292422520076e-01
530         ,  4.399999999999999e-01,  1.082295821092235e+00, -3.289127618595277e+00,  0.000000000000000e+00,  8.774931381387272e-01,  7.781707319667377e+04,  7.745418444651306e-02
531         ,  2.180000000000000e+00,  2.338322864665066e+00,  2.565351009100505e+00,  0.000000000000000e+00,  8.467075701951851e-01,  2.353578535176436e+03,  3.853711035447304e+00
532         ,  1.000000000000000e+00,  1.657517919358007e+00, -8.402873012851825e-01,  0.000000000000000e+00,  7.896682675524987e-01,  2.915035318916136e+04,  2.343788034118012e+00
533         ,  1.460000000000000e+00,  1.079629602571741e+00,  4.751997369291221e-01,  2.380517802955583e+00,  7.949360098546291e-01,  3.307963204343796e+04,  1.911547384005261e+00
534         ,  2.220000000000000e+00,  1.469217543015996e+00, -3.394105824094025e-01,  5.810346453831693e-01,  7.897386691665086e-01,  6.899618012781440e+04,  1.687274817535143e+00
535         ,  8.400000000000000e-01,  7.859156941232552e-01, -7.610818751891217e-01,  1.051100619463131e+00,  7.897203828244824e-01,  3.849344204227381e+04,  3.867607594411940e-01
536         ,  1.860000000000000e+00,  1.124713270631225e+00, -7.832940459021392e-01,  5.939115089537069e-01,  8.167737298058262e-01,  8.781029320370770e+04,  4.400895459390951e-01
538         ,  1.180000000000000e+00,  9.659723239096297e-01, -3.831638144133138e+00,  5.788699424204951e-01,  8.277018487869704e-01,  7.259702806524815e+04,  4.654295222362132e-01
539         ,  1.660000000000000e+00,  1.558715260660485e+00, -3.781128612823317e-01,  0.000000000000000e+00,  7.896429461169918e-01,  1.642664843042050e+04,  2.133416545635793e+00
540         ,  7.200000000000000e-01,  1.260703123741372e+00, -2.035626373596496e+00,  1.851244806186315e-01,  7.896101383819968e-01,  8.307808285753212e+04,  9.202559266527650e-01
541         ,  2.680000000000000e+00,  2.893940076890327e+00,  1.140642908272124e+00,  0.000000000000000e+00,  7.897108627509375e-01,  5.266662462795917e+04,  5.387086681387347e+00
542         ,  1.220000000000000e+00,  1.319029185630171e+00, -2.233961195292835e-01,  1.283987265676847e+00,  8.071032764647099e-01,  3.381695915493117e+04,  1.947828140746806e+00
544         ,  6.200000000000000e-01,  1.358319156031375e+00, -6.736647459929400e-01,  0.000000000000000e+00,  7.896394116854689e-01,  3.567130648862203e+04,  1.400290744902836e+00
546         ,  2.640000000000001e+00,  1.958551828118538e+00, -6.089191427659990e-01,  0.000000000000000e+00,  7.897099458299434e-01,  1.010672354182112e+04,  3.370583301441312e+00
547         ,  1.100000000000000e+00,  1.407995984843073e+00, -9.596820219713246e-01,  0.000000000000000e+00,  7.896080233773175e-01,  8.431585774278802e+04,  1.079485476997152e+00
548         ,  1.700000000000000e+00,  7.105573388780073e-01, -1.476717477678871e+01,  3.798264566374017e-01,  7.864245693879802e-01,  2.984348538097453e+04,  1.640455388450680e+00
549         ,  1.680000000000000e+00,  1.347635329249744e+00,  9.475440495147028e-02,  1.583216266543935e+00,  8.381990687701698e-01,  9.264039792410482e+04,  1.415302825057566e+00
550         ,  9.600000000000000e-01,  1.267341054313572e+00, -1.945971596505989e+00,  8.480356224019880e-01,  7.896287644669225e-01,  3.003718315883655e+04,  1.876831516726313e+00
551         ,  1.740000000000000e+00,  1.638053179346522e+00,  1.033691666395690e+00,  0.000000000000000e+00,  9.543732964741948e-01,  1.647238047938926e+03,  1.522723171807726e+00
552         ,  4.799999999999998e-01,  9.488938547945244e-01, -5.329593244276453e+00,  7.346839381209817e-02,  7.896047026066397e-01,  3.572849011716262e+03,  1.193630489988948e+00
553         ,  4.100000000000000e+00,  3.515956791388175e+00,  8.647508330511485e-01,  0.000000000000000e+00,  7.896778202320944e-01,  2.294593011184730e+05,  5.386509342828834e+00
554         ,  4.399999999999999e-01,  8.048491648297137e-01, -1.336357025888465e+00,  1.185494900933032e+00,  8.048885876764346e-01,  6.916728781820074e+03,  8.452600029302784e-01
555         ,  2.240000000000000e+00,  1.298855810027783e+00, -2.890052579237497e-01,  0.000000000000000e+00,  7.897102459563786e-01,  7.519458202586760e+04,  7.755439140727971e-01
556         ,  1.880000000000000e+00,  8.143318349318738e-01, -3.717803929997008e+00,  0.000000000000000e+00,  7.897364546129809e-01,  4.397048965840111e+04,  1.445780968430360e-01
557         ,  2.220000000000000e+00,  2.108005913971144e+00,  1.832056368365210e+00,  0.000000000000000e+00,  8.497067039854992e-01,  8.345966644871713e+03,  3.211702384556598e+00
558         ,  9.000000000000001e-01,  7.484948147909088e-01, -1.395302495818112e+00,  2.192134890498719e+00,  7.879501069371971e-01,  5.794743836664512e+04,  8.656744151760726e-01
559         ,  3.500000000000000e+00,  2.553988422679567e+00,  3.243048456417538e+00,  0.000000000000000e+00,  7.896060446047712e-01,  8.416770992586284e+04,  3.825866438647471e+00
561         ,  1.180000000000000e+00,  1.247207213426310e+00, -4.079041837856209e+00,  1.906541538829603e-01,  7.896085520137417e-01,  3.445748486814822e+04,  1.642860047826700e+00
562         ,  1.320000000000001e+00,  1.079151439705705e+00,  3.070802886557898e-01,  1.899391739467342e+00,  8.176505322425270e-01,  9.161544941574035e+04,  9.252581504807131e-01
563         ,  1.340000000000000e+00,  1.759406354166398e+00, -5.750924660506492e-01,  0.000000000000000e+00,  7.905122760714935e-01,  1.240529006761885e+05,  1.623416622568711e+00
564         ,  2.100000000000000e+00,  1.306901403343501e+00, -3.260706749492162e+00,  1.494725256788883e-01,  7.896121947649606e-01,  4.672641161061521e+04,  1.558842134245391e+00
565         ,  2.740000000000000e+00,  2.880936413991524e+00,  7.584413332166563e+00,  0.000000000000000e+00,  8.413934592573321e-01,  8.768709153110617e+04,  3.920057528318344e+00
566         ,  1.840000000000000e+00,  1.841446044931956e+00, -3.968007114360789e+00,  0.000000000000000e+00,  7.896287644669222e-01,  6.696571891696825e+04,  2.878002927212963e+00
567         ,  1.280000000000000e+00,  1.045052168866577e+00, -1.012532303178060e+01,  0.000000000000000e+00,  7.895231455224915e-01,  4.870505227939254e+03,  2.018263641314163e+00
568         ,  3.800000000000000e-01,  1.359871263892503e+00, -1.862448420962045e-01,  2.025092486977172e+00,  8.094425467890024e-01,  1.407191126196796e+05,  1.403666269855151e+00
569         ,  1.460000000000000e+00,  1.626521619836615e+00, -7.563146752655682e-01,  0.000000000000000e+00,  7.896182840588141e-01,  5.305536371108353e+04,  1.999418678579404e+00
570         ,  2.660000000000000e+00,  2.580240507880242e+00,  2.839914246455736e-01,  2.933399582835724e-01,  7.897007879926514e-01,  1.225305000357425e+04,  5.192400223060871e+00
571         ,  1.480000000000000e+00,  1.760675089799284e+00, -6.984231503206260e-02,  0.000000000000000e+00,  7.896103887656954e-01,  4.012060748825784e+04,  2.428896056131444e+00
572         ,  7.000000000000000e-01,  8.339581774893391e-01, -4.158960001790915e+00,  0.000000000000000e+00,  5.896069004138302e-01,  8.163659973173947e+03,  1.608666401489777e+00
573         ,  9.600000000000000e-01,  6.992210740306555e-01, -5.096204070548906e+00,  4.886915887631762e-01,  8.318500224152195e-01,  2.699760714260586e+04,  2.553115836095282e-01
574         ,  7.000000000000000e-01,  1.181990447704971e+00,  3.239663449180554e-01,  2.774125737801225e+00,  8.203987436115306e-01,  1.095207938602764e+05,  1.553901647940896e+00
575         ,  3.800000000000000e+00,  2.945689607474534e+00, -5.234423147500975e+00,  0.000000000000000e+00,  7.897115860938212e-01,  2.706761150840892e+05,  4.105063000218189e+00
576         ,  7.400000000000001e-01,  8.399601598672802e-01,  7.861347272905710e-01,  3.395760585598399e+00,  6.045558496127712e-01,  1.229014233005289e+05,  1.821324668733437e+00
577         ,  7.200000000000000e-01,  1.258947869132918e+00, -5.487751133994385e-01,  4.532822981756158e-01,  7.896086254593646e-01,  7.041015487305036e+04,  1.020632054664268e+00
578         ,  1.780000000000000e+00,  1.669433390003984e+00, -8.508712681668793e-01,  0.000000000000000e+00,  7.896941568210075e-01,  2.144601457320903e+03,  2.656239103061038e+00
579         ,  1.020000000000000e+00,  1.090532140713920e+00, -3.139586064871995e-01,  1.285657799771359e-01,  7.896154728880913e-01,  7.698718650450048e+04,  2.435191067995409e-01
580         ,  1.920000000000000e+00,  2.351705178266089e+00, -1.076277297351285e+00,  0.000000000000000e+00,  7.897190951009678e-01,  7.182878949787399e+04,  3.920560174644106e+00
581         ,  4.200000000000001e-01,  1.035382512504774e+00, -2.316698217082394e+00,  1.306332401678666e+00,  8.284934853946012e-01,  8.239953717645531e+04,  8.116214379254609e-01
582         ,  1.600000000000000e+00,  1.453654825290871e+00, -5.602201257197783e+00,  6.078517414188089e-01,  7.897146175644287e-01,  5.435840339630425e+04,  2.476063580371156e+00
583         ,  1.740000000000000e+00,  1.406883882106157e+00, -1.505303644226783e+00,  2.967614844363505e-01,  7.896941813203483e-01,  2.751523360514041e+04,  1.909099300515490e+00
584         ,  4.600000000000000e-01,  1.192334529948850e+00, -4.424612577901253e+00,  1.178624305107230e-01,  7.896068638805737e-01,  1.191092913369831e+05,  6.164915019600321e-01
585         ,  8.000000000000003e-01,  1.131498093783876e+00, -1.418430624741483e+00,  3.584923587526955e-01,  7.897181223877063e-01,  4.621118713795483e+04,  9.562704749076198e-01
586         ,  1.160000000000000e+00,  1.406403894260456e+00, -1.496943630561534e-01,  0.000000000000000e+00,  9.427954138297808e-01,  5.364714627963383e+04,  5.334469479964343e-01
