# c0 + a0 * ((feature_26 / feature_21) + (feature_11 + feature_9)) + a1 * (|(feature_26 - feature_5) - (feature_13 / feature_14)|) + a2 * (|(feature_29 / feature_30) - (feature_29 + feature_8)|) + a3 * (|(feature_28 - feature_21) - (feature_19 / feature_30)|) + a4 * ((feature_28 - feature_3) * (feature_26 * feature_14))
# Property Label: $target$; Unit of the Property: Unitless
# RMSE: 0.448472558462866; Max AE: 2.11217809922641
# Coefficients
# Task   a0                      a1                      a2                      a3                      a4                      c0
# all ,  2.432107839363498e+00, -2.114143744551182e+00,  4.561935175505481e+00, -6.252961268754813e-01, -7.454369969290871e-02,  6.994299143852992e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         25|20|div|10|8|add|add; ((feature_26 / feature_21) + (feature_11 + feature_9)); $\left(\left(\frac{ feature_{26} }{ feature_{21} } \right) + \left(feature_{11} + feature_{9}\right)\right)$; ((feature_26 ./ feature_21) + (feature_11 + feature_9)); ((newdata$feature_26 / newdata$feature_21) + (newdata$feature_11 + newdata$feature_9)); feature_26,feature_21,feature_11,feature_9
# 1;  2; Unitless;                                         25|4|sub|12|13|div|abd; (|(feature_26 - feature_5) - (feature_13 / feature_14)|); $\left(\left|\left(feature_{26} - feature_{5}\right) - \left(\frac{ feature_{13} }{ feature_{14} } \right)\right|\right)$; abs((feature_26 - feature_5) - (feature_13 ./ feature_14)); abs((newdata$feature_26 - newdata$feature_5) - (newdata$feature_13 / newdata$feature_14)); feature_26,feature_5,feature_13,feature_14
# 2;  2; Unitless;                                         28|29|div|28|7|add|abd; (|(feature_29 / feature_30) - (feature_29 + feature_8)|); $\left(\left|\left(\frac{ feature_{29} }{ feature_{30} } \right) - \left(feature_{29} + feature_{8}\right)\right|\right)$; abs((feature_29 ./ feature_30) - (feature_29 + feature_8)); abs((newdata$feature_29 / newdata$feature_30) - (newdata$feature_29 + newdata$feature_8)); feature_29,feature_30,feature_29,feature_8
# 3;  2; Unitless;                                         27|20|sub|18|29|div|abd; (|(feature_28 - feature_21) - (feature_19 / feature_30)|); $\left(\left|\left(feature_{28} - feature_{21}\right) - \left(\frac{ feature_{19} }{ feature_{30} } \right)\right|\right)$; abs((feature_28 - feature_21) - (feature_19 ./ feature_30)); abs((newdata$feature_28 - newdata$feature_21) - (newdata$feature_19 / newdata$feature_30)); feature_28,feature_21,feature_19,feature_30
# 4;  2; Unitless;                                         27|2|sub|25|13|mult|mult; ((feature_28 - feature_3) * (feature_26 * feature_14)); $\left(\left(feature_{28} - feature_{3}\right) \left(feature_{26} feature_{14}\right)\right)$; ((feature_28 - feature_3) .* (feature_26 .* feature_14)); ((newdata$feature_28 - newdata$feature_3) * (newdata$feature_26 * newdata$feature_14)); feature_28,feature_3,feature_26,feature_14
# Number of Samples Per Task
# Task, n_samples               
# all , 1692                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      ,  Feature 4 Value      
311         ,  8.800000000000001e-01,  9.686835261232530e-01,  1.487815207343890e-01,  1.131794981805447e-01,  4.231702556498150e-01,  2.947467507168164e+00, -7.947469603516919e-01
312         ,  5.199999999999999e-01,  8.886511850272464e-01,  1.744967126507483e-01,  6.582088794124080e-02,  4.176934458825455e-01,  3.126477989959647e+00,  6.242590493293955e-01
313         ,  4.399999999999999e-01,  8.164706397741512e-01,  1.221266806069855e-01,  4.696731196728617e-02,  4.016551830128392e-01,  3.000247193433630e+00,  4.959619841301736e-01
314         ,  1.860000000000000e+00,  1.448711228464750e+00,  1.857027577573697e-01,  4.025330356011846e-02,  4.254596022733479e-01,  2.614853099066385e+00, -1.031231897656811e+00
315         ,  1.440000000000000e+00,  1.249616285254006e+00,  1.292059143215783e-01,  4.089347742884902e-02,  4.474313164593956e-01,  2.886006000000000e+00, -1.151727863903427e+00
316         ,  4.600000000000000e-01,  6.886080778439115e-01,  1.271059857094277e-01,  1.208446431054398e-01,  3.988320440685228e-01,  3.004079184361957e+00,  7.353011321098767e-02
317         ,  1.340000000000000e+00,  1.376148076643203e+00,  1.986602052791627e-01,  5.018941596524086e-02,  4.189851017554844e-01,  2.620797408026493e+00, -3.629328085286148e-01
318         ,  4.580000000000000e+00,  4.178157175290385e+00,  4.030038767025084e-01,  4.322018991060744e-02,  4.698661395554584e-01,  2.204245815000000e+00, -2.447905826679037e+01
319         ,  1.480000000000000e+00,  1.440619168501948e+00,  5.026017855654921e-01,  7.958896402429300e-02,  4.026801389855243e-01,  3.147840400000000e+00,  2.436131548735260e+00
320         ,  1.360000000000000e+00,  1.452964491018092e+00,  2.018817624632143e-01,  2.315805982707875e-02,  4.210594928342489e-01,  2.380033203846764e+00,  1.624882328067569e+00
321         ,  9.800000000000000e-01,  1.018287117415214e+00,  1.580038454994294e-01,  2.210272403222730e-01,  4.561754538183947e-01,  2.474470540000000e+00,  1.769537003748432e+00
322         ,  8.200000000000000e-01,  1.054526180347396e+00,  1.153205650638762e-01,  1.430243478492799e-03,  4.091405659838643e-01,  2.495811160000001e+00,  3.061341641666092e+00
324         ,  2.600000000000001e+00,  3.311087070781783e+00,  2.029690468941171e-01,  4.329681548906833e-02,  4.706316747374003e-01,  1.929409960000000e+00, -1.702372737872658e+01
325         ,  1.120000000000000e+00,  8.897693268968104e-01,  1.849511208475410e-01,  8.385548048577635e-02,  4.403408889737102e-01,  3.491578811394684e+00, -1.237730328889573e+00
326         ,  7.800000000000002e-01,  9.953612275420086e-01,  1.835263942170225e-01,  2.290211240916278e-01,  4.380422402482994e-01,  2.054484484268968e+00,  5.096342240216916e+00
327         ,  2.880000000000000e+00,  2.709883859286939e+00,  1.707419236157606e-01,  4.131096933317591e-02,  4.781446505800657e-01,  1.880370796000000e+00, -9.082621060151366e+00
328         ,  1.000000000000000e+00,  1.350783014399518e+00,  1.841187278796093e-01,  1.480108865256561e-01,  4.448057856580127e-01,  2.870347623454936e+00, -3.784556997726921e+00
329         ,  2.320000000000000e+00,  2.367380129489321e+00,  1.390372024643858e-01,  3.371787853656955e-02,  6.565927025455915e-01,  2.679026300000000e+00, -1.085706918396391e+00
330         ,  1.040000000000000e+00,  9.657525063879472e-01,  1.684381595321564e-01,  2.198763952277025e-01,  4.281483981698033e-01,  2.277633080000000e+00,  2.783293103679623e+00
331         ,  8.000000000000003e-01,  6.685283484818071e-01,  1.298631203944133e-01,  8.624305189234904e-02,  4.128884589419350e-01,  3.170087067720671e+00,  8.818946438697961e-01
333         ,  1.620000000000000e+00,  1.516732256897811e+00,  1.832330779692958e-01,  1.034725622293038e-01,  4.063173604936737e-01,  2.061982766713203e+00, -3.510958791338786e-01
334         ,  5.400000000000000e-01,  1.556547417985149e+00,  1.858770006379368e-01,  4.692729203014802e-02,  4.212576472465095e-01,  2.620719712546894e+00, -2.967808707561709e+00
335         ,  6.000000000000000e-02,  1.070018499722533e+00,  1.856115738438082e-01,  5.969232940500024e-02,  4.288677146597932e-01,  2.644892116107895e+00,  3.451217630394707e+00
336         ,  9.000000000000001e-01,  1.530122252355121e+00,  1.588813171396802e-01,  2.130634928072422e-02,  4.093185187289653e-01,  2.505438200000000e+00, -2.531089560415716e+00
337         ,  1.820000000000000e+00,  1.039462829698264e+00,  1.715794757391426e-01,  1.272125698939962e-01,  4.542057778870625e-01,  3.027046981577134e+00, -1.666435205690338e-01
338         ,  4.799999999999998e-01,  1.331230225852847e+00,  1.550597001302459e-01,  4.405584324442595e-02,  4.162387176319614e-01,  2.331723702793343e+00,  1.247824602719578e+00
339         ,  2.060000000000000e+00,  1.629546889166468e+00,  2.028099349372094e-01,  1.166815892558106e-01,  3.848841840537980e-01,  2.161399682000000e+00, -3.746005998537226e+00
340         ,  7.600000000000002e-01,  9.930660214455138e-01,  8.734241996641146e-02,  2.400536503575079e-03,  4.656266550274803e-01,  2.974609400000000e+00,  2.386008182913038e+00
341         ,  1.320000000000001e+00,  1.466836139681180e+00,  2.024918775557847e-01,  1.590759587094093e-02,  4.154691308061219e-01,  2.396185915674032e+00,  1.186718440251742e+00
342         ,  2.160000000000000e+00,  2.387039949967013e+00,  1.486066521974600e-01,  3.481693683637538e-02,  4.592571397831625e-01,  1.978633030000000e+00, -7.269841889097529e+00
343         ,  2.560000000000000e+00,  2.817399152569897e+00,  1.816751026685839e-01,  3.587882793728478e-02,  4.384232323858646e-01,  2.264842836139601e+00, -1.567010879611077e+01
344         ,  1.500000000000000e+00,  1.125672126993722e+00,  1.135585100222647e-01,  1.326705757851782e-01,  5.418746806779038e-01,  2.481418310494233e+00,  6.571119648866987e+00
345         ,  1.600000000000000e+00,  1.442696912844559e+00,  3.104946769934411e-01,  2.389128369436500e-02,  4.759084984554688e-01,  2.219711850000000e+00,  9.986979871856249e+00
347         ,  2.780000000000000e+00,  3.729256239857893e+00,  1.848796918700085e-01,  4.586318609502321e-02,  5.006618579931392e-01,  2.274510840000000e+00, -2.435344946358466e+01
348         ,  1.880000000000000e+00,  1.177621046814856e+00,  1.540689643257339e-01,  1.335850723230376e-01,  3.561758943734404e-01,  1.951507710000000e+00,  2.506487757941082e-01
349         ,  1.520000000000000e+00,  1.316683117850294e+00,  3.593731860607500e-01,  5.600944600870150e-02,  3.924147701923860e-01,  2.543261534187776e+00,  4.537583694642280e+00
350         ,  1.300000000000000e+00,  1.381472277600869e+00,  1.798061020092380e-01,  1.437558236356117e-01,  4.539245558042415e-01,  2.586210861162220e+00, -1.274799147962736e+00
351         ,  1.180000000000000e+00,  1.232459936392605e+00,  1.967575511708871e-01,  8.359716490364208e-02,  4.205998759331976e-01,  2.750149068047293e+00, -4.311438052252244e-01
352         ,  7.400000000000001e-01,  1.643973954805499e+00,  2.025128342062450e-01,  1.614106874637362e-02,  4.113406902456923e-01,  2.225671535292337e+00, -1.783859760439494e-02
353         ,  1.380000000000000e+00,  1.187270016298754e+00,  1.713758716742034e-01,  9.897166352201080e-02,  4.127168376343929e-01,  2.906062074987747e+00, -2.879354338003370e+00
354         ,  2.660000000000000e+00,  2.632572526449296e+00,  1.482562133150848e-01,  3.395921912768241e-02,  6.616968167278090e-01,  2.789204390000001e+00, -4.961155725013469e+00
355         ,  5.600000000000001e-01,  1.160933409033331e+00,  1.594121031894620e-01,  2.137109771867112e-01,  4.549614018295952e-01,  2.505566600000000e+00, -2.257529814981673e-01
356         ,  6.000000000000000e-01,  9.659067810305422e-01,  1.353106774747271e-01,  8.201878627752794e-02,  4.248446500293054e-01,  2.665672780886929e+00,  2.153001222041465e+00
357         ,  4.540000000000000e+00,  3.198246038028481e+00,  2.231733539139301e-01,  3.632903477158431e-02,  4.563727774837904e-01,  2.305411317155666e+00, -1.867979464558773e+01
358         ,  1.640000000000000e+00,  2.154745627010520e+00,  1.715196864837027e-01,  3.912086216818961e-02,  4.926086142904389e-01,  2.078548800000000e+00, -2.325191989994132e+00
359         ,  9.800000000000000e-01,  1.132446689160929e+00,  3.058981800473572e-01,  1.066817166442848e-01,  3.883205960750314e-01,  2.920495560000000e+00,  4.123611730114289e-01
360         ,  5.400000000000000e-01,  1.235098989534912e+00,  1.716592434772889e-01,  1.315220470662761e-01,  4.336615047135784e-01,  2.958136454422886e+00, -3.589939762471594e+00
361         ,  1.700000000000000e+00,  1.544990666440043e+00,  2.482886167902303e-01,  2.190239367198865e-03,  4.323071407951701e-01,  3.092711769397192e+00, -2.790713114311958e+00
362         ,  7.000000000000000e-01,  9.902575201146849e-01,  1.271219386342367e-01,  6.026153841269909e-02,  4.292439750432204e-01,  2.717086834751052e+00,  2.014179848781269e+00
363         ,  1.900000000000000e+00,  1.775632825432342e+00,  1.714244798304155e-01,  5.314367578644431e-02,  4.525813489445199e-01,  2.402608231534466e+00, -2.808128741011302e+00
364         ,  1.160000000000000e+00,  8.496718175468859e-01,  1.450160434596182e-01,  1.225907849958787e-01,  4.163265991186583e-01,  2.527906897313019e+00,  3.512607743329008e+00
365         ,  1.580000000000000e+00,  1.371190830158607e+00,  1.859121398212050e-01,  2.077734108881971e-03,  4.283668482297960e-01,  3.005742885670646e+00, -2.002754949096134e+00
366         ,  2.600000000000001e-01,  4.935541544483249e-01,  1.430146480060449e-01,  7.972468100150998e-02,  4.452294299422519e-01,  3.109217426043761e+00,  6.332923591400578e+00
367         ,  1.260000000000000e+00,  1.703134133513276e+00,  1.487942692417503e-01,  2.887021913543530e-02,  4.506768151272326e-01,  2.678368420000000e+00, -4.315204217456564e+00
368         ,  2.540000000000000e+00,  1.730845565780233e+00,  1.856731431279034e-01,  1.157692395575153e-01,  4.181635065360325e-01,  2.347794344000000e+00, -5.165067739679319e+00
369         ,  1.420000000000000e+00,  1.419374065730454e+00,  1.282909982685683e-01,  6.399738840730720e-02,  5.008636168403595e-01,  2.507689863328721e+00,  2.329268690185192e+00
370         ,  1.520000000000000e+00,  9.524374617067233e-01,  1.214981063567530e-01,  8.066456795684379e-02,  4.577987458495174e-01,  2.816999540110956e+00,  2.668793725494539e+00
371         ,  1.480000000000000e+00,  1.561814744077707e+00,  1.363480865251744e-01,  1.217754354494154e-02,  4.501752124386975e-01,  2.496715223761961e+00, -8.589978752101908e-01
372         ,  1.260000000000000e+00,  5.699812016882282e-01,  1.035156561326299e-01,  1.909787916865938e-01,  3.877381151328524e-01,  2.290238260000001e+00,  4.215143166908621e+00
373         ,  1.540000000000000e+00,  1.785952710776973e+00,  2.478589181013927e-01,  1.896446756677951e-01,  4.091024988380308e-01,  2.040248723922128e+00, -3.945334477332792e+00
374         ,  5.199999999999999e-01,  1.305446417336227e+00,  1.372812839666769e-01,  1.007452163324041e-02,  4.304602687425204e-01,  2.658561840000000e+00,  1.061232156136042e-01
375         ,  1.600000000000000e+00,  1.566714767342079e+00,  1.492720630339608e-01,  1.366130748217081e-01,  4.567359770135402e-01,  2.146297796787410e+00, -6.912798267330295e-01
376         ,  3.540000000000000e+00,  2.845627972935682e+00,  2.232924589898480e-01,  4.486601275029378e-02,  4.610678871171680e-01,  1.920239084788506e+00, -1.066939489055761e+01
377         ,  1.240000000000000e+00,  1.041766892807293e+00,  1.251488795328329e-01,  1.797829634670765e-01,  5.292128888438101e-01,  2.459221099256450e+00,  6.150017121864343e+00
378         ,  6.799999999999999e-01,  1.078488833488557e+00,  1.858361985193143e-01,  2.149107588690178e-01,  4.388914277146843e-01,  2.712264261921820e+00, -1.008959528162760e+00
379         ,  1.400000000000000e+00,  1.368137578239989e+00,  1.292755922581433e-01,  5.374068177472557e-02,  5.489046694562569e-01,  3.128180144237040e+00,  1.074773359442895e+00
380         ,  4.600000000000000e+00,  3.047512943509785e+00,  2.481239015090043e-01,  3.704194570197581e-02,  4.331869502740096e-01,  2.048678573992226e+00, -1.512925890550181e+01
381         ,  1.200000000000000e+00,  1.970186188148977e+00,  3.718921193163132e-01,  6.192032769425543e-02,  4.371844920179209e-01,  3.016372565396749e+00, -5.217097891149225e+00
382         ,  1.800000000000000e+00,  2.163637940714641e+00,  1.851444898206018e-01,  4.553364653404141e-02,  4.945969310958629e-01,  1.767115800000000e+00,  5.522550818399574e-01
383         ,  1.060000000000000e+00,  1.431708504717292e+00,  1.715485634342448e-01,  7.460987082985647e-02,  4.196576090538747e-01,  2.399728429782199e+00, -7.898730623203145e-01
384         ,  1.520000000000000e+00,  2.090897597221318e+00,  1.715996866746232e-01,  1.804896911147429e-01,  4.754030921451758e-01,  2.515883176000000e+00, -1.019688868707571e+01
385         , -2.800000000000000e-01,  4.803358397136857e-01,  1.844371582655028e-01,  1.438939708295583e-01,  4.451024775623055e-01,  2.337022874717681e+00,  1.251145161575073e+01
386         ,  1.980000000000000e+00,  1.478545161381686e+00,  1.363480043158118e-01,  1.098536273329772e-01,  4.284922168167934e-01,  2.237636860000000e+00, -1.665875210878196e+00
387         ,  1.960000000000000e+00,  1.757803935818359e+00,  2.482886167902301e-01,  9.280272356918545e-02,  4.403730529296009e-01,  2.725364184528192e+00, -4.640418673279017e+00
388         ,  1.040000000000000e+00,  9.973778013690958e-01,  1.603045052463816e-01,  3.763725690816556e-02,  3.761372736082714e-01,  2.710945974493971e+00,  4.444269209306217e-01
389         , -1.000000000000000e-01,  4.397454946787641e-01,  1.710243062557714e-01,  1.121848946180037e-01,  4.094134137403270e-01,  2.597488513307680e+00,  9.148686364958126e+00
390         ,  1.040000000000000e+00,  1.290400254649984e+00,  1.409887480185368e-01,  2.005790259197231e-01,  4.940357633195092e-01,  1.728200400000000e+00,  6.720872699384718e+00
391         ,  2.740000000000000e+00,  2.539711396833291e+00,  1.850214695766573e-01,  5.469587497058877e-02,  5.104009456590123e-01,  2.208196287795790e+00, -7.489362864845781e+00
393         ,  1.200000000000000e+00,  1.740654567075710e+00,  1.484388297858096e-01,  3.310294724107821e-02,  4.666905906419027e-01,  2.769681080000000e+00, -4.736127021738003e+00
394         ,  1.420000000000000e+00,  1.600970624277134e+00,  3.712084457703234e-01,  1.942093676938543e-01,  3.989343214227401e-01,  2.322378280000000e+00, -5.576579767207741e-01
395         ,  1.040000000000000e+00,  7.313939058294784e-01,  2.936291957318300e-01,  2.183604685435454e-01,  4.055901034467819e-01,  2.781409600000000e+00,  4.448391610762060e+00
396         ,  5.600000000000001e-01,  1.024517121492166e+00,  1.565899121901537e-01,  1.259584399008223e-01,  4.088158835344518e-01,  2.671162486386256e+00, -2.121426700054854e-01
397         ,  1.500000000000000e+00,  1.561873769317337e+00,  1.858918394206131e-01,  1.270659326911567e-01,  4.632144339048084e-01,  2.881494045360388e+00, -4.931380513830510e+00
398         ,  1.100000000000000e+00,  1.162959411350888e+00,  1.853162637623994e-01,  3.009058923083793e-02,  4.107665068448579e-01,  2.973725571828347e+00, -8.317952598938210e-01
399         ,  1.520000000000000e+00,  1.211204176127727e+00,  1.716255321969095e-01,  2.783896292333717e-02,  4.333296370694136e-01,  3.157877836635104e+00, -2.025725793735926e+00
401         ,  2.420000000000000e+00,  1.902493728114905e+00,  1.712991319554032e-01,  3.823766145517576e-02,  4.669891524594719e-01,  1.955838660000000e+00,  5.380754867524853e-01
402         ,  1.720000000000000e+00,  1.396258910275722e+00,  2.482886167902302e-01,  3.594436094960154e-02,  4.049286488625159e-01,  2.932620199178504e+00, -2.085403010467493e+00
403         ,  1.240000000000000e+00,  1.362319199381865e+00,  1.180156132310316e-01,  3.557489896231231e-02,  4.729387516786553e-01,  2.801610320000000e+00, -6.089473979580646e-01
404         ,  1.440000000000000e+00,  1.340449934982953e+00,  1.307946518943514e-01,  7.662436872077338e-02,  5.377376744116401e-01,  3.135356541144631e+00,  1.031590648629206e-01
405         ,  9.800000000000000e-01,  1.080651013946637e+00,  1.294878943078112e-01,  1.629371663350408e-02,  4.293817710116934e-01,  2.710040382586361e+00,  2.193266699350413e+00
406         ,  1.780000000000000e+00,  1.756315235983177e+00,  1.883964399588518e-01,  2.887613327728244e-02,  4.183648821456127e-01,  2.053271279999374e+00, -4.706268470345953e-01
407         ,  1.860000000000000e+00,  1.961301812968594e+00,  1.264940192743776e-01,  6.395594119854296e-02,  5.685756543439695e-01,  2.208136871973623e+00,  1.658476687577771e+00
408         ,  9.800000000000000e-01,  1.068893144981098e+00,  1.850471397025780e-01,  4.466480391370667e-02,  4.293785651871557e-01,  3.257718804074367e+00, -1.235224682303525e+00
409         ,  1.760000000000000e+00,  1.800116693306903e+00,  1.603735961690766e-01,  9.652845426824430e-03,  4.332537707965946e-01,  1.895760400000000e+00,  8.051060026881570e-01
410         ,  1.520000000000000e+00,  1.499295464682221e+00,  1.565414185878286e-01,  4.965888357895162e-02,  4.228242913658344e-01,  2.124228803083041e+00,  1.026230358108636e+00
412         ,  3.960000000000000e+00,  3.625160873795920e+00,  2.234446571719877e-01,  3.878139876708409e-02,  4.606028096856246e-01,  1.912429020000000e+00, -2.091220605843066e+01
413         ,  1.100000000000000e+00,  1.110655165645161e+00,  1.854500271019406e-01,  5.220236163808653e-02,  4.051975245160142e-01,  2.844868068268012e+00, -1.280091126842133e-02
414         ,  1.700000000000000e+00,  1.500499534583622e+00,  1.830417119555693e-01,  1.584641721195402e-01,  4.432892650154149e-01,  1.981586630000000e+00,  1.237797033525263e+00
415         ,  1.500000000000000e+00,  1.907938581948069e+00,  1.710504852843533e-01,  1.536394561137694e-02,  4.250565350047160e-01,  2.367264380000000e+00, -4.911721874253950e+00
416         ,  5.600000000000001e-01,  9.135748786080292e-01,  1.510976590821735e-01,  1.450226172456171e-01,  4.193039220924319e-01,  2.777704286999009e+00,  3.044087846550573e-01
417         ,  1.200000000000000e+00,  1.209362559791604e+00,  1.710104990481069e-01,  2.354683044976209e-01,  4.436670900371946e-01,  2.335075600000000e+00, -3.751321379736053e-01
418         ,  1.400000000000000e+00,  1.491854401454812e+00,  1.857062125831034e-01,  6.956299745114022e-02,  4.189221521696797e-01,  2.165413681859309e+00,  9.288214319325738e-01
420         ,  1.140000000000000e+00,  1.284792611543049e+00,  3.063920158840178e-01,  2.664314622810314e-02,  4.409107822302910e-01,  2.828446961594590e+00,  4.645298846764521e+00
421         ,  7.800000000000002e-01,  5.022154512581851e-01,  1.486066446418240e-01,  1.790116077657944e-01,  4.326189884479529e-01,  2.714825062985871e+00,  6.119843308341453e+00
422         ,  1.400000000000000e+00,  8.707488123485322e-01,  1.781147526387943e-01,  1.758387623339023e-01,  3.957952706283419e-01,  1.616236600000000e+00,  9.190486290646877e+00
423         ,  1.940000000000000e+00,  2.795303384910209e+00,  1.859046513237530e-01,  3.870518318095179e-02,  4.944073138970966e-01,  2.194028970000000e+00, -1.129572768641838e+01
424         ,  3.980000000000000e+00,  2.482248598034994e+00,  2.482886167902300e-01,  1.278972837226562e-01,  4.392109396980702e-01,  2.484454680641362e+00, -1.340442307935400e+01
425         ,  7.000000000000000e-01,  1.059467574276320e+00,  1.712760996754121e-01,  2.133421964489992e-01,  4.194796496002433e-01,  2.231461860000000e+00,  1.660807363404515e+00
426         ,  5.600000000000001e-01,  1.262174481886348e+00,  1.395809609637345e-01,  3.708110731802572e-02,  4.439858566400798e-01,  2.338122216013170e+00,  3.511396977670632e+00
427         ,  3.399999999999999e-01,  9.347778937526355e-01,  1.185682615003440e-01,  4.454026163249999e-02,  4.343970458106655e-01,  2.731490191736956e+00,  3.119770420602135e+00
429         ,  1.080000000000000e+00,  1.518844105498608e+00,  1.861721825902260e-01,  1.086019790103217e-01,  4.155214111074217e-01,  1.565227530000000e+00,  4.301201438952569e+00
430         ,  9.800000000000000e-01,  1.103580966554256e+00,  1.700277520190255e-01,  1.459438237471145e-01,  4.413160466827772e-01,  3.050445184388741e+00, -2.593751162989704e+00
431         ,  7.200000000000000e-01,  1.115075055540839e+00,  1.851306804794948e-01,  1.950542909631778e-01,  4.082152196525171e-01,  1.813844600000000e+00,  4.699273004644029e+00
433         ,  2.220000000000000e+00,  2.410005177955742e+00,  1.715874287561306e-01,  4.899147369404240e-02,  4.910429044517992e-01,  2.483072445851050e+00, -9.516308395830380e+00
434         ,  1.720000000000000e+00,  1.695468548500919e+00,  1.857326722225845e-01,  6.219376462669229e-02,  4.118672739286648e-01,  1.906273240000000e+00,  1.492175256852674e-01
435         ,  9.800000000000000e-01,  1.034092886161301e+00,  1.725674169363710e-01,  2.639735928661360e-02,  3.785647850915868e-01,  2.837569969106260e+00, -2.428336454015765e-01
436         ,  1.520000000000000e+00,  1.056501672370753e+00,  1.699744272958547e-01,  4.269303131611982e-02,  4.104131112667426e-01,  2.970782107034055e+00, -2.585780231350489e-01
437         , -2.000000000000000e-02,  1.377900729347369e+00,  2.482886167902298e-01,  1.211481564280461e-01,  4.225956866753322e-01,  3.082972176042200e+00, -4.435615282890494e+00
438         ,  2.080000000000000e+00,  2.072935898562197e+00,  1.716105662131450e-01,  4.893131630580506e-02,  4.927399710504157e-01,  2.250207490247477e+00, -2.934877661823178e+00
439         ,  1.220000000000000e+00,  1.216143338929761e+00,  1.842519760486866e-01,  2.310119243951471e-01,  4.351804326652711e-01,  2.440902562342156e+00, -1.314761130777138e+00
440         ,  2.620000000000001e+00,  2.400111421492949e+00,  2.027480289841206e-01,  4.362676302834351e-02,  4.660041032006120e-01,  2.164592513000000e+00, -7.075587756522951e+00
441         ,  1.520000000000000e+00,  1.458717891692287e+00,  2.226358405586797e-01,  1.398004087053130e-01,  4.419321727255626e-01,  2.508469236860628e+00, -8.832663019565428e-01
442         ,  7.800000000000002e-01,  8.469404326749340e-01,  1.859649648344326e-01,  1.166514570903307e-01,  4.419059754060924e-01,  2.435415455395576e+00,  7.394976991769241e+00
443         ,  1.320000000000001e+00,  1.322058457646311e+00,  1.401555835713509e-01,  9.171818218660231e-02,  4.622019466759933e-01,  2.636762857947322e+00, -2.130663591781367e-01
444         ,  1.140000000000000e+00,  1.424092405248770e+00,  1.754687715936858e-01,  1.527647636691747e-02,  3.737361084729015e-01,  2.272547303939001e+00, -6.205126756889439e-01
446         ,  1.300000000000000e+00,  1.506982948483804e+00,  2.023654991829375e-01,  1.069772064965016e-01,  4.168162524419764e-01,  1.824049088450924e+00,  2.942896386400649e+00
447         ,  1.300000000000000e+00,  1.306661958407489e+00,  1.835739463883942e-01,  2.110581526590055e-01,  4.140630343920882e-01,  2.143118640000000e+00, -7.797137368407436e-01
448         ,  1.560000000000000e+00,  1.349611456948810e+00,  1.248185346492265e-01,  6.370148247964413e-02,  4.570250210861487e-01,  2.661961456355015e+00, -8.166909567221414e-01
449         ,  1.020000000000000e+00,  1.220433040157121e+00,  1.717228148266947e-01,  1.768252360010331e-01,  4.122479116875016e-01,  2.274246070000000e+00, -2.497554864893108e-01
450         ,  2.560000000000000e+00,  1.685433288127306e+00,  1.857844743581126e-01,  4.785274695464159e-02,  4.549650541975312e-01,  2.384252038387138e+00, -6.796759993809951e-01
451         ,  6.200000000000000e-01,  3.207498015473945e-01,  1.684046587188565e-01,  1.720540278051361e-01,  4.019551663444033e-01,  2.419366854220949e+00,  9.999291004369450e+00
452         ,  1.680000000000000e+00,  1.760842282117353e+00,  2.029551620586274e-01,  1.214331342783472e-01,  4.721905554952958e-01,  2.528515543816641e+00, -3.373845153103493e+00
453         ,  2.580000000000001e+00,  1.773162290394930e+00,  2.482886167902303e-01,  5.190232015078154e-02,  4.022216197173479e-01,  2.258789445126650e+00, -2.107488452258258e+00
454         ,  1.100000000000000e+00,  8.636168562667929e-01,  1.591266467143256e-01,  5.891005725087108e-02,  4.076697284952148e-01,  2.884377158425377e+00,  2.072004789832697e+00
455         ,  1.880000000000000e+00,  1.626358587402662e+00,  2.227951974788820e-01,  9.349136948142803e-02,  4.353105719627632e-01,  2.507208560148579e+00, -2.208236413229677e+00
457         ,  1.380000000000000e+00,  1.392542668539623e+00,  2.027705133916919e-01,  5.408319609673369e-02,  3.914924321662496e-01,  2.523741928021884e+00, -1.427560017495791e+00
458         ,  1.120000000000000e+00,  1.312180487350739e+00,  1.770237968460851e-01,  1.741444955089848e-01,  4.297575487273265e-01,  2.652679016838528e+00, -3.334419170892881e+00
459         ,  1.140000000000000e+00,  1.349553886471712e+00,  1.592297315393471e-01,  7.352222314933182e-04,  4.390037105775744e-01,  3.159768661053130e+00, -3.186038475787706e+00
460         ,  1.000000000000000e+00,  1.086619589108317e+00,  2.231012481075899e-01,  7.934676119421126e-02,  3.962622799253600e-01,  2.931374478506689e+00, -5.042426593678897e-01
462         ,  1.060000000000000e+00,  1.004461878786208e+00,  2.022001571126186e-01,  6.746495885275615e-02,  3.702382116447560e-01,  2.484460984257455e+00,  2.409176000481925e+00
463         ,  2.200000000000000e+00,  1.511788270962382e+00,  1.857813878541572e-01,  1.166806234370452e-02,  4.632161014201314e-01,  2.426620036589998e+00,  2.825453656504660e+00
