# c0 + a0 * (|(feature_26 - feature_5) - (feature_13 / feature_14)|) + a1 * (|(feature_29 / feature_30) - (feature_29 + feature_8)|) + a2 * (|(feature_28 - feature_21) - (feature_19 / feature_30)|) + a3 * ((feature_28 - feature_3) * (feature_14 / feature_21))
# Property Label: $target$; Unit of the Property: Unitless
# RMSE: 0.463866246781005; Max AE: 2.14751603235526
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all , -2.030682167653887e+00,  4.271888003553632e+00, -5.958994877225080e-01, -7.584984429279293e-02,  1.187942617347143e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         25|4|sub|12|13|div|abd; (|(feature_26 - feature_5) - (feature_13 / feature_14)|); $\left(\left|\left(feature_{26} - feature_{5}\right) - \left(\frac{ feature_{13} }{ feature_{14} } \right)\right|\right)$; abs((feature_26 - feature_5) - (feature_13 ./ feature_14)); abs((newdata$feature_26 - newdata$feature_5) - (newdata$feature_13 / newdata$feature_14)); feature_26,feature_5,feature_13,feature_14
# 1;  2; Unitless;                                         28|29|div|28|7|add|abd; (|(feature_29 / feature_30) - (feature_29 + feature_8)|); $\left(\left|\left(\frac{ feature_{29} }{ feature_{30} } \right) - \left(feature_{29} + feature_{8}\right)\right|\right)$; abs((feature_29 ./ feature_30) - (feature_29 + feature_8)); abs((newdata$feature_29 / newdata$feature_30) - (newdata$feature_29 + newdata$feature_8)); feature_29,feature_30,feature_29,feature_8
# 2;  2; Unitless;                                         27|20|sub|18|29|div|abd; (|(feature_28 - feature_21) - (feature_19 / feature_30)|); $\left(\left|\left(feature_{28} - feature_{21}\right) - \left(\frac{ feature_{19} }{ feature_{30} } \right)\right|\right)$; abs((feature_28 - feature_21) - (feature_19 ./ feature_30)); abs((newdata$feature_28 - newdata$feature_21) - (newdata$feature_19 / newdata$feature_30)); feature_28,feature_21,feature_19,feature_30
# 3;  2; Unitless;                                         27|2|sub|13|20|div|mult; ((feature_28 - feature_3) * (feature_14 / feature_21)); $\left(\left(feature_{28} - feature_{3}\right) \left(\frac{ feature_{14} }{ feature_{21} } \right)\right)$; ((feature_28 - feature_3) .* (feature_14 ./ feature_21)); ((newdata$feature_28 - newdata$feature_3) * (newdata$feature_14 / newdata$feature_21)); feature_28,feature_3,feature_14,feature_21
# Number of Samples Per Task
# Task, n_samples               
# all , 1692                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
426         ,  5.600000000000001e-01,  1.333746633849803e+00,  3.708110731802572e-02,  4.439858566400798e-01,  2.338122216013170e+00,  3.721405979339122e+00
427         ,  3.399999999999999e-01,  1.070935870297259e+00,  4.454026163249999e-02,  4.343970458106655e-01,  2.731490191736956e+00,  3.356124949051838e+00
429         ,  1.080000000000000e+00,  1.505515545104048e+00,  1.086019790103217e-01,  4.155214111074217e-01,  1.565227530000000e+00,  4.010998584965127e+00
430         ,  9.800000000000000e-01,  1.130236702523040e+00,  1.459438237471145e-01,  4.413160466827772e-01,  3.050445184388741e+00, -2.256637495268008e+00
431         ,  7.200000000000000e-01,  1.120569917151444e+00,  1.950542909631778e-01,  4.082152196525171e-01,  1.813844600000000e+00,  4.406865494350425e+00
433         ,  2.220000000000000e+00,  2.328762644866555e+00,  4.899147369404240e-02,  4.910429044517992e-01,  2.483072445851050e+00, -8.204202012829441e+00
434         ,  1.720000000000000e+00,  1.674571002199081e+00,  6.219376462669229e-02,  4.118672739286648e-01,  1.906273240000000e+00,  1.394790702220886e-01
435         ,  9.800000000000000e-01,  1.093560585563012e+00,  2.639735928661360e-02,  3.785647850915868e-01,  2.837569969106260e+00, -4.343152219504791e-01
436         ,  1.520000000000000e+00,  1.101267262983284e+00,  4.269303131611982e-02,  4.104131112667426e-01,  2.970782107034055e+00, -2.250408338644835e-01
437         , -2.000000000000000e-02,  1.328290996060171e+00,  1.211481564280461e-01,  4.225956866753322e-01,  3.082972176042200e+00, -5.513813240085654e+00
438         ,  2.080000000000000e+00,  2.044501868036048e+00,  4.893131630580506e-02,  4.927399710504157e-01,  2.250207490247477e+00, -2.529876276560212e+00
439         ,  1.220000000000000e+00,  1.217305476974202e+00,  2.310119243951471e-01,  4.351804326652711e-01,  2.440902562342156e+00, -1.238831439721468e+00
440         ,  2.620000000000001e+00,  2.347097475614324e+00,  4.362676302834351e-02,  4.660041032006120e-01,  2.164592513000000e+00, -7.210419278190662e+00
441         ,  1.520000000000000e+00,  1.372371672747589e+00,  1.398004087053130e-01,  4.419321727255626e-01,  2.508469236860628e+00, -9.918285166261693e-01
442         ,  7.800000000000002e-01,  8.639244582888348e-01,  1.166514570903307e-01,  4.419059754060924e-01,  2.435415455395576e+00,  6.903720673005213e+00
443         ,  1.320000000000001e+00,  1.428745407661833e+00,  9.171818218660231e-02,  4.622019466759933e-01,  2.636762857947322e+00, -3.140936230656429e-01
444         ,  1.140000000000000e+00,  1.482056660647978e+00,  1.527647636691747e-02,  3.737361084729015e-01,  2.272547303939001e+00, -1.091454942034700e+00
446         ,  1.300000000000000e+00,  1.436446503143898e+00,  1.069772064965016e-01,  4.168162524419764e-01,  1.824049088450924e+00,  3.004644793337753e+00
447         ,  1.300000000000000e+00,  1.307029685207008e+00,  2.110581526590055e-01,  4.140630343920882e-01,  2.143118640000000e+00, -7.373974949316449e-01
448         ,  1.560000000000000e+00,  1.498098704211521e+00,  6.370148247964413e-02,  4.570250210861487e-01,  2.661961456355015e+00, -9.679033009318173e-01
449         ,  1.020000000000000e+00,  1.251040660302673e+00,  1.768252360010331e-01,  4.122479116875016e-01,  2.274246070000000e+00, -2.151495007831120e-01
450         ,  2.560000000000000e+00,  1.661729419361859e+00,  4.785274695464159e-02,  4.549650541975312e-01,  2.384252038387138e+00, -6.351408310935472e-01
451         ,  6.200000000000000e-01,  3.320705712003498e-01,  1.720540278051361e-01,  4.019551663444033e-01,  2.419366854220949e+00,  1.030843228921634e+01
452         ,  1.680000000000000e+00,  1.712270554149494e+00,  1.214331342783472e-01,  4.721905554952958e-01,  2.528515543816641e+00, -3.434627815254731e+00
453         ,  2.580000000000001e+00,  1.653488987335182e+00,  5.190232015078154e-02,  4.022216197173479e-01,  2.258789445126650e+00, -2.619771326023737e+00
454         ,  1.100000000000000e+00,  9.650599546096347e-01,  5.891005725087108e-02,  4.076697284952148e-01,  2.884377158425377e+00,  1.660855241348901e+00
455         ,  1.880000000000000e+00,  1.551591661363372e+00,  9.349136948142803e-02,  4.353105719627632e-01,  2.507208560148579e+00, -2.477877034848325e+00
457         ,  1.380000000000000e+00,  1.356963481495765e+00,  5.408319609673369e-02,  3.914924321662496e-01,  2.523741928021884e+00, -1.454602111048648e+00
458         ,  1.120000000000000e+00,  1.337495991544174e+00,  1.741444955089848e-01,  4.297575487273265e-01,  2.652679016838528e+00, -3.270137842949024e+00
459         ,  1.140000000000000e+00,  1.372502001064199e+00,  7.352222314933182e-04,  4.390037105775744e-01,  3.159768661053130e+00, -2.552177000599730e+00
460         ,  1.000000000000000e+00,  1.015656132274514e+00,  7.934676119421126e-02,  3.962622799253600e-01,  2.931374478506689e+00, -5.650379184843467e-01
462         ,  1.060000000000000e+00,  9.653474967069070e-01,  6.746495885275615e-02,  3.702382116447560e-01,  2.484460984257455e+00,  2.461737139926999e+00
463         ,  2.200000000000000e+00,  1.496763101621975e+00,  1.166806234370452e-02,  4.632161014201314e-01,  2.426620036589998e+00,  2.640362171714443e+00
464         ,  1.180000000000000e+00,  1.503754048778937e+00,  1.528418288155120e-02,  4.187346039168564e-01,  2.113821540000000e+00,  2.403609538895241e+00
465         ,  1.420000000000000e+00,  8.830621444529240e-01,  1.302260326619921e-01,  3.907283854730310e-01,  2.684455170000000e+00,  1.449116126224196e+00
466         ,  1.020000000000000e+00,  1.312164806977986e+00,  3.695354284391991e-02,  4.425802006998558e-01,  2.467097655966890e+00,  2.916917398779673e+00
467         ,  1.980000000000000e+00,  1.127781884948196e+00,  1.075473628506853e-01,  4.579727472648994e-01,  2.413410834505163e+00,  4.746538755438324e+00
468         ,  6.200000000000000e-01,  5.869129644148307e-01,  6.858496203718617e-02,  4.195434312094046e-01,  3.299806007217764e+00,  3.792298292825559e+00
469         ,  1.560000000000000e+00,  1.097455721268721e+00,  4.016140930921634e-02,  4.627956354560835e-01,  2.526898795880939e+00,  6.330471315439730e+00
470         ,  6.200000000000000e-01,  1.025467380194887e+00,  2.327368218279592e-02,  4.599082018820322e-01,  3.046848920171358e+00,  3.484178614865058e+00
471         ,  1.920000000000000e+00,  1.724486972820940e+00,  3.738041992084007e-02,  3.942367475428108e-01,  1.779865170000000e+00,  1.458458068923115e-01
472         ,  7.000000000000000e-01,  9.923282460955737e-01,  1.980228631114807e-01,  4.427451314546687e-01,  2.317463160000000e+00,  4.006275596341357e+00
473         ,  1.900000000000000e+00,  2.086061143454106e+00,  5.023312046770234e-02,  4.388984464230410e-01,  2.156089450000000e+00, -5.405596050660364e+00
474         ,  8.800000000000001e-01,  1.018876198447792e+00,  5.374941243754192e-02,  4.428594384609286e-01,  2.434749053825863e+00,  6.603819147222703e+00
475         ,  2.920000000000000e+00,  2.224170452043897e+00,  9.716583367911702e-03,  4.509291314101250e-01,  2.351437604000000e+00, -6.998838942035982e+00
476         ,  1.800000000000000e+00,  1.931852992352831e+00,  2.790508564453847e-02,  4.464569641961257e-01,  2.217291160000000e+00, -2.829870696973136e+00
477         ,  2.840000000000000e+00,  2.340547155425159e+00,  6.417978323159394e-02,  4.893315080374441e-01,  2.965114956358243e+00, -1.264965502490468e+01
478         ,  3.700000000000000e+00,  2.849892671354438e+00,  5.389134265766266e-02,  4.642505256701405e-01,  2.066596936034987e+00, -1.344292867438929e+01
479         ,  7.600000000000002e-01,  7.751618729040094e-01,  9.989331099097726e-02,  4.111562540743661e-01,  2.454768433296585e+00,  6.638740017574598e+00
480         ,  2.640000000000001e+00,  1.496365709479470e+00,  1.284201028151319e-02,  3.734325234714944e-01,  2.493765242310476e+00, -2.969981662409306e+00
482         ,  1.060000000000000e+00,  1.082909756316201e+00,  1.845484987059567e-02,  3.800970583443798e-01,  2.773680548757443e+00,  5.069776011733049e-01
483         ,  1.140000000000000e+00,  8.804652418030274e-01,  2.197472220794425e-01,  4.126298745889334e-01,  2.356826900000000e+00,  2.894103226266590e+00
484         ,  1.400000000000000e+00,  8.496570877552957e-01,  7.918866003457228e-02,  4.232570856594233e-01,  2.902545395580074e+00,  3.374563052776467e+00
485         ,  1.220000000000000e+00,  1.223503617064956e+00,  2.142470039337662e-01,  5.336342693482350e-01,  2.531646580000000e+00,  3.960329333814477e+00
486         ,  7.600000000000002e-01,  1.274884241680132e+00,  1.232808218806059e-01,  4.102593595091376e-01,  2.563236930000000e+00, -1.478385740286072e+00
488         ,  4.399999999999999e-01,  6.816781376880321e-01,  1.319373581663551e-01,  4.155619329750896e-01,  3.464201769049555e+00, -6.689583165787011e-01
489         ,  1.260000000000000e+00,  1.739211749188085e+00,  3.304046952239917e-03,  4.715015522070098e-01,  2.413471826807052e+00,  2.377934774057227e-01
490         ,  2.820000000000000e+00,  1.748839736262702e+00,  2.188136746057173e-02,  4.836161306082093e-01,  2.679169591586061e+00, -1.791606342323837e+00
492         ,  8.600000000000001e-01,  5.565434535470497e-01,  8.688856533482138e-02,  4.010734666740249e-01,  2.529644154265911e+00,  8.713048588889171e+00
493         ,  4.399999999999999e-01,  2.131290653418879e-01,  2.158985230416333e-01,  4.311616791064341e-01,  2.554665800000000e+00,  1.128469863408452e+01
494         ,  1.400000000000000e+00,  1.248856354896309e+00,  7.208549747280105e-02,  4.408439684590839e-01,  3.161266376797887e+00, -2.740380391556142e+00
495         ,  4.200000000000001e-01,  8.486790043437551e-01,  3.598315536532183e-02,  4.373700286558388e-01,  3.249462863459402e+00,  2.613529213348155e+00
497         ,  2.380000000000000e+00,  2.214004849828588e+00,  3.880102173470684e-02,  4.805974041810260e-01,  2.678773760000000e+00, -8.544202131143994e+00
498         ,  4.340000000000000e+00,  2.464509538805078e+00,  1.009987779272044e-01,  4.321561542960267e-01,  2.511455534750211e+00, -1.492574869073996e+01
499         ,  1.740000000000000e+00,  1.511917634042504e+00,  2.392257164436859e-01,  4.449948010565173e-01,  2.471479680000000e+00, -5.030358857434734e+00
500         ,  9.200000000000002e-01,  4.947182536179396e-01,  1.722604339880044e-01,  4.597587651002001e-01,  2.680544210277047e+00,  9.362197250330636e+00
501         ,  1.820000000000000e+00,  2.615924825796551e+00,  2.824120956120285e-02,  4.732133599835128e-01,  1.882693000000000e+00, -7.721999341768583e+00
502         ,  1.560000000000000e+00,  1.616600332667413e+00,  2.375984584289223e-02,  4.606098979807145e-01,  2.556229259411494e+00, -4.283228207687020e-01
503         ,  9.000000000000001e-01,  1.184647124816353e+00,  3.333921242713622e-02,  4.167857711789635e-01,  2.525229166502517e+00,  2.785417947679711e+00
504         ,  1.140000000000000e+00,  2.030060684963551e+00,  3.977151728945361e-02,  4.972722524139044e-01,  2.292509070000000e+00, -2.171329300901946e+00
505         ,  1.260000000000000e+00,  1.018040326681273e+00,  2.483200779988330e-02,  4.429092336773076e-01,  2.956499067202345e+00,  3.292804882852055e+00
506         ,  2.680000000000000e+00,  1.958954703346084e+00,  3.964697933901268e-02,  4.723608954554553e-01,  2.932396360000000e+00, -7.660703214898554e+00
508         ,  1.080000000000000e+00,  1.312026949030388e+00,  8.141466828114562e-02,  4.244108404370663e-01,  2.675837260931352e+00, -9.348222476250333e-01
509         ,  1.000000000000000e+00,  1.480691060067195e+00,  1.053656794079451e-01,  4.530248107575762e-01,  2.339032460000000e+00,  4.578830853832578e-01
510         ,  1.440000000000000e+00,  1.251822843754195e+00,  1.622879808780320e-01,  4.443911419274574e-01,  2.919344902649262e+00, -3.094040354035791e+00
511         ,  7.000000000000000e-01,  9.428916035054173e-01,  2.352731036290910e-02,  4.802993142911038e-01,  3.439606974885578e+00,  2.628869849743045e+00
512         ,  1.120000000000000e+00,  9.579372811515277e-01,  2.396714196161862e-01,  5.297194707818316e-01,  1.994581509097928e+00,  1.077973223145913e+01
513         ,  1.240000000000000e+00,  1.763155031472106e+00,  3.230421209207340e-02,  4.259365435474153e-01,  2.605001315774464e+00, -4.925227519908072e+00
515         ,  7.200000000000000e-01,  1.364718856345990e+00,  3.123137846465412e-02,  4.027052657412005e-01,  2.452633520000000e+00,  2.451091812215662e-01
516         ,  2.500000000000000e+00,  2.276878185319456e+00,  3.175141071815768e-02,  4.522032420873514e-01,  2.166006532000000e+00, -6.755098498542418e+00
517         ,  1.340000000000000e+00,  1.061743991464269e+00,  3.982683745598534e-02,  4.282352881720480e-01,  2.947637647573578e+00,  1.558347343081049e+00
519         ,  1.220000000000000e+00,  1.744608904189680e+00,  3.303322073916010e-02,  4.296961780338517e-01,  2.339161580000000e+00, -2.399971943799177e+00
520         ,  1.800000000000000e+00,  1.870550445411403e+00,  2.300274592760534e-02,  4.333225171891497e-01,  2.328228174734997e+00, -3.501705379604358e+00
521         ,  1.540000000000000e+00,  1.554993325387338e+00,  2.397319595510725e-02,  4.148484044005495e-01,  2.424711925768529e+00, -1.165873480433181e+00
522         ,  2.740000000000000e+00,  3.611647941461811e+00,  3.631860524133446e-02,  4.869167133865342e-01,  2.285793660000000e+00, -2.346091134545745e+01
524         ,  1.860000000000000e+00,  1.543153660440994e+00,  1.317268405324936e-01,  4.042926205612682e-01,  1.982707766411284e+00, -1.016589242739959e+00
525         ,  1.700000000000000e+00,  9.534737815595731e-01,  1.177469698686503e-01,  5.076641985579569e-01,  2.798857311484659e+00,  6.541992669040599e+00
526         ,  1.460000000000000e+00,  1.237958616223315e+00,  1.660784248223541e-01,  4.318853885018268e-01,  2.722641247237524e+00, -2.171698710271210e+00
527         ,  8.800000000000001e-01,  1.457276705506198e+00,  5.067945279775536e-02,  4.334142629958465e-01,  2.698670706604808e+00, -1.699242119218292e+00
528         ,  2.860000000000000e+00,  2.651487032415235e+00,  3.875172913610081e-02,  4.789203180223620e-01,  2.628677000000000e+00, -1.401150110154714e+01
529         ,  3.480000000000000e+00,  4.294603933334624e+00,  3.056792162902983e-02,  4.590057185243266e-01,  1.956223406000000e+00, -3.129375642695847e+01
530         ,  1.820000000000000e+00,  7.454266661021535e-01,  1.709167751796749e-01,  4.080265414256504e-01,  1.927117460000000e+00,  9.098419257439426e+00
532         ,  9.000000000000001e-01,  8.581672568448285e-01,  4.848508168530852e-02,  4.640649019942321e-01,  2.860138569424167e+00,  6.715844361190358e+00
533         ,  8.400000000000000e-01,  8.114614515356741e-01,  6.498015274651833e-02,  4.196729269590402e-01,  3.442673588162980e+00, -1.867447091545731e-01
534         ,  1.860000000000000e+00,  1.343403939983187e+00,  1.464105578558550e-02,  3.979601026251706e-01,  2.311456792358018e+00,  1.812164778777079e+00
535         ,  1.260000000000000e+00,  1.347784936147777e+00,  2.020615500494471e-02,  4.168033595845669e-01,  2.718231292784220e+00, -5.290711016144375e-01
536         ,  1.520000000000000e+00,  1.475443088785885e+00,  2.793621692104858e-02,  4.563682803487314e-01,  2.443846030630205e+00,  1.964902324012512e+00
537         ,  1.180000000000000e+00,  8.031992567279589e-01,  9.923054267051656e-02,  4.387053180835749e-01,  2.719363425016199e+00,  5.759674060279963e+00
538         ,  2.080000000000000e+00,  2.138195272395898e+00,  4.371740534710211e-02,  4.512642435002767e-01,  1.836882250000000e+00, -2.714253350982896e+00
539         ,  1.480000000000000e+00,  1.264068162563112e+00,  1.698534730732376e-02,  4.581132823950571e-01,  2.822102560000000e+00,  2.171418807235868e+00
540         ,  6.200000000000000e-01,  1.086161188916702e+00,  7.669386188777684e-02,  4.061985402088572e-01,  2.489483655761885e+00,  2.607694299016065e+00
541         ,  1.520000000000000e+00,  1.490766403280273e+00,  3.965150799659503e-02,  4.506861522745561e-01,  3.337601930180197e+00, -5.892403780866839e+00
542         ,  2.740000000000000e+00,  2.176023284886604e+00,  2.620228466332450e-01,  4.730466275780423e-01,  2.178405133000000e+00, -1.051385255283795e+01
543         ,  1.200000000000000e+00,  1.251741389529324e+00,  1.906269262853312e-01,  3.936220384810540e-01,  2.173748230000000e+00, -8.533658208681901e-01
544         ,  2.940000000000000e+00,  1.952367870328775e+00,  8.778636005723121e-02,  4.664281971414868e-01,  2.985484855034204e+00, -9.613880312377988e+00
545         ,  2.280000000000000e+00,  2.443542793909158e+00,  4.992383872314932e-02,  6.379474884269554e-01,  2.132392950000000e+00,  1.286340552073082e+00
546         ,  2.240000000000000e+00,  1.337608019236471e+00,  5.528447016325123e-02,  4.364777485150114e-01,  2.811574231114391e+00, -9.592923570502736e-01
547         ,  1.560000000000000e+00,  1.530563393291923e+00,  1.370230958269502e-01,  4.607786068414929e-01,  1.925759600000000e+00,  2.636318009756665e+00
548         ,  1.660000000000000e+00,  1.509238035018275e+00,  1.210313662855987e-01,  4.760401514379974e-01,  2.571410728195524e+00, -8.672895646059120e-01
549         ,  1.120000000000000e+00,  1.364194371555190e+00,  5.245880549877791e-03,  4.296829968789612e-01,  2.316238570000000e+00,  3.538672947852962e+00
550         ,  2.020000000000000e+00,  1.936615471752714e+00,  3.855341693126263e-02,  4.506750997579614e-01,  2.351118030000000e+00, -3.991558202770892e+00
551         ,  4.999999999999999e-01,  1.127125572884941e+00,  2.356763980536534e-02,  4.262884931578944e-01,  3.311269421903680e+00, -1.834788126083357e+00
552         ,  1.280000000000000e+00,  1.879184566211315e+00,  2.457604696591757e-02,  4.219359056631229e-01,  2.201426272310966e+00, -3.302761472790959e+00
553         ,  1.480000000000000e+00,  8.095739018235192e-01,  1.056975861552876e-01,  4.246800953333532e-01,  3.063133862862960e+00,  2.011822416695177e+00
554         ,  9.800000000000000e-01,  1.375345370410432e+00,  9.122429934941234e-02,  4.192135219591214e-01,  2.131063287538402e+00,  1.954959623318414e+00
555         ,  3.060000000000000e+00,  3.493175973509508e+00,  4.420123692161171e-02,  4.993820503742821e-01,  2.235729090000000e+00, -2.101464629047602e+01
556         ,  2.120000000000000e+00,  1.963671771289409e+00,  1.465261122313443e-01,  6.105705687064240e-01,  2.837554117898417e+00, -2.055179889427803e+00
557         ,  9.000000000000001e-01,  1.078993938812488e+00,  6.981645785720916e-02,  3.897806893072352e-01,  2.718356185686961e+00,  1.635604507986014e-01
559         ,  1.040000000000000e+00,  1.117615872555408e+00,  1.340026073411243e-03,  4.369492632010368e-01,  2.730886276768980e+00,  4.045758602097364e+00
560         ,  1.620000000000000e+00,  1.748803047907473e+00,  2.396819452128789e-02,  4.648043937994401e-01,  2.509802662609439e+00, -1.575876970384666e+00
561         ,  3.940000000000000e+00,  3.325758297307571e+00,  1.804185679913188e-01,  4.936892268527996e-01,  1.800026824220001e+00, -1.935189767550848e+01
562         ,  9.200000000000002e-01,  1.438598279091756e+00,  3.337742383393832e-02,  4.303385745883125e-01,  2.323999322048586e+00,  1.780538759265299e+00
563         ,  1.820000000000000e+00,  1.736584759221561e+00,  4.404228339436533e-02,  4.777096074093148e-01,  2.019822006228872e+00,  2.624039940244553e+00
564         ,  1.080000000000000e+00,  7.566664091651499e-01,  1.917588523476881e-02,  4.911807078915210e-01,  2.392614104862858e+00,  1.403888886165181e+01
565         ,  1.060000000000000e+00,  1.558685844944512e+00,  2.910848818254747e-02,  4.478351650463447e-01,  3.025456350000000e+00, -4.213845636968167e+00
566         ,  1.300000000000000e+00,  1.061392518541489e+00,  1.457411172429615e-01,  3.704853322203314e-01,  2.230059970000000e+00,  1.112414457857742e+00
567         ,  6.799999999999999e-01,  7.157616509582732e-01,  1.921665422241149e-01,  4.420514381952997e-01,  2.475757537829554e+00,  6.526623591026286e+00
568         ,  1.040000000000000e+00,  1.351519492199500e+00,  4.541371016630497e-02,  3.936073446440053e-01,  2.298634741477652e+00,  7.368972613549550e-01
569         ,  5.800000000000001e-01,  9.928421901768953e-01,  6.883374709956169e-02,  4.186152942623106e-01,  2.883143014023139e+00,  1.655048525794002e+00
570         ,  1.280000000000000e+00,  1.259418389386058e+00,  5.114003057098192e-02,  3.980629894807730e-01,  2.580884191089744e+00, -1.686487060301912e-01
571         ,  1.860000000000000e+00,  2.085514130866383e+00,  3.896217567097071e-02,  4.662826021147102e-01,  2.341483330000000e+00, -5.010860273072213e+00
572         ,  6.600000000000000e-01,  6.669473382161818e-01,  8.741243672607114e-02,  4.068139069749732e-01,  3.537667123801168e+00, -3.525673062336086e-01
573         ,  1.400000000000000e+00,  1.294056944158513e+00,  1.094627690466703e-01,  4.349032356939465e-01,  2.773331319633251e+00, -1.623829534146805e+00
574         ,  7.200000000000000e-01,  1.384354795035318e+00,  1.317330291336457e-01,  4.150571226692374e-01,  1.823186500000000e+00,  2.936348162390015e+00
575         ,  1.280000000000000e+00,  1.625909697498895e+00,  1.406806303111691e-02,  3.979978421326819e-01,  2.170093286522435e+00, -7.843142716914178e-01
576         ,  6.799999999999999e-01,  6.605530866637185e-01,  1.572436397873741e-01,  4.207272114447391e-01,  3.451862606883502e+00, -6.801062926597975e-01
577         ,  1.200000000000000e+00,  1.233272223481837e+00,  7.907377002493945e-02,  4.269913825005043e-01,  2.579894339470048e+00,  1.065240794574168e+00
578         ,  2.060000000000000e+00,  2.192767856012269e+00,  3.877535115726044e-02,  4.676849109656121e-01,  2.271613520000000e+00, -5.791988489565198e+00
579         ,  1.800000000000000e+00,  1.705199573877173e+00,  1.025123401203211e-01,  4.797001810427464e-01,  2.393708637251933e+00, -1.352820701610102e+00
580         ,  7.600000000000002e-01,  9.612643236575111e-01,  8.981379652952767e-02,  4.204873126615722e-01,  2.455255342094413e+00,  4.976731702099957e+00
581         ,  9.200000000000002e-01,  1.373784066442596e+00,  7.368942494645564e-03,  4.121616627208770e-01,  2.899160604922947e+00, -2.211016879128387e+00
582         ,  2.340000000000000e+00,  1.913027233298940e+00,  1.166808842744675e-01,  4.661896828203491e-01,  2.434772372782789e+00, -5.555659436410250e+00
584         ,  5.199999999999999e-01,  1.024973589349408e+00,  5.438687623375840e-02,  4.033593679519868e-01,  2.682623887367139e+00,  2.334327970836624e+00
585         ,  1.240000000000000e+00,  1.246517893287703e+00,  6.568122160451639e-02,  4.443402532199446e-01,  2.076410272946055e+00,  6.181779570481396e+00
586         ,  9.000000000000001e-01,  9.062047640832729e-01,  8.064194438045569e-02,  3.873369541378003e-01,  2.739206800000000e+00,  1.850338059126895e+00
587         ,  1.220000000000000e+00,  1.373880519654429e+00,  1.108587819370927e-01,  4.048404991379257e-01,  2.355793000000000e+00, -1.126428471563666e+00
588         ,  1.340000000000000e+00,  1.571716715834134e+00,  6.274536634028760e-02,  4.153630997082131e-01,  2.086720000000000e+00,  2.599777087057836e-01
589         ,  1.520000000000000e+00,  1.165896544161430e+00,  4.079620106509578e-02,  3.461088475316217e-01,  2.397781973807694e+00, -1.463003793458751e-01
590         ,  1.799999999999999e-01,  9.775774989564853e-01,  1.018232770384392e-01,  4.123972899239064e-01,  2.666055433910563e+00,  2.328394676615700e+00
591         ,  1.740000000000000e+00,  1.627141698015046e+00,  3.733694169758196e-02,  4.123123023261763e-01,  2.246055030803976e+00, -1.214104095458864e+00
592         ,  1.640000000000000e+00,  1.492493707647919e+00,  4.163316887407335e-02,  4.670278256990850e-01,  2.701949588197133e+00, -5.398341266897543e-02
593         ,  1.680000000000000e+00,  1.384432226191876e+00,  2.833791475711227e-01,  4.442262537614762e-01,  2.058865530000000e+00, -1.333354099202666e+00
594         ,  2.300000000000000e+00,  2.123545866954162e+00,  1.547546357565761e-01,  6.416544327225360e-01,  2.523003294468790e+00, -1.613876209706791e-01
595         ,  1.840000000000000e+00,  1.642656928899012e+00,  6.013949153586529e-02,  4.635328985469887e-01,  2.117466744909665e+00,  1.865854527827064e+00
597         ,  3.000000000000000e-01,  1.277766116880968e+00,  1.208328393797232e-01,  4.241580391711760e-01,  2.545379049390068e+00, -5.277667284280326e-01
598         ,  3.620000000000000e+00,  3.330949496469257e+00,  3.961411304030454e-02,  4.689630826189390e-01,  2.059407620000000e+00, -1.908102441837784e+01
599         ,  1.620000000000000e+00,  1.169483595073836e+00,  1.400965194032468e-01,  3.746467252690008e-01,  2.362399150000000e+00, -9.668585894513352e-01
600         ,  1.920000000000000e+00,  1.904431029687984e+00,  1.839314687202818e-01,  5.473275737067147e-01,  2.349426893000000e+00, -2.002574338894079e+00
602         ,  2.600000000000001e+00,  1.908060105594345e+00,  8.075087244521353e-02,  4.096925226710698e-01,  1.825178196553393e+00, -2.921021481246920e+00
603         ,  2.400000000000000e+00,  1.729282184976573e+00,  2.352718704879143e-02,  4.292453077106419e-01,  2.229578767568882e+00, -1.107883245489440e+00
605         ,  8.800000000000001e-01,  1.065881131794702e+00,  1.172689515377471e-01,  4.796907642368003e-01,  3.429553534177013e+00, -1.457596349206663e+00
606         ,  1.560000000000000e+00,  2.182862518403919e+00,  4.297843833422171e-02,  5.308628009302125e-01,  2.004930060000000e+00, -1.205778905384578e-01
607         ,  1.800000000000000e+00,  1.597249083363595e+00,  1.593345555171624e-01,  4.153192895893093e-01,  2.151365990000000e+00, -3.172909705270406e+00
608         ,  5.800000000000001e-01,  1.378149462134819e+00,  8.238329105814679e-03,  4.144901120942259e-01,  2.658747740000000e+00, -2.719498212408377e-01
610         ,  2.200000000000000e+00,  2.256631140652761e+00,  6.193260419326957e-02,  4.190225010775679e-01,  1.747844073000000e+00, -5.879724006590395e+00
611         ,  3.759999999999999e+00,  3.190160198908604e+00,  5.118851192634179e-02,  4.919046741544257e-01,  2.423767636024865e+00, -1.910518616990855e+01
612         ,  2.540000000000000e+00,  1.880358096668085e+00,  1.121152107615926e-01,  4.645149811949134e-01,  2.684684429562892e+00, -7.060422393296591e+00
