# c0 + a0 * ((feature_19 - feature_16) * (feature_2^2)) + a1 * ((|feature_26 - feature_2|) - (feature_1 / feature_7)) + a2 * (|(feature_15 + feature_3) - sqrt(feature_12)|) + a3 * ((feature_30 - feature_16) * (feature_8 * feature_3))
# Property Label: $target$; Unit of the Property: Unitless
# RMSE: 0.452119090933544; Max AE: 2.68292001820433
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all ,  4.605018300809737e-01, -3.397359025459544e-01,  1.501296326338309e-02, -6.276406349817894e-03,  9.248390972659258e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         18|15|sub|1|sq|mult; ((feature_19 - feature_16) * (feature_2^2)); $\left(\left(feature_{19} - feature_{16}\right) \left(feature_{2}^2\right)\right)$; ((feature_19 - feature_16) .* (feature_2)^2); ((newdata$feature_19 - newdata$feature_16) * (newdata$feature_2)^2); feature_19,feature_16,feature_2
# 1;  2; Unitless;                                         25|1|abd|0|6|div|sub; ((|feature_26 - feature_2|) - (feature_1 / feature_7)); $\left(\left(\left|feature_{26} - feature_{2}\right|\right) - \left(\frac{ feature_{1} }{ feature_{7} } \right)\right)$; (abs(feature_26 - feature_2) - (feature_1 ./ feature_7)); (abs(newdata$feature_26 - newdata$feature_2) - (newdata$feature_1 / newdata$feature_7)); feature_26,feature_2,feature_1,feature_7
# 2;  2; Unitless;                                         14|2|add|11|sqrt|abd; (|(feature_15 + feature_3) - sqrt(feature_12)|); $\left(\left|\left(feature_{15} + feature_{3}\right) - \left(\sqrt{ feature_{12} }\right)\right|\right)$; abs((feature_15 + feature_3) - sqrt(feature_12)); abs((newdata$feature_15 + newdata$feature_3) - sqrt(newdata$feature_12)); feature_15,feature_3,feature_12
# 3;  2; Unitless;                                         29|15|sub|7|2|mult|mult; ((feature_30 - feature_16) * (feature_8 * feature_3)); $\left(\left(feature_{30} - feature_{16}\right) \left(feature_{8} feature_{3}\right)\right)$; ((feature_30 - feature_16) .* (feature_8 .* feature_3)); ((newdata$feature_30 - newdata$feature_16) * (newdata$feature_8 * newdata$feature_3)); feature_30,feature_16,feature_8,feature_3
# Number of Samples Per Task
# Task, n_samples               
# all , 1696                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
494         ,  2.700000000000000e+00,  2.200942481769818e+00,  0.000000000000000e+00,  1.193761735560319e-01,  4.288521829929983e+01, -1.071991697477335e+02
495         ,  1.220000000000000e+00,  2.210694280965306e+00,  5.791731871838428e-03,  2.695801807058552e-01,  3.102057840148120e+00, -2.116183994710873e+02
496         ,  1.840000000000000e+00,  1.417624647233745e+00,  5.191745776306402e-03, -9.997557536514992e-02,  1.889009022422085e+01, -2.753697083906622e+01
497         ,  8.200000000000000e-01,  8.266027710756110e-01,  5.055146782870698e-03,  4.273400387505385e-01,  3.358288785489503e+00,  9.239909937907363e-01
498         ,  1.520000000000000e+00,  1.552548176261289e+00,  1.329818171623712e-04,  1.652830357422775e-01,  4.256280732657159e+01, -7.138887553011664e+00
499         ,  1.860000000000000e+00,  1.439704082497878e+00,  1.923651061950474e-03, -1.459928311550803e-01,  4.588218643897818e+00, -6.301334779033932e+01
500         ,  2.300000000000000e+00,  2.239911829359901e+00, -5.892631839950400e-04, -2.471588989760827e-01,  2.462127237803707e+01, -1.372978471300674e+02
501         ,  2.540000000000000e+00,  1.770310969657943e+00,  3.687455546330348e-02,  4.078456279906592e-02,  3.703023824072604e+01, -4.563334973303520e+01
502         ,  1.720000000000000e+00,  1.184105052462018e+00, -1.478716606564831e-01,  9.298917413373867e-02,  1.778314218370791e+01, -1.465412229690758e+01
504         ,  1.180000000000000e+00,  9.933710217027131e-01,  9.238828463260022e-02,  4.789846479125091e-01,  1.410052894221910e+01,  3.660612422716456e+00
505         ,  1.280000000000000e+00,  1.582876482386263e+00, -6.821915986172679e-04, -2.943607132709360e-01,  1.014509771796026e+01, -6.469285623474741e+01
506         ,  8.200000000000000e-01,  1.145685691044885e+00,  7.979112085187907e-04,  2.088553904820444e-01,  2.332814816495906e+01,  9.366793565046097e+00
507         ,  1.920000000000000e+00,  1.808911274702348e+00,  9.404478405863835e-03, -2.782782986383113e-01,  1.706271915701725e+01, -8.429000029775833e+01
508         ,  4.600000000000000e-01,  1.128616150245416e+00,  4.979234313725623e-02,  4.835312777805003e-01,  7.799225047653138e+00, -3.633146598133559e+01
509         ,  1.740000000000000e+00,  1.965101250948090e+00, -2.706440420118296e-07,  3.494256286165685e-01,  1.110916340009304e+01, -1.580830163491962e+02
511         ,  6.200000000000000e-01,  5.988858163918173e-01,  1.495214756592138e-02,  9.443512288457716e-01,  7.583492267996409e+00,  2.005278800515974e+01
514         ,  1.360000000000000e+00,  1.452813109715437e+00, -1.642516645322774e-02, -1.663634819431762e-01,  1.968940503232724e+01, -2.922402714557788e+01
516         ,  5.600000000000001e-01,  8.515980292806612e-01,  5.297627970641664e-02,  5.803442994740985e-01,  9.972935427813027e+00,  7.997611655437773e+00
517         ,  2.760000000000000e+00,  2.305647689092298e+00,  0.000000000000000e+00,  5.538260689309484e-01,  1.307281980267699e+01, -2.187081828762597e+02
518         ,  1.420000000000000e+00,  1.463810879665074e+00,  0.000000000000000e+00, -1.696551468792315e-01,  2.931709193116393e+01, -6.563853820900658e+00
519         ,  1.760000000000000e+00,  1.246173410596607e+00, -7.371574262262276e-02,  1.120269043146738e-01,  1.187608334970203e+01, -3.426242568332741e+01
520         ,  1.540000000000000e+00,  1.502225668545291e+00,  8.682664038864292e-02, -7.180464803661230e-02,  1.879082595485944e+01, -3.678890991987305e+01
521         ,  2.600000000000001e-01,  1.035062859424804e+00,  1.218197688579781e-01,  2.766476292018402e-01,  1.038841262425109e+00, -2.111344845420881e+01
522         ,  4.399999999999999e-01,  6.930937798506905e-01,  0.000000000000000e+00,  9.168527972921302e-01,  1.328429858779153e+01,  1.907049748415497e+01
523         ,  1.480000000000000e+00,  1.156471222911076e+00, -2.350627696615258e-02,  1.700161530155794e-01,  5.282723094688123e+00, -3.519658548778064e+01
524         ,  2.080000000000000e+00,  1.612568645200037e+00,  0.000000000000000e+00,  9.778167234292934e-02,  4.274309433914059e+00, -1.046425941098224e+02
525         ,  2.800000000000000e+00,  2.772976976768462e+00,  0.000000000000000e+00, -6.459013559845550e-02,  5.056795856525849e+01, -1.700048288422060e+02
526         ,  8.400000000000000e-01,  8.535291752848042e-01, -4.355704152315186e-02,  6.675729383788840e-01,  2.766117295144873e+00, -2.135283238286150e+01
528         ,  1.100000000000000e+00,  1.206856328765575e+00, -3.339476674560969e-02,  2.685449978545794e-01,  1.559217873349313e+01, -2.462319116796912e+01
529         ,  2.080000000000000e+00,  2.123849238899073e+00,  1.653205973929978e-02, -8.413140152541755e-01,  2.047729500224881e+01, -9.530097489407918e+01
530         ,  7.200000000000000e-01,  1.328183617856202e+00,  4.094950812207680e-02,  3.529472512530107e-04,  1.077955268774382e+01, -3.549389014969734e+01
531         ,  1.420000000000000e+00,  1.214245868045307e+00,  0.000000000000000e+00,  7.323403295757998e-01,  1.206964743099802e+01, -5.688094113686827e+01
532         ,  2.680000000000000e+00,  2.576899216761580e+00,  3.876850503816107e-02, -3.584575611186114e-02,  3.927543345657147e+01, -1.644871865353287e+02
533         ,  2.080000000000000e+00,  1.731663250412757e+00,  0.000000000000000e+00, -7.438099490323244e-02,  4.332680050200570e+01, -2.088625037134177e+01
534         ,  2.040000000000000e+00,  2.080701218651245e+00, -6.040827265839920e-04,  1.743737116758702e-01,  4.345477095319405e+01, -8.970044346797711e+01
535         ,  1.800000000000000e+00,  1.805389943778815e+00, -7.899277067511595e-02, -1.997821630618667e-01,  1.466045123837831e+01, -1.002097597844978e+02
538         ,  1.020000000000000e+00,  9.670502924893942e-01,  9.725660699447133e-03,  3.001661079225860e-01,  1.168954713871164e+01,  5.701515405975651e+00
539         ,  4.000000000000000e-01,  1.020863896871547e+00, -8.986714868021410e-02,  3.908032520374484e-01,  7.763414422382613e+00, -2.447687697414044e+01
540         ,  8.200000000000000e-01,  1.186873893585173e+00,  4.848263248238682e-02,  7.082676525921625e-02,  4.076490671240634e+00, -3.227494116417951e+01
541         ,  4.200000000000001e-01,  1.189022598510725e+00, -2.687613060789530e-01,  6.109299295781315e-01,  1.748835403833568e+01, -5.304809317544615e+01
542         ,  1.100000000000000e+00,  1.431213434333166e+00,  1.747465808655296e-03, -4.841719444756337e-02,  2.109838609060170e+01, -2.746337023256774e+01
543         ,  8.800000000000001e-01,  9.618675429663763e-01, -7.179926785491162e-03,  6.687275589153567e-01,  1.153340865262572e+01, -1.503646039580624e+01
544         ,  3.340000000000000e+00,  3.413783774937280e+00,  0.000000000000000e+00,  9.764465514001486e-02,  3.115740987365034e+01, -3.273135785668911e+02
545         ,  1.580000000000000e+00,  1.090783959425941e+00, -6.108310345631951e-03,  2.047294818045054e-01,  1.348125757867071e+01, -5.722714361818641e+00
546         ,  4.399999999999999e-01,  1.071146744909520e+00,  0.000000000000000e+00,  3.803964158523930e-01,  6.893914908798994e+00, -2.741120737773081e+01
547         ,  7.600000000000002e-01,  8.832321386662580e-01,  4.481539813009323e-02,  6.746393067987182e-01,  5.870148571310054e+00, -1.255915138197910e+01
548         ,  1.740000000000000e+00,  1.434859005129817e+00, -0.000000000000000e+00,  4.124059276941734e-01,  1.858214684859709e+01, -5.913510044523551e+01
549         ,  1.440000000000000e+00,  1.433442952743915e+00,  3.301080695253779e-04, -2.515890805689219e-01,  1.105664064165692e+01, -4.094461745420467e+01
550         ,  1.180000000000000e+00,  1.177543623055503e+00, -1.015029978225775e-01, -7.119326939526843e-02,  3.292892721202836e+00, -3.597980155718456e+01
551         ,  2.600000000000001e+00,  1.961225164925791e+00,  2.772378561778593e-02,  2.361974591263582e-01,  1.084822755606302e+01, -1.499265465590457e+02
552         ,  1.480000000000000e+00,  1.198815481906992e+00,  8.226255467933495e-01,  6.614675301186288e-01,  8.334764337123087e+00,  8.363747164448477e-01
553         ,  4.200000000000001e-01,  7.786056244479749e-01,  2.564865401986065e-01,  8.259728457758720e-01,  6.162964909592702e+00,  1.214990318717609e+01
554         ,  1.800000000000000e+00,  1.655321122862341e+00,  2.607336115199421e-01,  2.625674467416267e-01,  6.804123142895605e+00, -9.519257115328780e+01
555         ,  2.120000000000000e+00,  2.082876662960643e+00, -0.000000000000000e+00,  1.139032985204635e-01,  5.353957901496445e+01, -6.260698412926571e+01
556         ,  2.100000000000000e+00,  1.223255190328195e+00,  0.000000000000000e+00,  5.348846032580310e-01,  1.000446636489357e+00, -7.410545174803346e+01
557         ,  1.420000000000000e+00,  1.433021662712602e+00,  3.784412192387989e-04, -5.211373825571201e-01,  8.439675708775027e-01, -5.071194273954603e+01
558         ,  4.600000000000000e-01,  7.415921757494468e-01,  1.593564319242208e-03,  8.744637642398293e-01,  1.115592028276622e+01,  8.663786720894516e+00
559         ,  2.380000000000000e+00,  2.732358169496302e+00,  0.000000000000000e+00,  4.533865714749483e-01,  2.808404146550383e+01, -2.453515594203643e+02
560         ,  7.000000000000000e-01,  1.407799860844843e+00, -1.019981724203547e-01,  2.402747035230057e-02,  2.295252727426060e+01, -3.083112268611827e+01
561         ,  9.600000000000000e-01,  9.129053395466840e-01,  7.471289224028453e-02,  5.023402284089484e-01,  9.396027406490209e+00,  2.666873969806661e+00
562         ,  1.540000000000000e+00,  1.021368634695511e+00,  2.282907495333712e-02,  1.547741738743380e-01,  2.911894075156997e+00, -1.511739142129934e+01
563         ,  2.120000000000000e+00,  2.356860524126659e+00,  0.000000000000000e+00,  1.501168570809941e-02,  4.226803690665629e+01, -1.278682267252892e+02
564         ,  1.540000000000000e+00,  2.021165612681886e+00, -0.000000000000000e+00,  6.901926803200132e-01,  2.380238483611677e+01, -1.550991706420997e+02
565         ,  9.200000000000002e-01,  1.388444627263264e+00,  4.727408688554311e-01,  7.461045380619064e-03,  1.396671285286049e+01, -6.175593260078301e+00
566         ,  2.360000000000000e+00,  1.170161602193520e+00,  9.478548256335543e-03,  4.030272406742496e-01,  3.278094014881365e+00, -5.236540085718289e+01
567         ,  1.800000000000000e+00,  1.183264735764602e+00,  1.373185704298475e-02,  1.963917683489368e-01,  1.515488595296705e+01, -1.454712724305815e+01
568         ,  7.400000000000001e-01,  1.140478930374529e+00,  4.048720745721533e-02,  2.279110282608001e-01,  1.545412148516753e+01, -6.757497583405785e+00
569         ,  7.200000000000000e-01,  1.434782683248249e+00, -3.657130806328526e-02, -2.401469924499310e-01,  7.780698033848456e+00, -5.232083982486748e+01
570         ,  1.280000000000000e+00,  1.290361188656576e+00,  2.080598439060458e-03,  1.965938254650642e-01,  3.507459542874068e+01,  1.517104766827860e+01
571         ,  9.399999999999998e-01,  1.421387023623947e+00,  8.398992256432354e-02,  1.886248229617721e-01,  3.050723589375105e+01, -1.018879633914849e+01
572         ,  3.000000000000000e-01,  8.979312382752400e-01,  2.178806719908269e-03,  2.290692520540735e-01,  5.068193571781020e+00,  4.170660219617744e+00
573         ,  1.080000000000000e+00,  1.275812796847357e+00,  1.064507186406472e+00,  8.163219189649762e-01,  9.528599273108050e+00,  7.890589850511357e-01
574         ,  1.680000000000000e+00,  1.546175040363145e+00,  3.418847634992465e-01, -1.535798582360900e-01,  7.042878971417920e+00, -4.875183214050899e+01
575         ,  2.820000000000000e+00,  2.436622014976680e+00,  4.335827395433085e-02, -5.635157547629960e-01,  2.057256842749638e+00, -2.022629236387238e+02
576         ,  3.620000000000000e+00,  3.349396943781451e+00,  2.459956197457658e-01, -3.148733240238586e-01,  3.181261226260669e+01, -2.751098263969383e+02
577         ,  1.980000000000000e+00,  1.661054053734971e+00,  4.790937225119027e-02, -2.666999773700796e-01,  5.684342179579172e+00, -8.575069793650725e+01
578         ,  1.120000000000000e+00,  1.200921868789101e+00, -2.210512983469217e-02,  1.224990357939039e-01,  1.743255172038681e+01, -1.054190606849522e+01
579         ,  7.400000000000001e-01,  1.147639286257315e+00, -1.136887767405143e-01,  2.262821780561126e-01,  5.596150494725563e+00, -4.270205624053001e+01
580         ,  1.480000000000000e+00,  9.627262835999069e-01,  1.810920351020695e-01,  3.883881468869307e-01,  4.610386699314432e+00, -2.744851634864981e+00
581         ,  8.000000000000003e-01,  1.162845376490059e+00, -3.532143192590516e-01, -1.372076459271375e-01,  1.530777708564461e+01, -1.979359752595288e+01
582         ,  2.280000000000000e+00,  2.437300261033856e+00,  0.000000000000000e+00,  8.270569373798742e-02,  2.238014464467419e+01, -1.919198504301672e+02
584         ,  1.080000000000000e+00,  1.342006911283882e+00, -6.489850858601622e-02,  1.476521316059364e-01,  6.294832971443803e+00, -6.416288359780673e+01
587         ,  1.340000000000000e+00,  1.012713319478584e+00,  4.746641892156524e-03,  3.543844184585057e-01,  2.001083878921874e+01,  1.503033538084329e+01
588         ,  1.740000000000000e+00,  1.481621535286101e+00,  4.350836966507617e-02, -4.236441711064876e-02,  2.977558823404076e+01, -1.200276466828168e+01
589         ,  9.800000000000000e-01,  6.678944626262825e-01, -1.058966421432873e-01,  9.004449280484790e-01,  2.820566273907616e+00, -8.825014228044996e+00
590         ,  1.620000000000000e+00,  1.801033881008592e+00,  0.000000000000000e+00,  4.744186182298082e-01,  6.738558213262287e+00, -1.491627600425940e+02
591         ,  1.880000000000000e+00,  1.779013412783605e+00,  2.450989576844725e-01,  8.710973439755670e-02,  2.250360173384642e+00, -1.174422887068354e+02
592         ,  2.300000000000000e+00,  2.059150594811433e+00,  8.111022829549024e-01, -2.049851853618689e-01,  9.057319631340093e+00, -8.845497679265708e+01
593         ,  2.460000000000000e+00,  2.648309712397192e+00,  1.594520913742662e-03, -6.981812141341756e-01,  1.115689106930424e+01, -2.099993278301829e+02
594         ,  2.200000000000000e+00,  2.005529884797661e+00, -1.260290296420985e-02, -4.564891957501122e-02,  2.445479098402966e+01, -1.121417181477575e+02
595         ,  6.600000000000000e-01,  1.141415919591181e+00, -9.833061057385758e-03, -1.602184863684358e-01,  1.439795844170163e+00, -2.311153591186187e+01
596         ,  2.620000000000001e+00,  2.283987111242463e+00,  0.000000000000000e+00,  8.796023362361893e-02,  5.867442494549415e+00, -2.072752292005237e+02
597         ,  2.060000000000000e+00,  2.455614485981123e+00,  0.000000000000000e+00,  2.923355908442514e-01,  1.052981802490488e+02, -7.847575506060504e+00
598         ,  1.380000000000000e+00,  1.289713860460166e+00, -1.844603759701925e-01,  1.495045781847810e-01,  1.326896974177047e+01, -4.802184636163653e+01
599         ,  2.140000000000000e+00,  1.835485074342318e+00,  0.000000000000000e+00,  3.761217446158616e-01,  2.375280374446375e+01, -1.086335124640904e+02
600         ,  1.300000000000000e+00,  1.336669172271797e+00,  3.643493319541296e-03,  1.094224986104549e-01,  9.619083249067625e+00, -4.826265710978127e+01
601         ,  1.760000000000000e+00,  1.511788531581266e+00, -1.842915607665769e-03, -1.807009115836424e-01,  2.621295605179308e+01, -2.117029385951398e+01
602         ,  1.980000000000000e+00,  1.516125440064564e+00,  1.270303921955259e+00,  4.829626131628276e-01,  9.114424474089734e+00, -5.346097685758264e+00
603         ,  1.920000000000000e+00,  1.915434922421467e+00,  0.000000000000000e+00,  1.272049925540338e-01,  4.587903983513240e+01, -5.497279323145102e+01
604         ,  9.800000000000000e-01,  7.540400979586450e-01, -7.394487743940930e-03,  8.339115674274720e-01,  2.549111933839950e+01,  4.250543200454944e+01
605         ,  1.520000000000000e+00,  1.690261910099274e+00,  3.903401455808270e-04, -3.862904327230154e-02,  2.694004940061070e+01, -5.539306989681204e+01
606         ,  1.320000000000001e+00,  9.779492462029329e-01, -9.163079856591572e-01,  5.987371991333734e-01,  7.985737278289179e+00, -8.899911262318061e+01
607         ,  1.060000000000000e+00,  7.147480754977663e-01,  6.789589338466843e-02,  8.678599992444848e-01,  1.039601717764890e+01,  1.634518593214489e+01
608         ,  3.200000000000000e+00,  1.189400152641204e+00,  1.498283647218334e-02,  4.951058479331319e-01,  7.094530626902134e+00, -5.088210010494525e+01
609         ,  1.260000000000000e+00,  1.588679138571983e+00,  0.000000000000000e+00, -1.588553919790020e-01,  3.926090708550947e+01, -3.258011740511669e+00
610         ,  1.420000000000000e+00,  1.246968989301459e+00,  6.635956930224839e-02,  3.090280538024943e-01,  2.595354553208924e+01, -1.102460179538521e+00
611         ,  1.500000000000000e+00,  1.231368760735208e+00,  0.000000000000000e+00,  4.295368565714242e-01,  1.749213271910772e+01, -3.024820233454938e+01
612         ,  1.180000000000000e+00,  1.748069705193294e+00, -5.257584380385436e-02, -2.030863491011606e-01,  1.604182798078763e+01, -8.565582787242124e+01
613         ,  3.160000000000000e+00,  2.980254875163207e+00,  1.636386609559506e-02, -4.065643006966831e-01,  2.553494102335777e+01, -2.431965811934516e+02
614         ,  1.500000000000000e+00,  1.026173086250336e+00,  2.180028540627248e-04,  5.405275878309255e-01,  2.530637246243851e+01,  1.514456022066803e+01
615         ,  3.600000000000000e+00,  2.987878799534255e+00,  0.000000000000000e+00, -2.031573224188012e-01,  6.534779901656803e+01, -1.613910418703644e+02
617         ,  1.780000000000000e+00,  1.258452076248631e+00, -4.399919026071246e-03, -6.735351482221308e-02,  4.041453714545689e+00, -4.016351593596683e+01
618         ,  1.300000000000000e+00,  1.347426574121813e+00,  1.046379926098138e-01, -1.468837529068248e-01,  2.182855228711667e+01,  5.116698952228975e-01
620         ,  2.240000000000000e+00,  2.359203221764484e+00,  1.571553252028943e-01, -1.723528147597496e-01,  3.785841223438688e+01, -1.171167667455726e+02
621         ,  1.380000000000000e+00,  1.515001586120817e+00,  5.399200599393009e-01,  3.197942932914710e-01,  4.284595140295721e+00, -6.147617363673461e+01
622         ,  1.180000000000000e+00,  1.894817354348941e+00,  3.016727736764163e-02, -9.860115555303620e-01,  2.310521557264678e+01, -4.369138596819372e+01
623         ,  1.940000000000000e+00,  1.926451132247207e+00,  2.961658991650036e-02, -7.115786382568963e-01,  1.901681211254257e+00, -1.143448687131202e+02
624         ,  1.280000000000000e+00,  1.343534961714508e+00,  5.600113727113492e-02,  4.088853720926544e-01,  2.152829288196777e+01, -3.323825727441376e+01
625         ,  1.280000000000000e+00,  1.873320510237085e+00,  5.847445608540945e-01, -3.534124429794461e-02,  1.109080388772084e+01, -7.977382658248095e+01
626         ,  1.300000000000000e+00,  1.165524740995337e+00,  8.409173046408254e-02,  1.383075967011283e+00,  4.994043154199386e+01,  1.241348151422521e+01
627         ,  3.300000000000000e+00,  3.334561452351241e+00,  7.910927763759995e-02, -7.932885929249068e-01,  1.011743451509086e+01, -3.109886438793040e+02
628         ,  2.160000000000000e+00,  2.143715782777320e+00,  6.377530622408720e-02,  4.265384183895479e-01,  4.203363104539130e+01, -1.120655765273506e+02
629         ,  2.260000000000000e+00,  3.408751523282509e+00, -0.000000000000000e+00,  5.488730121467964e-01,  2.686247938253195e+01, -3.612097037206382e+02
630         ,  1.000000000000000e+00,  1.225726775474321e+00,  8.656248464923691e-02,  1.070392910046861e-01,  1.992058018754847e+01,  2.670879957556243e-01
631         , -1.400000000000000e-01,  9.737338011241816e-01,  1.027302211693194e-01,  7.555014629303333e-01,  1.086867287189328e+01, -1.514994863961977e+01
632         ,  2.100000000000000e+00,  1.763088806260369e+00, -5.132411624966787e-04,  3.089671063655112e-01,  4.640771375703459e+00, -1.392168539366959e+02
633         , -3.000000000000000e-01,  8.906047826960607e-01,  9.473086092904372e-02,  7.331989721269971e-01,  3.887885760852043e+00, -1.798278708513960e+01
634         ,  1.980000000000000e+00,  1.723918992624510e+00,  5.030517127872902e-03, -2.378711422326018e-01,  3.382753177617219e+01, -3.315567258935614e+01
635         ,  4.360000000000000e+00,  1.677079981795675e+00,  6.618289490280195e-03,  1.729218110625028e-01,  5.824492907613006e+00, -1.147946706206721e+02
636         ,  2.040000000000000e+00,  2.020488169063750e+00, -4.265624685730401e-02,  9.106313056749579e-02,  2.585771992889399e+01, -1.207743292539792e+02
637         ,  1.780000000000000e+00,  1.653209825301245e+00, -8.552810556715357e-07, -7.395812740325098e-01,  2.559867468339195e+01, -1.478502864046139e+01
638         ,  1.720000000000000e+00,  1.369177219313017e+00, -6.071789730668478e-01,  3.118611393155215e-01,  6.827510605017665e+00, -1.158934539177892e+02
639         ,  2.760000000000000e+00,  2.565981213535401e+00,  0.000000000000000e+00,  1.675027336781844e-01,  6.364494443340945e+00, -2.553210863176760e+02
640         ,  2.700000000000000e+00,  2.814317881298275e+00,  0.000000000000000e+00,  3.401656539638401e-01,  9.331606503639719e+00, -2.971366256302877e+02
641         ,  1.380000000000000e+00,  1.227935386549046e+00,  8.124249506034988e-02,  4.549303170221019e-01,  2.807264712051017e+01,  1.933409632831505e-01
642         ,  5.199999999999999e-01,  9.507628420341723e-01, -4.183092379634353e-01,  5.543532871870224e-01,  4.844340447580890e+00, -5.324093198281027e+01
643         ,  1.820000000000000e+00,  2.261641613882754e+00, -6.329873124341083e-04,  5.186474142958186e-02,  4.694743932823472e+01, -1.035455808635901e+02
644         ,  6.200000000000000e-01,  7.584441713049320e-01,  2.036677441172769e-01,  1.048366851759758e+00,  8.891169232381628e+00,  5.974634406670688e+00
645         ,  2.160000000000000e+00,  1.511904315228950e+00,  3.089142958148581e-01,  1.002283675390998e-01,  5.061642619716977e+00, -6.418809062899726e+01
646         ,  6.799999999999999e-01,  1.168778323427433e+00,  4.001473566518546e-02,  3.852413874352718e-01,  2.532426261259717e+01,  3.791903413012228e+00
648         ,  2.800000000000000e+00,  2.441306096771929e+00,  2.028015792308353e-01, -2.537582410066693e-01,  2.548001698674304e+01, -1.520512063635517e+02
649         ,  1.140000000000000e+00,  9.175915814220845e-01,  1.178634651822777e-03,  4.582481157005371e-01,  1.559808108898400e+01,  1.374677731807285e+01
651         ,  9.800000000000000e-01,  1.169124994832983e+00,  1.288976173357576e-02, -3.037604357564538e-02,  7.977640192599576e+00, -1.724908824340953e+01
652         ,  1.040000000000000e+00,  1.092308736906475e+00, -1.348123370701975e-01,  9.073813008903481e-02,  4.445620036363632e+00, -3.085141831467458e+01
653         ,  1.620000000000000e+00,  1.663637845184134e+00,  0.000000000000000e+00,  3.901747889776176e-01,  3.003696347424647e+01, -6.698280503013522e+01
654         ,  8.600000000000001e-01,  1.112752753344080e+00,  1.305187066074252e-02,  4.695349341508094e-01,  2.337207569940807e+01,  1.507708862893214e+00
656         ,  1.140000000000000e+00,  1.193453456864877e+00,  0.000000000000000e+00, -7.150273053651707e-03,  1.109441774843922e+01, -1.587294758991599e+01
657         ,  1.320000000000001e+00,  5.950637385030075e-01, -2.521064106294068e-01,  1.094153465907988e+00,  1.181627635608486e+01,  3.083612149067190e+00
658         ,  1.140000000000000e+00,  1.166926541926375e+00, -1.920715079712536e-02,  2.536088477886345e-01,  2.056086101628683e+01, -4.526945972843703e+00
659         ,  6.000000000000000e-01,  8.722311905616770e-01,  1.309780743199818e-03,  3.310535336304549e-01,  2.501183516251093e+00, -3.458911111076449e+00
661         ,  3.320000000000000e+00,  2.515815909822881e+00,  6.839667424632025e-03, -2.371228262877656e-01,  3.257999189863812e+01, -1.622179504552974e+02
662         ,  2.000000000000000e+00,  2.266082559708138e+00, -2.419035919844472e-03,  3.087304886717313e-01,  1.959028156844037e+01, -1.837255305577543e+02
663         ,  1.520000000000000e+00,  1.427943343434346e+00,  3.940204232456119e-02,  2.486308152951164e-01,  3.928451156422302e+01,  3.242075129530702e+00
664         ,  6.200000000000000e-01,  1.041140965360946e+00,  2.170555523163670e-01,  6.607090396103246e-01,  2.404103720964272e+01,  1.913726276328433e+01
665         ,  1.880000000000000e+00,  1.669448609773676e+00,  7.628443696409841e-02, -1.509405850590352e-01,  6.012925219863092e-01, -1.034307269252808e+02
666         ,  8.400000000000000e-01,  1.386443249346057e+00,  3.990156444821836e-03, -1.400315888348732e-01,  6.190326564500644e+00, -5.086633280607983e+01
667         ,  8.600000000000001e-01,  1.108764796065734e+00,  2.438117311084480e-02,  2.981012875885047e-01,  2.198343294371100e+01,  8.932282919647239e+00
668         ,  2.560000000000000e+00,  2.199282771759772e+00,  4.715576193242476e-05, -2.836319267254144e-01,  4.722770973454455e+01, -7.472972799433904e+01
669         ,  2.180000000000000e+00,  1.780986933114459e+00,  0.000000000000000e+00,  2.138967036640026e-01,  8.392141529278256e+00, -1.279116214428270e+02
670         ,  2.220000000000000e+00,  2.301846296049911e+00,  3.777057349694021e-01,  1.755936042557050e-01,  1.027420982448255e+01, -1.766109572555832e+02
671         ,  7.000000000000000e-01,  1.065545801157028e+00,  3.401734807161652e-01,  4.785590784318952e-01,  2.438264572445107e+00, -1.753142026242115e+01
672         ,  1.300000000000000e+00,  1.839290169378963e+00,  0.000000000000000e+00,  6.248859643579201e-01,  2.859358125329909e+01, -1.111261517187096e+02
673         ,  7.200000000000000e-01,  9.162945220113602e-01, -3.686881271032102e-02,  6.578028486217191e-01,  1.744912732144501e+01,  4.787816599951427e+00
674         ,  9.600000000000000e-01,  1.048345964445180e+00,  1.610520208507049e-03,  2.032086503060817e-01,  5.653604785888103e+00, -1.703604371307367e+01
675         ,  7.400000000000001e-01,  1.034694816121132e+00,  8.909362396457872e-05,  3.075265433031467e-01,  1.048559164795719e+00, -3.163442701721387e+01
676         ,  2.900000000000000e+00,  3.019835196995235e+00,  0.000000000000000e+00, -3.617024260690465e-01,  4.628825476031277e+01, -2.034904784885453e+02
678         ,  1.220000000000000e+00,  9.864875147330838e-01,  1.809834665527660e-02,  5.909637894130269e-01,  1.901067577517619e+01,  4.990254486397392e+00
679         ,  4.200000000000001e-01,  1.045739016740956e+00,  2.330428999486596e-01,  4.373028342399582e-01,  6.373572380825131e+00, -1.058957927888125e+01
