# c0 + a0 * (|(feature_15 + feature_3) - sqrt(feature_12)|) + a1 * ((feature_30 - feature_16) * (feature_8 * feature_3))
# Property Label: $target$; Unit of the Property: Unitless
# RMSE: 0.476021649771633; Max AE: 2.63948705562155
# Coefficients
# Task   a0                      a1                      c0
# all ,  1.498402393556368e-02, -6.977817589956253e-03,  8.322223313480971e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         14|2|add|11|sqrt|abd; (|(feature_15 + feature_3) - sqrt(feature_12)|); $\left(\left|\left(feature_{15} + feature_{3}\right) - \left(\sqrt{ feature_{12} }\right)\right|\right)$; abs((feature_15 + feature_3) - sqrt(feature_12)); abs((newdata$feature_15 + newdata$feature_3) - sqrt(newdata$feature_12)); feature_15,feature_3,feature_12
# 1;  2; Unitless;                                         29|15|sub|7|2|mult|mult; ((feature_30 - feature_16) * (feature_8 * feature_3)); $\left(\left(feature_{30} - feature_{16}\right) \left(feature_{8} feature_{3}\right)\right)$; ((feature_30 - feature_16) .* (feature_8 .* feature_3)); ((newdata$feature_30 - newdata$feature_16) * (newdata$feature_8 * newdata$feature_3)); feature_30,feature_16,feature_8,feature_3
# Number of Samples Per Task
# Task, n_samples               
# all , 1696                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
464         ,  4.240000000000000e+00,  3.863330814068425e+00,  1.665378815313811e+01, -3.986300424963299e+02
465         ,  1.380000000000000e+00,  1.388371980224967e+00,  3.648113858981687e+01, -1.363663484716762e+00
466         ,  1.700000000000000e+00,  1.570846904261676e+00,  3.584512197027081e+00, -9.815592734064278e+01
467         ,  9.000000000000001e-01,  9.940883080918768e-01,  1.259250420087320e+01,  3.843667058507719e+00
468         ,  8.400000000000000e-01,  1.038566330214262e+00,  2.039997879283512e+01,  1.423507713839369e+01
469         ,  9.399999999999998e-01,  9.770980329413154e-01,  2.309389453275777e+00, -1.580318678830455e+01
470         ,  6.799999999999999e-01,  1.050252940935604e+00,  1.025472486306112e+01, -9.225458527238802e+00
471         ,  2.260000000000000e+00,  1.284799814290861e+00,  5.887861946285511e+00, -5.221598500006235e+01
472         ,  1.660000000000000e+00,  1.354231559887067e+00,  2.424358253252420e+01, -2.274963561906593e+01
473         ,  1.400000000000000e+00,  1.231849027343906e+00,  1.310419010606229e+01, -2.913134302664809e+01
474         ,  6.799999999999999e-01,  1.593320070055358e+00,  2.182379654081619e+01, -6.220991640704686e+01
475         ,  1.680000000000000e+00,  1.723478620744034e+00,  3.784172627753445e+01, -4.646652809569137e+01
476         ,  1.900000000000000e+00,  1.801751154622077e+00,  3.388698362085743e+01, -6.617619959851837e+01
477         ,  1.840000000000000e+00,  1.383110130839050e+00,  6.912474426120262e+00, -6.410473066533682e+01
478         ,  8.600000000000001e-01,  9.726671966377622e-01,  1.024216186014762e+00, -1.792795294954285e+01
479         ,  1.580000000000000e+00,  1.268737021827070e+00,  1.632084493548681e+01, -2.751042956372537e+01
480         ,  2.440000000000000e+00,  1.544930073177901e+00,  1.434501527841542e+01, -7.133486697308768e+01
481         ,  2.840000000000000e+00,  3.819117154455760e+00,  4.813970838845813e+01, -3.246814997894140e+02
482         ,  5.600000000000001e-01,  9.614936774694562e-01,  3.170456100112546e+00, -1.171786951672542e+01
483         ,  2.640000000000001e+00,  1.843706855540630e+00,  7.460075812474305e+00, -1.289375306904431e+02
484         ,  6.000000000000000e-01,  1.054855659743015e+00,  9.337050870251346e+00, -1.185567458607274e+01
485         ,  1.780000000000000e+00,  1.073304067079422e+00,  2.140089691416391e+01,  1.140611872508656e+01
486         ,  1.320000000000001e+00,  1.137373527256540e+00,  7.057253043720003e+00, -2.857700775512290e+01
487         ,  1.800000000000000e+00,  2.118899066263477e+00,  4.885546570899179e+01, -7.948405933497810e+01
488         ,  3.600000000000000e-01,  1.308957828232288e+00,  8.756400452456518e+00, -4.951825960778200e+01
489         ,  2.580000000000001e+00,  2.587388629022878e+00,  1.698278920144036e+01, -2.150666391663550e+02
490         ,  6.400000000000000e-01,  1.295555124222027e+00,  1.893249888955216e+01, -2.574555353975279e+01
491         ,  2.380000000000000e+00,  2.384914123051208e+00,  2.079407236164190e+01, -1.778654855502186e+02
493         ,  1.120000000000000e+00,  2.296126566716250e+00,  2.724102393960293e+01, -1.512971737964990e+02
494         ,  2.700000000000000e+00,  2.222831721121120e+00,  4.288521829929983e+01, -1.071991697477335e+02
495         ,  1.220000000000000e+00,  2.355338230462122e+00,  3.102057840148120e+00, -2.116183994710873e+02
496         ,  1.840000000000000e+00,  1.307419854907728e+00,  1.889009022422085e+01, -2.753697083906622e+01
497         ,  8.200000000000000e-01,  8.760955702829727e-01,  3.358288785489503e+00,  9.239909937907363e-01
498         ,  1.520000000000000e+00,  1.519798310234356e+00,  4.256280732657159e+01, -7.138887553011664e+00
499         ,  1.860000000000000e+00,  1.340667955943322e+00,  4.588218643897818e+00, -6.301334779033932e+01
500         ,  2.300000000000000e+00,  2.159187398751946e+00,  2.462127237803707e+01, -1.372978471300674e+02
501         ,  2.540000000000000e+00,  1.705505497942560e+00,  3.703023824072604e+01, -4.563334973303520e+01
502         ,  1.720000000000000e+00,  1.200939151807040e+00,  1.778314218370791e+01, -1.465412229690758e+01
504         ,  1.180000000000000e+00,  1.017961908769173e+00,  1.410052894221910e+01,  3.660612422716456e+00
505         ,  1.280000000000000e+00,  1.435651668561978e+00,  1.014509771796026e+01, -6.469285623474741e+01
506         ,  8.200000000000000e-01,  1.116412084924552e+00,  2.332814816495906e+01,  9.366793565046097e+00
507         ,  1.920000000000000e+00,  1.676050770337760e+00,  1.706271915701725e+01, -8.429000029775833e+01
508         ,  4.600000000000000e-01,  1.202600448534440e+00,  7.799225047653138e+00, -3.633146598133559e+01
509         ,  1.740000000000000e+00,  2.101756753793943e+00,  1.110916340009304e+01, -1.580830163491962e+02
511         ,  6.200000000000000e-01,  8.059288641368499e-01,  7.583492267996409e+00,  2.005278800515974e+01
514         ,  1.360000000000000e+00,  1.331168778295269e+00,  1.968940503232724e+01, -2.922402714557788e+01
516         ,  5.600000000000001e-01,  9.258511592193257e-01,  9.972935427813027e+00,  7.997611655437773e+00
517         ,  2.760000000000000e+00,  2.554211581718054e+00,  1.307281980267699e+01, -2.187081828762597e+02
518         ,  1.420000000000000e+00,  1.317311713215160e+00,  2.931709193116393e+01, -6.563853820900658e+00
519         ,  1.760000000000000e+00,  1.249250805128473e+00,  1.187608334970203e+01, -3.426242568332741e+01
520         ,  1.540000000000000e+00,  1.370490819978929e+00,  1.879082595485944e+01, -3.678890991987305e+01
521         ,  2.600000000000001e-01,  9.951141456979390e-01,  1.038841262425109e+00, -2.111344845420881e+01
522         ,  4.399999999999999e-01,  8.982041265605871e-01,  1.328429858779153e+01,  1.907049748415497e+01
523         ,  1.480000000000000e+00,  1.156974133966894e+00,  5.282723094688123e+00, -3.519658548778064e+01
524         ,  2.080000000000000e+00,  1.626445620052043e+00,  4.274309433914059e+00, -1.046425941098224e+02
525         ,  2.800000000000000e+00,  2.776196517935170e+00,  5.056795856525849e+01, -1.700048288422060e+02
526         ,  8.400000000000000e-01,  1.022666068503643e+00,  2.766117295144873e+00, -2.135283238286150e+01
528         ,  1.100000000000000e+00,  1.237672047151056e+00,  1.559217873349313e+01, -2.462319116796912e+01
529         ,  2.080000000000000e+00,  1.804047428753277e+00,  2.047729500224881e+01, -9.530097489407918e+01
530         ,  7.200000000000000e-01,  1.241413297858453e+00,  1.077955268774382e+01, -3.549389014969734e+01
531         ,  1.420000000000000e+00,  1.409979048946092e+00,  1.206964743099802e+01, -5.688094113686827e+01
532         ,  2.680000000000000e+00,  2.568487949869635e+00,  3.927543345657147e+01, -1.644871865353287e+02
533         ,  2.080000000000000e+00,  1.627172592350922e+00,  4.332680050200570e+01, -2.088625037134177e+01
534         ,  2.040000000000000e+00,  2.109262991682921e+00,  4.345477095319405e+01, -8.970044346797711e+01
535         ,  1.800000000000000e+00,  1.751140308119682e+00,  1.466045123837831e+01, -1.002097597844978e+02
538         ,  1.020000000000000e+00,  9.675946509812289e-01,  1.168954713871164e+01,  5.701515405975651e+00
539         ,  4.000000000000000e-01,  1.119344701572131e+00,  7.763414422382613e+00, -2.447687697414044e+01
540         ,  8.200000000000000e-01,  1.118513217309284e+00,  4.076490671240634e+00, -3.227494116417951e+01
541         ,  4.200000000000001e-01,  1.464428164525397e+00,  1.748835403833568e+01, -5.304809317544615e+01
542         ,  1.100000000000000e+00,  1.339995441419729e+00,  2.109838609060170e+01, -2.746337023256774e+01
543         ,  8.800000000000001e-01,  1.109960880498216e+00,  1.153340865262572e+01, -1.503646039580624e+01
544         ,  3.340000000000000e+00,  3.583020152620622e+00,  3.115740987365034e+01, -3.273135785668911e+02
545         ,  1.580000000000000e+00,  1.074157874524592e+00,  1.348125757867071e+01, -5.722714361818641e+00
546         ,  4.399999999999999e-01,  1.126791322353549e+00,  6.893914908798994e+00, -2.741120737773081e+01
547         ,  7.600000000000002e-01,  1.007816245474019e+00,  5.870148571310054e+00, -1.255915138197910e+01
548         ,  1.740000000000000e+00,  1.523291608572229e+00,  1.858214684859709e+01, -5.913510044523551e+01
549         ,  1.440000000000000e+00,  1.283599371255590e+00,  1.105664064165692e+01, -4.094461745420467e+01
550         ,  1.180000000000000e+00,  1.132623606888702e+00,  3.292892721202836e+00, -3.597980155718456e+01
551         ,  2.600000000000001e+00,  2.040932526487691e+00,  1.084822755606302e+01, -1.499265465590457e+02
552         ,  1.480000000000000e+00,  9.512745694646284e-01,  8.334764337123087e+00,  8.363747164448477e-01
553         ,  4.200000000000001e-01,  8.397885368917304e-01,  6.162964909592702e+00,  1.214990318717609e+01
554         ,  1.800000000000000e+00,  1.598411872808341e+00,  6.804123142895605e+00, -9.519257115328780e+01
555         ,  2.120000000000000e+00,  2.071320779919629e+00,  5.353957901496445e+01, -6.260698412926571e+01
556         ,  2.100000000000000e+00,  1.364307372414590e+00,  1.000446636489357e+00, -7.410545174803346e+01
557         ,  1.420000000000000e+00,  1.198727047699824e+00,  8.439675708775027e-01, -5.071194273954603e+01
558         ,  4.600000000000000e-01,  9.389285845116193e-01,  1.115592028276622e+01,  8.663786720894516e+00
559         ,  2.380000000000000e+00,  2.965052707921184e+00,  2.808404146550383e+01, -2.453515594203643e+02
560         ,  7.000000000000000e-01,  1.391277499604591e+00,  2.295252727426060e+01, -3.083112268611827e+01
561         ,  9.600000000000000e-01,  9.544036708094453e-01,  9.396027406490209e+00,  2.666873969806661e+00
562         ,  1.540000000000000e+00,  9.813406216418719e-01,  2.911894075156997e+00, -1.511739142129934e+01
563         ,  2.120000000000000e+00,  2.357808769706961e+00,  4.226803690665629e+01, -1.278682267252892e+02
564         ,  1.540000000000000e+00,  2.271131556550039e+00,  2.380238483611677e+01, -1.550991706420997e+02
565         ,  9.200000000000002e-01,  1.084592054315093e+00,  1.396671285286049e+01, -6.175593260078301e+00
566         ,  2.360000000000000e+00,  1.246737585736469e+00,  3.278094014881365e+00, -5.236540085718289e+01
567         ,  1.800000000000000e+00,  1.160810705568036e+00,  1.515488595296705e+01, -1.454712724305815e+01
568         ,  7.400000000000001e-01,  1.110939843086532e+00,  1.545412148516753e+01, -6.757497583405785e+00
569         ,  7.200000000000000e-01,  1.313893773373920e+00,  7.780698033848456e+00, -5.232083982486748e+01
570         ,  1.280000000000000e+00,  1.251920105504781e+00,  3.507459542874068e+01,  1.517104766827860e+01
571         ,  9.399999999999998e-01,  1.360439046503743e+00,  3.050723589375105e+01, -1.018879633914849e+01
572         ,  3.000000000000000e-01,  8.790621588955544e-01,  5.068193571781020e+00,  4.170660219617744e+00
573         ,  1.080000000000000e+00,  9.694931812633399e-01,  9.528599273108050e+00,  7.890589850511357e-01
574         ,  1.680000000000000e+00,  1.277934390283739e+00,  7.042878971417920e+00, -4.875183214050899e+01
575         ,  2.820000000000000e+00,  2.274402103483725e+00,  2.057256842749638e+00, -2.022629236387238e+02
576         ,  3.620000000000000e+00,  3.228569460746169e+00,  3.181261226260669e+01, -2.751098263969383e+02
577         ,  1.980000000000000e+00,  1.515749379037231e+00,  5.684342179579172e+00, -8.575069793650725e+01
578         ,  1.120000000000000e+00,  1.166991601180737e+00,  1.743255172038681e+01, -1.054190606849522e+01
579         ,  7.400000000000001e-01,  1.214042343470553e+00,  5.596150494725563e+00, -4.270205624053001e+01
580         ,  1.480000000000000e+00,  9.204575500224099e-01,  4.610386699314432e+00, -2.744851634864981e+00
581         ,  8.000000000000003e-01,  1.199710542584778e+00,  1.530777708564461e+01, -1.979359752595288e+01
582         ,  2.280000000000000e+00,  2.506748662578666e+00,  2.238014464467419e+01, -1.919198504301672e+02
584         ,  1.080000000000000e+00,  1.374261157053678e+00,  6.294832971443803e+00, -6.416288359780673e+01
587         ,  1.340000000000000e+00,  1.027186280133067e+00,  2.001083878921874e+01,  1.503033538084329e+01
588         ,  1.740000000000000e+00,  1.362133560572894e+00,  2.977558823404076e+01, -1.200276466828168e+01
589         ,  9.800000000000000e-01,  9.360651034202391e-01,  2.820566273907616e+00, -8.825014228044996e+00
590         ,  1.620000000000000e+00,  1.974023579698444e+00,  6.738558213262287e+00, -1.491627600425940e+02
591         ,  1.880000000000000e+00,  1.685432649993009e+00,  2.250360173384642e+00, -1.174422887068354e+02
592         ,  2.300000000000000e+00,  1.585160118479122e+00,  9.057319631340093e+00, -8.845497679265708e+01
593         ,  2.460000000000000e+00,  2.464734457789468e+00,  1.115689106930424e+01, -2.099993278301829e+02
594         ,  2.200000000000000e+00,  1.981157958251343e+00,  2.445479098402966e+01, -1.121417181477575e+02
595         ,  6.600000000000000e-01,  1.015064348556163e+00,  1.439795844170163e+00, -2.311153591186187e+01
596         ,  2.620000000000001e+00,  2.366468970404597e+00,  5.867442494549415e+00, -2.072752292005237e+02
597         ,  2.060000000000000e+00,  2.464771734975842e+00,  1.052981802490488e+02, -7.847575506060504e+00
598         ,  1.380000000000000e+00,  1.366132575803460e+00,  1.326896974177047e+01, -4.802184636163653e+01
599         ,  2.140000000000000e+00,  1.946159745322551e+00,  2.375280374446375e+01, -1.086335124640904e+02
600         ,  1.300000000000000e+00,  1.313122922708965e+00,  9.619083249067625e+00, -4.826265710978127e+01
601         ,  1.760000000000000e+00,  1.372720341127503e+00,  2.621295605179308e+01, -2.117029385951398e+01
602         ,  1.980000000000000e+00,  1.006097180296053e+00,  9.114424474089734e+00, -5.346097685758264e+00
603         ,  1.920000000000000e+00,  1.903265085957847e+00,  4.587903983513240e+01, -5.497279323145102e+01
604         ,  9.800000000000000e-01,  9.175867225489508e-01,  2.549111933839950e+01,  4.250543200454944e+01
605         ,  1.520000000000000e+00,  1.622415413879767e+00,  2.694004940061070e+01, -5.539306989681204e+01
606         ,  1.320000000000001e+00,  1.572900383421633e+00,  7.985737278289179e+00, -8.899911262318061e+01
607         ,  1.060000000000000e+00,  8.739427756640933e-01,  1.039601717764890e+01,  1.634518593214489e+01
608         ,  3.200000000000000e+00,  1.293572961199390e+00,  7.094530626902134e+00, -5.088210010494525e+01
609         ,  1.260000000000000e+00,  1.443242514480539e+00,  3.926090708550947e+01, -3.258011740511669e+00
610         ,  1.420000000000000e+00,  1.228803644846674e+00,  2.595354553208924e+01, -1.102460179538521e+00
611         ,  1.500000000000000e+00,  1.305391305009838e+00,  1.749213271910772e+01, -3.024820233454938e+01
612         ,  1.180000000000000e+00,  1.670284208192860e+00,  1.604182798078763e+01, -8.565582787242124e+01
613         ,  3.160000000000000e+00,  2.911819880904188e+00,  2.553494102335777e+01, -2.431965811934516e+02
614         ,  1.500000000000000e+00,  1.105737643347636e+00,  2.530637246243851e+01,  1.514456022066803e+01
615         ,  3.600000000000000e+00,  2.937552566773152e+00,  6.534779901656803e+01, -1.613910418703644e+02
617         ,  1.780000000000000e+00,  1.173033258513800e+00,  4.041453714545689e+00, -4.016351593596683e+01
618         ,  1.300000000000000e+00,  1.155731542101819e+00,  2.182855228711667e+01,  5.116698952228975e-01
620         ,  2.240000000000000e+00,  2.216713121506647e+00,  3.785841223438688e+01, -1.171167667455726e+02
621         ,  1.380000000000000e+00,  1.325392333250100e+00,  4.284595140295721e+00, -6.147617363673461e+01
622         ,  1.180000000000000e+00,  1.483301956063425e+00,  2.310521557264678e+01, -4.369138596819372e+01
623         ,  1.940000000000000e+00,  1.658594804362991e+00,  1.901681211254257e+00, -1.143448687131202e+02
624         ,  1.280000000000000e+00,  1.386733283452223e+00,  2.152829288196777e+01, -3.323825727441376e+01
625         ,  1.280000000000000e+00,  1.555054412611704e+00,  1.109080388772084e+01, -7.977382658248095e+01
626         ,  1.300000000000000e+00,  1.493911943263155e+00,  4.994043154199386e+01,  1.241348151422521e+01
627         ,  3.300000000000000e+00,  3.153844241826365e+00,  1.011743451509086e+01, -3.109886438793040e+02
628         ,  2.160000000000000e+00,  2.244028416152029e+00,  4.203363104539130e+01, -1.120655765273506e+02
629         ,  2.260000000000000e+00,  3.755185789669297e+00,  2.686247938253195e+01, -3.612097037206382e+02
630         ,  1.000000000000000e+00,  1.128849090373789e+00,  1.992058018754847e+01,  2.670879957556243e-01
631         , -1.400000000000000e-01,  1.100792363912830e+00,  1.086867287189328e+01, -1.514994863961977e+01
632         ,  2.100000000000000e+00,  1.873189572938964e+00,  4.640771375703459e+00, -1.392168539366959e+02
633         , -3.000000000000000e-01,  1.015959112686567e+00,  3.887885760852043e+00, -1.798278708513960e+01
634         ,  1.980000000000000e+00,  1.570449112564142e+00,  3.382753177617219e+01, -3.315567258935614e+01
635         ,  4.360000000000000e+00,  1.720512944378451e+00,  5.824492907613006e+00, -1.147946706206721e+02
636         ,  2.040000000000000e+00,  2.062416264765330e+00,  2.585771992889399e+01, -1.207743292539792e+02
637         ,  1.780000000000000e+00,  1.318960718438169e+00,  2.559867468339195e+01, -1.478502864046139e+01
638         ,  1.720000000000000e+00,  1.743209294982331e+00,  6.827510605017665e+00, -1.158934539177892e+02
639         ,  2.760000000000000e+00,  2.709172035619098e+00,  6.364494443340945e+00, -2.553210863176760e+02
640         ,  2.700000000000000e+00,  3.045412519499163e+00,  9.331606503639719e+00, -2.971366256302877e+02
641         ,  1.380000000000000e+00,  1.251514449761998e+00,  2.807264712051017e+01,  1.933409632831505e-01
642         ,  5.199999999999999e-01,  1.276315556261986e+00,  4.844340447580890e+00, -5.324093198281027e+01
643         ,  1.820000000000000e+00,  2.258206061467987e+00,  4.694743932823472e+01, -1.035455808635901e+02
644         ,  6.200000000000000e-01,  9.237579148848262e-01,  8.891169232381628e+00,  5.974634406670688e+00
645         ,  2.160000000000000e+00,  1.355958893371929e+00,  5.061642619716977e+00, -6.418809062899726e+01
646         ,  6.799999999999999e-01,  1.185222478151022e+00,  2.532426261259717e+01,  3.791903413012228e+00
648         ,  2.800000000000000e+00,  2.275001098093683e+00,  2.548001698674304e+01, -1.520512063635517e+02
649         ,  1.140000000000000e+00,  9.700218471590362e-01,  1.559808108898400e+01,  1.374677731807285e+01
651         ,  9.800000000000000e-01,  1.072120474298895e+00,  7.977640192599576e+00, -1.724908824340953e+01
652         ,  1.040000000000000e+00,  1.114111177772626e+00,  4.445620036363632e+00, -3.085141831467458e+01
653         ,  1.620000000000000e+00,  1.749690706161746e+00,  3.003696347424647e+01, -6.698280503013522e+01
654         ,  8.600000000000001e-01,  1.171909555627805e+00,  2.337207569940807e+01,  1.507708862893214e+00
656         ,  1.140000000000000e+00,  1.109219885339222e+00,  1.109441774843922e+01, -1.587294758991599e+01
657         ,  1.320000000000001e+00,  9.877608160025441e-01,  1.181627635608486e+01,  3.083612149067190e+00
658         ,  1.140000000000000e+00,  1.171894968190027e+00,  2.056086101628683e+01, -4.526945972843703e+00
659         ,  6.000000000000000e-01,  8.938357758158052e-01,  2.501183516251093e+00, -3.458911111076449e+00
661         ,  3.320000000000000e+00,  2.452328977871387e+00,  3.257999189863812e+01, -1.622179504552974e+02
662         ,  2.000000000000000e+00,  2.407766818123983e+00,  1.959028156844037e+01, -1.837255305577543e+02
663         ,  1.520000000000000e+00,  1.398239784056544e+00,  3.928451156422302e+01,  3.242075129530702e+00
664         ,  6.200000000000000e-01,  1.058917479599900e+00,  2.404103720964272e+01,  1.913726276328433e+01
665         ,  1.880000000000000e+00,  1.562952858571002e+00,  6.012925219863092e-01, -1.034307269252808e+02
666         ,  8.400000000000000e-01,  1.279914324550363e+00,  6.190326564500644e+00, -5.086633280607983e+01
667         ,  8.600000000000001e-01,  1.099294775887341e+00,  2.198343294371100e+01,  8.932282919647239e+00
668         ,  2.560000000000000e+00,  2.061333874923912e+00,  4.722770973454455e+01, -7.472972799433904e+01
669         ,  2.180000000000000e+00,  1.850514342957024e+00,  8.392141529278256e+00, -1.279116214428270e+02
670         ,  2.220000000000000e+00,  2.218530381394168e+00,  1.027420982448255e+01, -1.766109572555832e+02
671         ,  7.000000000000000e-01,  9.910883987468893e-01,  2.438264572445107e+00, -1.753142026242115e+01
672         ,  1.300000000000000e+00,  2.036087253417975e+00,  2.859358125329909e+01, -1.111261517187096e+02
673         ,  7.200000000000000e-01,  1.060271961898702e+00,  1.744912732144501e+01,  4.787816599951427e+00
674         ,  9.600000000000000e-01,  1.035810486266411e+00,  5.653604785888103e+00, -1.703604371307367e+01
675         ,  7.400000000000001e-01,  1.068673228260153e+00,  1.048559164795719e+00, -3.163442701721387e+01
676         ,  2.900000000000000e+00,  2.945726088798079e+00,  4.628825476031277e+01, -2.034904784885453e+02
678         ,  1.220000000000000e+00,  1.082257666661036e+00,  1.901067577517619e+01,  4.990254486397392e+00
679         ,  4.200000000000001e-01,  1.001616245019842e+00,  6.373572380825131e+00, -1.058957927888125e+01
681         ,  2.840000000000000e+00,  2.310052611446429e+00,  2.180423365530606e+01, -1.649677863129437e+02
682         ,  2.500000000000000e+00,  1.314261093267218e+00,  2.113492886454440e+01, -2.369687653835450e+01
683         ,  1.980000000000000e+00,  1.635802609286336e+00,  1.569211614997615e+01, -8.146518974149838e+01
684         ,  1.540000000000000e+00,  1.860798896460903e+00,  1.345920245242361e+00, -1.445164266538324e+02
685         ,  1.400000000000000e+00,  1.198868283689309e+00,  1.989532157383032e-01, -5.211727419157312e+01
687         ,  6.600000000000000e-01,  1.011947321162701e+00,  6.306565675239408e+00, -1.221402790870982e+01
688         ,  1.480000000000000e+00,  1.396675284723402e+00,  2.810794440031720e+01, -2.053404805360606e+01
689         ,  1.080000000000000e+00,  9.594911630096550e-01,  8.241665960242466e+00, -5.410734224120163e-01
690         ,  1.580000000000000e+00,  1.352444868262427e+00,  2.950289469245299e+01, -1.119984230982024e+01
691         ,  2.060000000000000e+00,  1.833672377385744e+00,  9.306685193002323e+00, -1.235341052173231e+02
692         ,  9.200000000000002e-01,  1.037124258078661e+00,  1.261223752255141e+01, -2.281495267883529e+00
693         ,  9.399999999999998e-01,  1.183890164847129e+00,  1.281710814366933e+01, -2.287477083369610e+01
694         ,  1.280000000000000e+00,  1.233469012394260e+00,  3.995548446806602e+00, -4.892321747918451e+01
695         ,  1.440000000000000e+00,  1.277673410696778e+00,  1.590535087800991e+01, -2.968333843910941e+01
696         ,  8.000000000000003e-01,  1.164677422157719e+00,  1.378948784250337e+01, -1.803329956625818e+01
697         ,  1.500000000000000e+00,  1.337295755016131e+00,  2.505187461778862e+01, -1.858683364710343e+01
698         ,  1.780000000000000e+00,  1.299228249913509e+00,  2.945404429492662e+01, -3.678200744029345e+00
699         ,  1.500000000000000e+00,  1.226961375593776e+00,  2.598576439864230e+01, -7.692560665716157e-01
700         ,  1.240000000000000e+00,  1.389468138056044e+00,  4.925067874038596e+00, -6.928362135676122e+01
701         ,  5.800000000000001e-01,  1.239515025446497e+00,  3.900638428203592e+00, -4.999348722275864e+01
702         ,  9.200000000000002e-01,  9.643272027206509e-01,  1.685745741040851e+01,  1.726724328981892e+01
703         ,  1.600000000000000e+00,  1.263353730126426e+00,  1.294042003292877e+01, -3.399799897465704e+01
704         ,  3.200000000000000e+00,  2.085164641934960e+00,  2.662711313593569e+00, -1.738429193501009e+02
705         ,  1.540000000000000e+00,  1.560240642459959e+00,  1.293543386419576e+01, -7.655595085242123e+01
706         ,  1.060000000000000e+00,  1.583951652322489e+00,  2.244930425458006e+01, -5.952411385543503e+01
707         ,  1.200000000000000e+00,  1.242025361871311e+00,  7.752439464213403e+00, -4.208196735539388e+01
708         ,  1.860000000000000e+00,  2.053117409205743e+00,  2.933391509445485e+01, -1.119769873438953e+02
709         ,  3.600000000000000e-01,  1.694952244156847e+00,  2.421755296334503e+00, -1.184385035619106e+02
710         ,  2.380000000000000e+00,  2.207171471584513e+00,  2.472634938297840e+01, -1.439488660019637e+02
711         ,  1.900000000000000e+00,  1.581999485331298e+00,  3.068751748267946e+01, -4.155377433727394e+01
713         ,  1.560000000000000e+00,  1.285076438745398e+00,  4.265537035820390e+01,  2.669817326530719e+01
714         ,  1.180000000000000e+00,  1.009093385208270e+00,  9.942377380478220e-01, -2.321261192450271e+01
715         ,  9.800000000000000e-01,  1.127589565345224e+00,  8.009784264541778e+00, -2.512940938882165e+01
716         ,  4.140000000000000e+00,  3.399835758507593e+00,  7.150654108830977e+01, -2.144162819756764e+02
717         ,  1.100000000000000e+00,  1.147963579251298e+00,  2.092879303959309e+01, -3.072181277087682e-01
718         ,  1.840000000000000e+00,  1.397870635853021e+00,  3.045727407022354e+01, -1.566045248616999e+01
719         ,  1.720000000000000e+00,  1.112795357037104e+00,  7.033596346905412e+00, -2.510547852756084e+01
720         ,  1.460000000000000e+00,  1.202536700500588e+00,  1.743358927931025e+01, -1.563369186743160e+01
721         ,  1.860000000000000e+00,  2.304730430147224e+00,  4.611092359469407e+01, -1.120093648034417e+02
722         ,  1.680000000000000e+00,  1.103435018287048e+00,  1.909679541961967e+01,  2.140232605491060e+00
723         ,  1.160000000000000e+00,  1.060722169549706e+00,  1.277480069909478e+01, -5.314257398716220e+00
724         ,  4.799999999999998e-01,  9.779256236818231e-01,  8.028068341515123e+00, -3.641614848845844e+00
725         ,  1.440000000000000e+00,  1.318659183022469e+00,  2.569923530584978e+01, -1.452587337217437e+01
727         ,  3.840000000000000e+00,  3.338032968848782e+00,  4.564265457875133e+01, -2.610988300170558e+02
728         ,  2.340000000000000e+00,  2.114138240317889e+00,  1.846523813944131e+01, -1.440611374191601e+02
729         ,  2.060000000000000e+00,  1.802678287755777e+00,  1.254823061856178e+01, -1.121314735421571e+02
730         ,  1.340000000000000e+00,  1.240920211370023e+00,  1.548212787917763e+00, -5.524641731897689e+01
731         ,  1.600000000000000e+00,  1.992299979470047e+00,  4.199018211778046e+01, -7.608335233277110e+01
732         ,  1.880000000000000e+00,  1.490152519451761e+00,  2.408770575601034e+01, -4.256336951689389e+01
733         ,  9.999999999999989e-02,  1.199726690362908e+00,  1.291662741981369e+01, -2.493061796856967e+01
735         ,  1.360000000000000e+00,  1.179823689181769e+00,  2.178790906935539e+00, -4.513650560124997e+01
736         ,  1.040000000000000e+00,  1.232783383720279e+00,  1.468168075466810e+01, -2.587777542219509e+01
737         ,  5.600000000000001e-01,  9.226757015522884e-01,  1.981463975672926e+01,  2.958656679165298e+01
738         ,  3.040000000000000e+00,  3.482583172078869e+00,  5.405551780193774e+01, -2.637488934629469e+02
739         ,  9.600000000000000e-01,  1.569093984229005e+00,  1.134706250727901e+01, -8.123557106012800e+01
740         ,  9.800000000000000e-01,  9.623084252431764e-01,  1.188751233488658e+01,  6.884197651470982e+00
741         ,  1.060000000000000e+00,  1.120927296738739e+00,  2.346469599256973e+01,  9.012932796247346e+00
742         ,  3.640000000000000e+00,  3.133279914883498e+00,  3.958006950150921e+01, -2.447740791063329e+02
743         ,  1.180000000000000e+00,  9.591640587479113e-01,  1.401666115148171e+01,  1.190691182731163e+01
