ORB_v3_layer_1_162,ORB_v3_layer_1_57,ORB_v3_layer_1_131,ORB_v3_layer_1_225,ORB_v3_encoder_node_features_2,ORB_v3_layer_1_35,ORB_v3_layer_1_209,ORB_v3_encoder_node_features_56,ORB_v3_layer_1_221,SISSO_matbench_perovskites_13,target
0.8539638,-0.048232146,0.3378748,0.0012104273,-1.3344061,4.6210704,6.6922355,-9.826491,-6.0344996,-0.0189258351314661,1.4
1.0087432,0.48797393,-2.0088494,4.4769764,-17.230581,7.0391297,8.502627,-2.976188,-6.110288,-0.3477317933523647,1.4
2.6664724,0.15626961,0.117655806,1.3967646,-16.694792,11.464208,17.75662,9.487108,-8.239853,0.737591587494749,1.42
-0.24917021,0.22966006,-1.5198917,4.3506775,-0.81523436,-1.3966734,-7.0500207,-1.3136128,-3.6255867,-0.3477317933523647,1.12
-0.6587967,-0.31313512,2.4704323,0.4720872,1.7248601,15.315267,27.215363,-7.623503,-11.252851,-0.0189258351314661,2.88
-2.195793,-0.72306585,1.8618736,-2.959309,8.533862,14.572527,31.611557,-10.376163,-13.491173,0.4194821091630655,3.82
1.582407,0.39209017,-0.9980344,2.4899411,-27.086813,14.867609,22.892937,14.478972,-9.936537,0.1895816571265844,1.52
1.9610776,-0.011014379,-0.5778087,5.329404,-1.0095665,2.55528,5.2809477,5.771848,-3.4601955,0.6279896014211159,1.28
2.3263829,0.00495286,1.1298627,-0.44681975,7.0636153,-2.1423295,-2.5233676,-16.393467,-4.321808,1.152342803232097,0.9
-0.21239991,0.45818064,-2.7440598,3.7784398,-9.47345,6.7205377,6.986264,3.580963,-7.6713243,0.1895816571265844,1.44
-0.2920355,0.036906626,-1.5156672,1.5698562,2.032803,9.763107,13.227307,-13.068817,-9.707732,-0.3477317933523647,2.14
0.81511825,0.2996846,-2.1652362,2.6590176,-4.2667727,10.935178,12.543471,-5.2251816,-7.41371,-0.3477317933523647,2.2
0.65559864,0.07044598,-2.6592658,0.93083066,-1.9226424,-5.601127,-13.362299,-7.4315286,-1.0410355,0.2002781370157997,0.32
-0.27001938,-0.37507227,3.5592058,-2.5925567,-10.8135,15.048652,27.339005,-14.463031,-12.166705,-0.3477317933523647,3.22
0.11758008,-0.012952307,-0.7120823,-0.75381327,-17.119665,5.060207,7.5528235,21.137403,-9.5326185,0.1895816571265844,0.78
-0.8239476,0.20056012,-1.814875,1.4662584,14.191711,-7.2306304,-17.262438,-7.253461,-0.49600872,1.1759995317892806,0.76
0.35446104,0.07918793,-2.9925454,1.9684056,19.10758,-13.147391,-30.883879,-17.854246,4.497875,1.2898801098185997,0.74
1.0322192,0.5688578,-2.5498931,2.5328496,2.3971882,5.8978076,0.61154366,3.015532,-4.1347594,0.0906761509421667,1.9
0.24822259,0.6947983,-1.2489796,7.1142945,-6.1533175,6.06455,2.6045341,5.8515534,-4.2446246,-0.2381298072787318,1.78
1.5605145,0.40819708,-0.43454477,1.9616692,-7.627479,2.4064631,4.7364345,3.852699,-5.7378955,0.737591587494749,0.82
1.4414015,0.22058253,-1.6365721,4.992534,1.0344715,0.6173522,0.13236628,2.7354302,-2.0893435,0.737591587494749,0.84
1.174067,0.14004615,0.67672455,2.700965,3.871138,3.2986648,2.8497453,-14.349024,-5.505161,0.4194821091630655,1.48
-0.73582727,0.45565876,0.43535423,2.194356,-0.47743836,5.5577073,8.274807,-3.7781847,-6.590481,1.1759995317892802,1.14
-0.9405614,0.020846594,0.30932942,1.8753887,-8.952825,9.105506,15.676314,2.4155502,-7.53634,-0.3477317933523647,1.56
1.5301832,0.060084533,-1.3557732,7.4375052,19.659256,-11.808246,-25.568773,-4.265926,8.880586,1.0835741499388465,0.74
1.0890255,0.28556734,-1.5628375,5.552607,7.0584764,-4.964001,-9.472028,-4.33441,1.1905967,1.0663975457156474,1.06
-1.5027916,0.5043087,-2.850968,2.9151323,7.55302,-4.5884523,-13.272891,-3.1682336,-1.5138344,1.0663975457156474,1.18
2.0255895,0.6129252,-0.739885,2.1069849,-10.512153,0.5410218,-1.8454384,6.2113037,-4.3686,0.627989601421116,0.5
0.7287944,0.04471078,-0.9826717,3.5836182,-10.257254,7.4332366,14.489074,14.882869,-8.497467,0.1895816571265844,1.28
-0.22850506,0.079657935,-0.05284003,5.486307,6.631041,0.9181456,0.66375774,-7.952391,-5.9953804,-0.3477317933523647,1.48
1.3001274,0.22709775,-2.1079812,4.0873523,-16.79511,9.002387,12.230217,14.946097,-6.2165656,0.1895816571265844,1.58
2.4395459,0.57030356,-2.4124696,4.560579,-25.703531,12.352081,15.381578,18.01427,-7.5558558,0.4087856292738502,1.42
-0.45727897,0.30411142,-1.9966824,6.3448343,-3.7893379,1.7674973,0.6154839,15.965937,-4.85843,-0.3477317933523647,1.72
1.5971273,0.43076497,-1.8337678,3.8569837,-16.10933,15.768842,21.588404,16.914383,-9.114991,0.2991836432002173,1.9
0.15173738,0.22947238,-1.6642863,4.091036,-13.238779,5.6444755,8.400329,6.7744293,-5.794149,0.1895816571265844,1.2
0.6737262,-0.1483861,0.15870562,1.9127387,6.335601,-3.6408658,-7.404651,-5.3771644,-0.4896334,0.3098801230894326,1.28
1.1066777,0.45132476,-1.0526122,3.0019567,-25.125092,10.067565,14.743558,2.2174904,-8.401825,0.1895816571265844,0.98
0.087673865,0.12935285,0.17304847,3.9482148,-0.85267794,5.3823357,8.095085,-10.905456,-8.147012,-0.3477317933523647,1.26
1.1623392,-0.1453251,0.89813185,-0.20703252,10.444838,-2.237769,-6.0035815,-5.9496326,-4.0967364,1.1759995317892806,0.96
1.4984015,-0.053183436,-0.99763316,5.1217027,21.1063,-3.888783,-9.5657625,-14.302974,1.3757557,-0.0189258351314661,1.54
2.3526638,0.25101113,-1.4781852,3.697171,-0.5453575,1.8869952,3.7652066,-1.7785794,-4.1854186,0.9567955596420148,0.54
2.3720033,0.418761,-3.6695797,1.7815021,0.43141785,1.6552324,1.6247475,-2.4101427,-5.1077332,1.0148054966455955,0.88
1.0219053,0.18989976,2.188954,3.7712197,-8.108792,13.989932,22.965681,-19.078363,-10.866794,-0.1285278212050989,2.04
0.9186966,-0.18341418,0.037582148,3.0982738,4.5434318,-4.956515,-10.038896,-1.5564461,1.6018168,0.3098801230894326,1.2
1.5751489,-0.4105366,1.7316439,-0.04953828,14.025458,1.5234181,2.408847,-7.222467,-6.592576,1.1759995317892802,1.72
2.6674461,0.38835672,-0.88824177,4.0967965,-10.188354,7.5262475,11.140904,-2.5491455,-5.5911555,0.518387615347483,1.14
1.9743948,-0.097466186,0.67687315,3.0171194,2.1914246,1.945762,2.1165948,-11.839614,-5.1609893,1.1759995317892802,1.8
1.8730444,0.3376746,-1.1866285,2.4286835,-0.37922746,0.8349805,0.13960305,4.757352,-3.836538,0.737591587494749,0.88
2.90605,0.37752348,-0.6940338,4.233049,-6.576734,8.45757,17.075232,11.285822,-7.7017303,0.737591587494749,1.38
1.3865002,0.76490355,-1.463837,5.0010233,-6.195512,1.5391129,-5.976499,8.836673,-1.066109,0.737591587494749,1.06
-0.19130369,0.041957088,-2.6910002,0.77165955,-12.764513,0.041199684,-2.8272827,14.463538,-7.171333,0.1895816571265844,0.52
1.3492118,0.5357818,-1.8535798,4.8597,-19.905783,8.390172,12.00409,17.55667,-7.7419634,0.1895816571265844,1.3
1.8962482,0.22837506,-1.7264808,3.0736923,0.83835983,-6.863384,-15.986587,-5.0655546,0.10878306,1.0663975457156474,0.56
3.1848896,0.42921028,-1.092662,6.981003,9.805381,-6.084793,-13.081148,-11.420467,3.6135437,1.0148054966455955,0.92
0.9536293,0.2066071,-0.31836054,5.180048,1.1813754,-3.559869,-10.6658945,10.933067,-1.318907,0.8471935735683817,0.82
1.4714249,0.062180903,-1.3436613,5.797094,6.4868975,1.2910966,4.9795375,5.5260205,-2.9966915,0.9567955596420148,1.44
2.9372785,-0.013632024,0.7993212,3.5841968,10.0073185,-3.2934403,-8.121891,-9.983151,-0.89699364,0.9460368433523448,1.16
-1.0581667,-0.41446742,0.68236774,0.6643471,6.808038,1.6008705,5.504762,-20.02822,-4.759773,-0.8850452438313139,2.18
1.5962297,0.3136491,-0.30403063,3.4509876,-16.557898,12.708544,17.336023,-2.4260902,-8.743641,-0.2381298072787318,1.6
1.5037895,0.46049395,-1.6233968,3.7018013,-18.000381,13.296828,16.293972,11.754471,-8.291843,0.2991836432002173,1.46
1.109177,0.18386412,-1.1257123,2.844149,8.340629,6.8481255,8.316478,-4.3762503,-9.865211,-0.3477317933523647,1.92
-1.1915524,-0.5357931,3.1761343,-1.379225,-2.8976579,14.352739,27.091345,-0.16530763,-12.729334,-0.2381298072787318,3.54
0.42672917,0.13923207,-0.87955207,0.7659082,-4.661889,4.091958,3.3518238,-6.402115,-6.5230975,-0.3477317933523647,1.1
1.1516699,0.20747545,-1.7169195,1.8672379,-5.691467,6.1581798,10.974913,2.327797,-8.544109,0.9567955596420148,1.24
0.044685937,-0.17979614,-1.8742707,1.6696447,7.6691628,-4.0850697,-10.857585,-7.111815,-2.0266848,0.3098801230894326,0.68
0.74508566,-0.17242394,2.7126439,-1.284561,-6.911205,8.432084,15.449246,-3.212017,-8.92295,-0.3477317933523647,1.98
0.5359705,0.10611651,-0.23880987,1.7271248,28.554462,-6.9560885,-13.699801,-31.963837,-0.9300823,1.4274174164051014,0.86
-0.41729665,0.54967564,-2.4953766,3.3161201,5.3896747,-3.2963474,-16.391546,-6.797429,-1.1499474,0.3098801230894326,1.4
1.5060034,-0.6370457,0.2989161,3.5167603,28.33112,-13.479077,-22.08995,-9.685208,3.816365,1.2898801098185997,0.8
-1.253731,-0.06797948,-1.9429611,1.5765753,8.327163,-10.454734,-20.679333,-4.0417085,0.16293393,1.1759995317892802,0.54
-3.804016,-0.65751916,3.620477,-1.9326124,1.0217625,25.041227,49.304726,-5.2455416,-16.613205,-0.0189258351314661,4.6
-3.9076505,-0.49797422,3.5769238,-1.7938775,-0.30320358,24.669044,47.164196,-3.4644036,-16.684422,0.0906761509421667,4.68
1.1891831,0.75913304,-1.5641998,6.834062,1.5192665,2.926373,1.1745728,4.5193896,-4.3524895,0.9460368433523448,1.6
-0.1940073,-0.09251555,0.51476395,-1.3026892,-8.044035,7.576793,14.02537,-1.0503082,-8.621721,-0.3477317933523647,2.18
2.167007,0.051166154,0.93848956,5.978588,8.240875,-1.6489571,-3.7865732,2.0887728,-3.8269525,0.9567955596420148,1.2
0.43697062,-0.22579615,0.14075632,-0.23465,13.566057,-6.196467,-14.163867,-14.053706,-0.6083168,0.5290840952366983,0.96
1.1175468,0.4377759,-2.4958136,2.8492992,0.7737217,7.028586,2.122212,-2.916858,-3.761364,0.0906761509421668,2.2
1.0866158,0.5130982,-1.6170044,7.0037355,-0.85190624,1.7883663,-2.3799686,-4.49395,-2.2190902,-0.3477317933523647,1.7
-0.16326836,0.22879265,-1.1874118,1.9832741,16.195505,-11.932973,-22.952383,-25.451393,1.6268244,1.3586487631118502,0.48
-0.5201563,-0.1495592,0.762633,1.8228474,-18.019636,16.0969,30.778309,28.967646,-13.962588,0.1895816571265844,2.66
2.1299102,0.28823218,-2.527828,6.05817,-18.699038,9.6191635,10.326159,15.348068,-3.9694421,0.3958876170063371,1.64
-1.7001559,0.081624344,-2.1076987,1.7740204,-6.8988647,3.4099507,2.653221,12.440112,-9.449989,0.1895816571265844,1.2
2.5556076,0.22162738,-2.018172,4.350614,-5.3102145,6.3345094,6.1304183,-7.5528693,-3.6274166,-0.3477317933523647,1.42
1.8535527,-0.2868846,1.0972563,1.1703357,22.456402,-7.926492,-14.695201,-17.255836,-0.9595265,1.3586487631118502,1.26
1.0174408,0.55126995,-2.6458461,4.177736,-1.037371,2.7966383,0.75436956,-13.261141,-4.0674343,-0.3477317933523647,1.0
2.5810475,0.3156508,-1.9387499,4.773256,7.6628327,-0.6740033,-3.460154,-13.676683,-2.5412521,0.4194821091630655,1.24
0.77373743,0.6372962,-1.5267127,1.7843895,-13.287532,6.0408015,3.6166558,-10.055047,-5.0186224,-0.0189258351314661,1.34
0.52911764,0.2768247,0.06431172,1.395727,-6.9097123,7.433441,11.790348,-1.568737,-6.7785277,-0.3477317933523647,1.76
1.2703409,-0.10427866,-1.5894098,4.34366,4.6578264,7.744294,12.231649,-1.2016464,-5.784872,-0.3477317933523647,2.1
1.2367703,-0.06151569,1.6924801,0.29427645,7.113416,6.8621902,12.145965,-12.370883,-8.419673,-0.3477317933523647,1.8
-0.45415455,-0.20111643,1.8021542,1.4341377,-6.665624,18.861662,35.116226,11.690058,-13.534409,0.518387615347483,2.84
2.1673064,0.58822674,-2.5394185,3.9235535,5.5535636,-8.822313,-16.343668,-10.1352,2.0301256,0.2002781370157997,0.78
2.3853378,0.596854,-2.9794662,4.567689,-10.624657,3.941068,-1.5709337,7.8981423,-2.9233263,0.518387615347483,1.06
1.719018,0.53947717,-2.1686957,2.4801652,-8.27301,0.37749958,-7.503737,-12.309115,-2.0200412,1.1759995317892802,0.94
1.3379511,0.021274453,-0.1514375,4.295166,10.579523,-9.00991,-15.90215,-12.293942,2.243811,1.0835741499388465,0.6
0.87838024,0.19475524,-0.19367127,2.4089596,-15.834582,9.11615,15.194797,16.607655,-8.487203,0.1895816571265844,1.04
1.5275551,0.14385758,-1.5473336,6.057281,-15.966675,13.521584,22.316504,20.645355,-9.023394,0.8471935735683817,1.92
0.93445605,0.097429775,-1.2121515,5.0683675,-16.795498,13.012987,23.117085,14.261103,-8.611983,0.1895816571265844,1.96
-1.0511258,-0.2900084,1.7681214,1.0296612,12.12515,12.75192,20.933737,-17.285492,-11.5681095,-0.8850452438313139,2.94
2.3643503,0.5329542,-1.1952652,7.5133133,-6.864132,4.4090304,6.46503,-0.4411316,-6.031453,0.737591587494749,0.98
-0.43997762,-0.2577487,2.6754422,-1.6261742,1.5689585,5.13747,10.374841,-16.59061,-6.985897,-0.8850452438313139,1.64
2.3908267,0.64922714,-0.91842234,7.3988557,-14.795779,8.878557,13.823381,5.0424404,-7.0833907,0.4087856292738502,1.06
1.4903309,0.13048857,-0.83952755,2.4343011,0.8927846,-8.856071,-15.608147,-11.9089155,2.8237312,0.2002781370157997,-0.08
-1.3622508,0.028917301,0.46773455,3.448613,1.7683636,9.655356,18.311354,-7.011838,-9.918621,-0.3477317933523647,2.48
1.4059342,0.3972048,-2.2039254,3.0019794,-22.121275,10.67981,11.870816,9.160602,-8.163333,0.2991836432002173,1.22
2.7256887,0.64641994,-1.2038183,2.898134,-3.851149,0.71224576,-7.3566957,4.909554,-0.14873925,0.7397308834725921,0.94
-0.5432777,-0.028134719,-0.3586544,-1.9251251,-10.494346,10.941796,18.979908,18.367346,-12.782268,0.737591587494749,2.04
2.940239,1.0600319,-0.9480774,7.2905784,-18.636122,8.174743,11.074582,-3.3798013,-5.8081775,0.627989601421116,1.26
0.70345944,0.11799711,0.99268275,-0.45228097,-6.277803,6.145777,9.010502,-24.133686,-7.0196533,-0.8850452438313139,1.52
-1.6951485,-0.10692682,2.761149,-0.949255,12.092693,14.457532,27.326414,-26.997227,-11.64552,0.6386860813103311,3.22
0.5536087,0.023656065,-0.6957859,2.035074,8.151656,0.05523274,-0.9186165,-1.2733246,-5.1018867,1.1759995317892802,1.34
1.4494148,0.57245785,-2.2247028,2.8366776,5.4660873,-1.6928815,-9.722328,-5.833435,0.025895787,0.2002781370157997,0.9
1.2934217,0.2536792,-0.9414259,2.8270779,-11.586758,6.227636,10.180047,1.2083927,-8.128411,0.518387615347483,0.9
0.3631719,-0.32341287,1.7045358,-0.68337125,15.593579,3.1438422,6.1256895,-25.749475,-6.2765584,-0.8850452438313139,1.7
2.744547,0.33991605,-2.31715,3.8968186,-1.48145,1.1609005,-6.077669,-6.413766,-1.0550699,1.0814348539610037,1.36
-0.1935545,0.14121525,0.07939057,2.6306114,-16.20906,7.422784,14.69686,20.03249,-8.640348,0.1895816571265844,1.2
2.2608192,0.4769454,-2.481976,4.167267,-12.386352,14.182437,17.726883,9.570772,-8.299006,0.4087856292738502,1.88
-0.08109746,0.44227287,-1.5783828,5.1536074,2.3316078,8.623347,9.504335,-4.349155,-5.9030213,1.0663975457156474,2.32
1.5943078,0.31716666,-1.822859,3.4800518,-4.029386,11.330476,11.724952,-6.554237,-6.619394,-0.1285278212050989,2.3
1.3323584,0.19512816,-1.6895552,7.473932,6.8898597,-3.6374664,-13.911618,-13.160567,0.5275597,-0.8850452438313139,1.94
-0.05625818,-0.42695555,2.918083,-1.255026,4.63956,9.897004,18.38775,-6.0427217,-10.302441,-0.3477317933523647,2.32
1.834636,0.39193106,0.75536156,1.4181035,5.011936,-2.276511,-7.0850077,-23.747139,-2.4700656,0.5290840952366983,0.84
1.3079966,0.3305392,-1.4750887,1.3950173,-14.666722,8.283938,8.017146,-11.730998,-5.8923326,-0.3477317933523647,1.4
0.11750207,-0.2623431,-1.8618587,4.685159,9.295163,0.47598,0.5365551,1.4589386,-4.953225,-0.3477317933523647,1.6
3.3236332,0.7113494,-3.239951,1.1962113,-5.5498233,4.5630584,2.7741783,1.9047527,-4.094055,0.7397308834725921,1.2
1.9415448,0.45839626,-1.778579,3.257309,-11.956065,9.441637,10.924122,1.1344967,-7.1313143,0.518387615347483,1.08
0.7070566,-0.3075365,-0.547857,0.8954937,9.564647,-15.158752,-29.113703,-17.3282,4.1948795,0.5290840952366983,-0.28
-0.24047203,-0.11638019,-0.5724117,1.1335793,10.311773,-9.1299925,-20.6575,-19.208424,1.6395922,-0.8850452438313139,0.78
0.7512318,0.226349,-0.7716481,2.1855555,-2.569636,9.25905,12.330104,-3.9595146,-9.951302,-0.3477317933523647,1.98
0.60323423,0.2490171,-2.0270503,4.589721,2.7470646,0.9621946,-1.861184,5.299178,-3.4389882,1.0148054966455955,0.94
1.556344,-0.113819316,2.2618737,1.348278,-1.0627991,7.009247,14.296045,-17.037338,-9.016023,-0.3477317933523647,1.98
1.2982321,0.62882775,-2.227644,2.5388567,-15.799924,8.32711,6.5876045,14.096664,-6.5294237,0.518387615347483,1.24
0.41388416,-0.19899683,0.3342711,-0.068599515,33.844486,-8.016812,-16.76808,-27.243254,-0.91897863,1.4274174164051014,0.96
-1.8627033,-0.6838222,4.7943206,-4.678922,4.649895,17.328186,35.741695,-12.699327,-13.464223,0.2002781370157997,4.64
4.78866,0.38139424,-1.1482347,5.4848742,6.472365,-4.5056553,-7.4417763,-4.715534,0.40559816,1.0148054966455955,0.24
2.605213,0.5493059,-2.545468,6.1209717,-19.385206,9.263443,11.046447,12.694789,-5.3797107,0.4087856292738502,1.38
0.18991943,-0.13333033,-2.5195749,2.2950826,1.5808438,1.0036217,1.3001423,5.2664037,-6.8258643,-0.3477317933523647,1.6
-0.05182779,0.14894366,-0.3743482,0.8876034,3.313704,2.618969,1.5677868,-3.0188224,-7.653543,1.0663975457156474,1.56
-0.8306125,-0.2937377,0.8026581,2.296093,7.8008194,5.8558273,12.869998,0.98921126,-9.435782,-0.3477317933523647,2.12
1.566861,0.3706285,-2.824466,0.95698017,-10.066085,11.911731,15.024198,6.0226326,-8.25948,0.8622308818137376,1.8
4.1695952,0.66348106,0.23716508,2.0622737,-2.0105798,2.2195656,2.1242445,-5.144798,-3.9801705,0.7397308834725921,0.7
2.2429082,0.46254078,-1.6737108,0.918317,-3.6848946,3.5554523,-1.7631791,4.87856,-2.9053686,0.7397308834725921,1.1
3.4524562,0.6390808,-1.549896,4.759128,-12.402599,6.5925417,9.510547,-0.15293351,-5.7111354,0.518387615347483,0.84
3.8082643,-0.20424119,-1.8119217,5.758449,7.735521,-9.513649,-20.108076,9.195582,6.2774525,0.9460368433523448,0.48
-0.50319445,0.10937786,-0.8665191,1.5060686,12.539739,0.047901917,-1.503027,-7.440985,-5.7832923,-0.3477317933523647,1.32
0.6006228,0.16364713,-0.67055666,1.3130938,-8.822314,6.1771164,8.369655,-10.456513,-8.676455,-0.3477317933523647,1.0
0.7676347,0.46817285,-2.3883836,3.0412452,-18.475187,7.0830035,7.419961,14.419062,-7.321771,0.518387615347483,1.12
-0.71119314,-0.5161384,2.584423,-3.280459,1.2845497,11.21886,22.467337,-21.434774,-10.317,-0.8850452438313139,3.8
1.70982,0.07999281,-0.5502345,4.2895026,3.10702,-3.1697738,-4.5944986,-13.45098,0.09176369,0.4194821091630655,0.4
-0.44195387,0.09456699,-0.8625056,0.6002188,-7.363725,16.518808,27.300812,11.793596,-11.498476,0.737591587494749,2.42
-0.1068594,-0.025117898,1.3040904,0.93758756,-14.270343,15.079009,24.059774,-6.8730025,-11.045982,-0.3477317933523647,2.02
-3.259816,-0.7184127,2.269053,-0.33685657,1.6682138,20.782774,44.366924,-8.190948,-14.93724,0.2002781370157997,4.04
0.75294375,0.60885376,-2.2711904,3.5123756,-6.7353206,-2.278611,-12.549785,14.202135,0.3581028,0.737591587494749,0.72
1.9151353,0.5083764,-2.8179233,7.020032,3.4906838,-2.4789498,-3.596679,-0.20715371,-1.8672594,1.0148054966455955,0.96
-0.4918767,-0.18555096,0.4440325,3.8988805,3.6545093,10.533393,20.46417,4.3991394,-9.572548,-0.3477317933523647,2.56
1.4377972,0.21530454,-1.4807781,1.5403408,-25.82485,8.851078,12.709773,8.585689,-9.6091,0.1895816571265844,1.16
2.3098714,0.20950983,-2.5679715,6.847263,-14.976059,7.70217,7.505263,8.004458,-3.0677085,0.4646562702995883,1.6
1.8951435,0.86278534,-3.2824483,5.174378,-0.25810012,1.9879488,-9.109817,-5.9154687,-0.42919788,0.8772681900590937,1.86
2.0845723,0.6609651,-2.986416,4.131118,-20.900425,8.829642,7.477852,21.651648,-5.6545157,0.627989601421116,1.2
2.65326,-0.015944028,-0.0016750336,1.7184563,5.7233834,-4.0134516,-10.73291,-2.2081542,-1.4213774,1.0663975457156474,0.76
1.7125832,0.37380305,-1.2542108,2.396471,-16.510874,10.905968,13.439048,-10.017373,-7.2975817,-0.2381298072787318,1.6
5.953312e-05,0.18115136,0.2061644,1.795534,3.7853158,4.594197,7.075592,-0.12569275,-7.7941155,1.0663975457156474,1.74
2.55423,0.16446486,-0.12032745,6.6895127,4.7456336,0.1592226,-2.1080594,2.2241077,-1.3889586,0.9567955596420148,1.42
-0.91397524,0.08159873,0.29824603,1.8482361,13.01135,7.1175613,13.103702,-4.547855,-8.238868,-0.3477317933523647,2.18
2.519653,-0.2395507,1.6733818,-1.4483842,16.115404,-5.4182577,-12.45148,-7.2000184,-1.8659972,1.0835741499388465,0.86
-0.529465,0.0005775571,0.5417399,1.8593193,-19.224873,14.804904,25.971418,19.205042,-12.174281,0.2991836432002173,2.18
1.1818388,0.0036494972,0.38757238,1.6303345,15.098192,2.0870945,1.0449686,-10.857221,-5.3475266,-0.3477317933523647,1.34
-0.34397212,-0.5654058,3.8811378,-4.296307,7.074074,11.739833,20.116444,-13.666885,-11.097284,-0.8850452438313139,3.3
0.955752,0.13658224,-2.2720776,1.9084034,-6.683365,2.8086305,2.192055,8.611,-6.566214,0.8471935735683817,0.48
0.10694142,0.30292758,-1.290344,5.5934815,10.51113,-9.928954,-22.320282,-16.795153,3.3665512,-0.8850452438313139,1.06
0.31032607,0.4106966,-1.0294937,2.7455149,-1.402982,0.82156795,-0.2550764,-15.643416,-3.9158132,-0.3477317933523647,1.12
1.4410183,0.1865268,-1.4571029,3.024031,-5.6758256,2.627754,-1.0367987,-9.935145,-2.0870628,-0.3477317933523647,1.16
0.66599816,-0.24468961,-1.3138816,3.4465866,3.1828976,3.8383834,6.7381287,1.506009,-7.4553866,-0.3477317933523647,1.76
2.332325,0.3688638,-2.7064495,2.4302354,-6.8840194,-3.518058,-7.958959,6.8190856,-2.3807182,0.9567955596420148,0.08
1.0730213,0.4167381,-0.8681313,2.189122,-0.6613118,8.126384,10.7371855,5.613239,-7.744613,0.8084995367658429,1.66
0.18868685,0.6264328,-4.250805,1.5798701,0.9258465,1.5284296,-9.430125,7.124898,-1.7141163,0.9460368433523448,1.52
2.2834597,0.13093975,-2.090058,6.2487254,-12.021448,0.6801079,-1.9660227,15.776166,-0.46608296,0.7526288957401049,0.6
0.81538296,-0.37429586,2.3364458,-1.8406357,12.979619,1.7532438,6.099693,-14.802347,-7.3349824,1.2898801098185997,2.4
-0.8148243,-0.21194907,-2.384302,1.6289692,1.4083217,-4.277185,-11.49964,0.8443497,-3.2554586,-0.3477317933523647,0.84
1.665439,-0.07346779,-1.2267092,1.6562799,20.589691,-15.534688,-34.29375,-18.373487,5.3214736,0.4194821091630655,0.16
-0.8300072,0.19168444,-0.19922572,2.5974386,12.812686,-1.2772801,-3.3028324,-13.1624975,-3.2333221,0.4194821091630655,1.42
3.0060601,-0.20777695,-0.51115566,1.838522,9.028118,-4.017183,-11.586145,-12.091649,-0.1546177,1.0148054966455955,1.3
0.53719944,-0.40036377,2.408793,-2.3904996,1.0735712,6.902536,11.9514265,-1.6983547,-7.9961853,-0.3477317933523647,2.18
1.1313546,0.08733332,-0.19490519,4.501326,8.250299,0.20155106,-2.0784135,-22.412088,-2.8081822,-0.8850452438313139,1.8
0.031259634,-0.5907001,2.9369335,-2.5227315,21.098694,10.021105,17.149652,-22.82575,-10.5805235,-0.8850452438313139,3.26
-0.33591267,-0.08637025,-0.119142435,-0.58514166,-5.647224,8.636207,13.889895,1.0382782,-10.495951,-0.3477317933523647,2.1
2.8488698,0.34241378,-2.4914858,6.2185054,-12.1236105,6.4643073,4.4894996,9.606467,-1.8241949,0.518387615347483,1.42
-0.27437145,-0.40099797,1.1822453,2.2397308,32.187786,0.45987377,2.5111253,-15.841815,-5.6119103,0.6386860813103311,2.36
0.2868726,-0.2578581,2.3141422,-0.63025707,9.417502,8.486661,14.916534,-20.939087,-9.473828,-0.8850452438313139,2.8
1.0832533,-0.45016643,1.7085243,2.315989,15.546536,1.4533482,2.497271,2.4567564,-6.478481,0.9460368433523448,1.96
1.5128745,0.20878582,-1.7961088,5.0751634,-15.800422,5.594941,8.447823,20.614363,-6.6818514,0.8471935735683817,0.74
2.1677353,0.5005504,-2.658221,5.491847,-16.674097,11.864964,12.76231,9.21561,-4.5469437,0.627989601421116,2.06
-0.60802954,0.36780182,-1.1845741,3.0182137,-12.401253,13.995501,22.17813,3.5073388,-10.334425,0.627989601421116,2.26
0.96888924,0.40727597,-3.7096155,4.551755,2.745139,-4.899659,-10.716572,-7.6434007,-0.7490616,0.2002781370157997,1.04
-1.2596371,0.20791231,-2.4062657,0.4453589,-2.913672,7.2762146,7.804935,13.865473,-9.758227,0.737591587494749,1.64
-0.40428844,-0.04754244,-0.95468897,2.7500951,2.0524557,8.186667,15.226253,8.1595335,-9.920992,-0.3477317933523647,2.4
1.1722828,0.18084216,-1.3748738,4.179624,-20.60237,15.139043,24.674816,29.251577,-9.8336935,0.1895816571265844,2.1
-0.80681974,-0.11614627,2.380182,-1.0093209,4.0284233,11.743207,22.437416,-27.537481,-10.360612,-0.8850452438313139,2.96
-0.93050206,-0.15313114,-1.1644263,2.8711488,21.896807,-16.86002,-34.539257,-19.100416,6.609742,0.6386860813103311,1.1
0.28067324,0.33263728,-2.270675,3.3046944,0.16630936,4.075826,3.5344071,-3.2514436,-7.830539,-0.3477317933523647,1.66
1.1722006,0.31825668,0.5966741,1.1190612,-2.6357267,2.4194028,3.9031239,-17.058683,-4.4353867,0.2002781370157997,1.14
1.6226555,0.20969038,-1.8312813,4.5881743,6.493007,2.0068548,-2.1856782,3.5686836,-0.9841388,-0.0189258351314661,1.54
0.6966166,-0.094144925,1.979649,0.6415048,-4.2427363,11.479196,20.04453,-23.19987,-10.352786,-0.8850452438313139,1.78
-0.19103587,0.033968598,-0.44791937,1.3530197,-10.294182,5.6972504,9.686198,6.7194824,-9.87564,0.1895816571265844,0.9
