# c0 + a0 * (|(|feature_22 - feature_9|) - (feature_18 + feature_1)|) + a1 * (|(feature_30 * feature_16) - (exp(-1.0 * feature_21))|) + a2 * ((feature_19 + feature_15) * (feature_18 - feature_17)) + a3 * ((feature_28 + feature_20) - (feature_24 * feature_6)) + a4 * ((feature_25 - feature_12) * (feature_7 + feature_5))
# Property Label: $target$; Unit of the Property: Unitless
# RMSE: 0.451715453356021; Max AE: 1.94725824791895
# Coefficients
# Task   a0                      a1                      a2                      a3                      a4                      c0
# all , -2.145454700070197e-01,  1.898150775362456e-01, -1.211810529427612e+00,  3.699695935634590e+00, -1.671450031660873e-01,  1.017330950415001e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         21|8|abd|17|0|add|abd; (|(|feature_22 - feature_9|) - (feature_18 + feature_1)|); $\left(\left|\left(\left|feature_{22} - feature_{9}\right|\right) - \left(feature_{18} + feature_{1}\right)\right|\right)$; abs(abs(feature_22 - feature_9) - (feature_18 + feature_1)); abs(abs(newdata$feature_22 - newdata$feature_9) - (newdata$feature_18 + newdata$feature_1)); feature_22,feature_9,feature_18,feature_1
# 1;  2; Unitless;                                         29|15|mult|20|nexp|abd; (|(feature_30 * feature_16) - (exp(-1.0 * feature_21))|); $\left(\left|\left(feature_{30} feature_{16}\right) - \left(\exp{ \left(-feature_{21} \right) } \right)\right|\right)$; abs((feature_30 .* feature_16) - exp(-1.0 * (feature_21))); abs((newdata$feature_30 * newdata$feature_16) - exp(-1.0 * (newdata$feature_21))); feature_30,feature_16,feature_21
# 2;  2; Unitless;                                         18|14|add|17|16|sub|mult; ((feature_19 + feature_15) * (feature_18 - feature_17)); $\left(\left(feature_{19} + feature_{15}\right) \left(feature_{18} - feature_{17}\right)\right)$; ((feature_19 + feature_15) .* (feature_18 - feature_17)); ((newdata$feature_19 + newdata$feature_15) * (newdata$feature_18 - newdata$feature_17)); feature_19,feature_15,feature_18,feature_17
# 3;  2; Unitless;                                         27|19|add|23|5|mult|sub; ((feature_28 + feature_20) - (feature_24 * feature_6)); $\left(\left(feature_{28} + feature_{20}\right) - \left(feature_{24} feature_{6}\right)\right)$; ((feature_28 + feature_20) - (feature_24 .* feature_6)); ((newdata$feature_28 + newdata$feature_20) - (newdata$feature_24 * newdata$feature_6)); feature_28,feature_20,feature_24,feature_6
# 4;  2; Unitless;                                         24|11|sub|6|4|add|mult; ((feature_25 - feature_12) * (feature_7 + feature_5)); $\left(\left(feature_{25} - feature_{12}\right) \left(feature_{7} + feature_{5}\right)\right)$; ((feature_25 - feature_12) .* (feature_7 + feature_5)); ((newdata$feature_25 - newdata$feature_12) * (newdata$feature_7 + newdata$feature_5)); feature_25,feature_12,feature_7,feature_5
# Number of Samples Per Task
# Task, n_samples               
# all , 1691                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      ,  Feature 4 Value      
443         ,  9.399999999999998e-01,  9.572039398784434e-01,  8.764635743405729e-01,  7.255171560894644e-01,  1.103004584917949e-01,  9.842530576896272e-03, -5.231928487256512e-01
444         ,  1.860000000000000e+00,  1.265937657914277e+00,  1.482271073929327e+00,  2.262313406671501e-01, -1.582983370016594e-03,  5.307805582228293e-02, -1.946741947333475e+00
446         ,  1.040000000000000e+00,  1.075339386715068e+00,  9.151261774381205e-01,  5.985091417300781e-01,  1.363426867249926e-02,  9.762612814259672e-03, -7.247719172228134e-01
447         ,  1.460000000000000e+00,  7.305169264066833e-01,  5.286585998243581e-01,  4.456369409405859e-01, -4.917611668456694e-02, -7.610170206649702e-02,  2.155033307339337e-01
448         ,  1.180000000000000e+00,  1.277493463185209e+00,  9.833260038055849e-01,  1.024020374265493e+00, -1.468089041615884e-02,  1.191486930872329e-04, -1.546710157448068e+00
449         ,  3.060000000000000e+00,  2.779316506602652e+00,  3.935456720952948e-01,  1.392661169373890e+00,  3.290109431140854e-02,  2.859309245633969e-02, -9.070896678807038e+00
450         ,  1.160000000000000e+00,  1.660174001349041e+00,  3.998348113139477e-01,  1.427488828410417e+00, -3.051631142307519e-03,  4.096979967047887e-02, -1.809166232929027e+00
451         ,  1.200000000000000e+00,  1.505525273922775e+00,  1.074375563598603e+00,  8.263904959899504e-02, -2.723429593289155e-02,  2.579540997441499e-03, -3.951444911479590e+00
452         ,  3.800000000000000e+00,  3.692109632825100e+00,  2.882665188686052e+00,  4.365865616628162e+00, -1.690238910882914e-02,  8.997419276518712e-02, -1.263079739918265e+01
454         ,  2.500000000000000e+00,  1.774961404620622e+00,  1.259995726644128e+00,  3.145591728328332e-01,  1.321447107118309e-02,  3.411277982722667e-02, -5.133598144460131e+00
455         ,  1.400000000000000e+00,  1.200849306983769e+00,  6.945752142619385e-01,  1.203722427914542e+00, -4.765762338979042e-03,  7.156524106815478e-03, -4.295640963635596e-01
457         ,  1.280000000000000e+00,  1.361617411388547e+00,  8.939002910516808e-02,  5.746863230104257e-01,  4.136220816846138e-03, -5.449145022733733e-04, -1.563964741848000e+00
458         ,  1.540000000000000e+00,  1.510389805142688e+00,  6.057504376815307e-01,  9.857161309514040e-01, -1.941220941860585e-02,  4.714382402189915e-02, -1.423759878291298e+00
460         ,  1.760000000000000e+00,  1.708508059239678e+00,  3.959966909489578e-01,  1.606178795375884e+00,  2.272234312532811e-03,  3.271499287393544e-02, -2.111803745450260e+00
461         ,  6.799999999999999e-01,  6.715799803209236e-01,  1.322906929958362e+00,  1.029478856735806e+00,  3.850569865902939e-02, -5.486865371313443e-02,  4.594180911298581e-02
462         ,  1.820000000000000e+00,  1.670963450968073e+00,  2.009079133810758e-01,  5.642051885956166e-01,  1.218388498781155e-03,  2.999982203874890e-02, -2.872523610568618e+00
463         ,  1.140000000000000e+00,  1.274053476204138e+00,  6.223032539418101e-01,  5.950951857918663e-02, -5.807337037571727e-03, -4.608200766732764e-02, -3.245033234845784e+00
465         ,  9.399999999999998e-01,  8.818599778613920e-01,  1.363355502106561e+00,  2.749906898256684e-01, -2.160996203123228e-02,  5.251791464398200e-02,  6.919387201177990e-01
466         ,  3.600000000000000e-01,  1.463518722863049e+00,  3.817653788326334e-01,  4.356902709701594e-01, -1.708475087541362e-02, -2.342995871140254e-03, -2.592707562927807e+00
467         ,  1.260000000000000e+00,  1.082892539284850e+00,  5.689569180252128e-01,  2.184976782401676e-01, -8.030405259172086e-03, -3.113369421219683e-02, -1.505330294344307e+00
468         ,  1.580000000000000e+00,  1.258340676795841e+00,  9.766594209436010e-01,  9.123117341693365e-01,  2.557087677432380e-02,  2.752215655240119e-02, -1.235696559263333e+00
469         ,  1.620000000000000e+00,  1.419383057495817e+00,  4.007014527630957e-01,  1.206291968037269e+00, -3.115291071275618e-02,  2.399330823735970e-02, -7.928984561274084e-01
470         ,  7.600000000000002e-01,  1.026975239860510e+00,  7.561138396862754e-01,  6.617515805395326e-01,  3.675304999326878e-03, -7.059318519688997e-02, -1.865935258223283e+00
471         ,  1.580000000000000e+00,  1.367177690960863e+00,  8.545279602718217e-01,  4.916267606861798e-01,  2.473376743320576e-02,  6.862971229256089e-03, -2.659040930592841e+00
472         ,  1.020000000000000e+00,  1.728116772864411e+00,  6.148351492231674e-01,  3.041653641009716e-01, -4.338521549146095e-02, -1.602851826665982e-02, -4.736526454759498e+00
473         ,  1.799999999999999e-01,  6.630139730485853e-01,  1.550976617453152e+00,  1.069046881672598e+00,  9.832705935838583e-02, -2.172070597269762e-02,  1.493877340164135e-01
474         ,  1.300000000000000e+00,  1.447534155802146e+00,  1.149447626010581e+00,  9.539895091191541e-01,  8.997756846181558e-03, -8.074760495386610e-03, -3.209836482255737e+00
476         ,  8.000000000000003e-01,  9.715835549828818e-01,  5.580133038180978e-01,  1.373053673959700e+00, -4.540078842315155e-02, -5.614178375867954e-02,  2.032013048506221e-01
477         ,  3.400000000000000e+00,  2.686761027896380e+00,  9.248106233473750e-01,  3.918397191888091e+00, -4.334022997595909e-02,  8.834716611697838e-02, -4.455385012966245e+00
478         ,  1.640000000000000e+00,  1.389267885392961e+00,  1.694468350645621e+00,  1.904869585935507e-01,  1.170836526954550e-01,  6.830625091060030e-02, -3.520841066168233e+00
479         ,  4.799999999999998e-01,  1.185788026942348e+00,  1.010118502301468e+00,  1.841206701173780e+00, -1.756226545017994e-02, -7.736914128850029e-03, -2.574215404083715e-01
480         ,  1.020000000000000e+00,  9.963685957218643e-01,  1.645996690948958e+00,  6.824816292359828e-01,  5.653312499203886e-02,  3.542651547437979e-02, -8.380362785920048e-01
481         ,  1.360000000000000e+00,  1.285862557651147e+00,  1.230053220072617e+00,  3.034640835598316e-01,  1.046430237252284e-01,  3.019327777791611e-02, -2.931188229037264e+00
483         ,  1.100000000000000e+00,  1.143637157101931e+00,  1.138644863706507e+00,  1.564082016045994e+00,  6.587067795351207e-04,  1.537135048573116e-02, -1.055362682278219e-01
484         ,  6.200000000000000e-01,  7.688923599664139e-01,  1.608140011870615e+00,  1.083414535329546e+00,  2.324809259632196e-01,  1.069499560388624e-02, -7.962353040345067e-01
486         ,  8.000000000000003e-01,  6.959113284328041e-01,  6.091991186113910e-01,  1.053953141145806e+00, -4.486414354888513e-02, -8.593999425865155e-02,  7.609554556095643e-01
487         ,  3.660000000000000e+00,  2.562843148128717e+00,  3.143188240789037e+00,  1.593668717374437e+00, -6.257040741683388e-03,  7.057529419321883e-02, -9.863753847453509e+00
489         ,  1.640000000000000e+00,  1.580825720582700e+00,  3.138495120043785e-01,  2.060291239496173e-01,  2.142200616263358e-02,  5.592689358404572e-02, -2.457562182882257e+00
490         ,  2.660000000000000e+00,  3.008494263590347e+00,  2.244119769711652e+00,  1.859290435185100e+00, -1.150396785111078e-02,  1.404719992717152e-01, -9.489146200074485e+00
491         ,  1.160000000000000e+00,  9.758918583213610e-01,  8.593491843738482e-01,  1.351020927985421e+00,  4.910200172698816e-02, -1.553661869302570e-02, -2.075639740623710e-02
494         ,  2.520000000000000e+00,  1.529100132470605e+00,  1.863907539117816e-01,  3.198411696695347e-01, -2.752002939693437e-02, -1.230998937644594e-02, -3.010810639123843e+00
495         ,  5.800000000000001e-01,  1.130621511554458e+00,  9.025319093635508e-01,  9.753765482177268e-01, -1.188141213990305e-02, -9.499394375628620e-03, -8.527348495634109e-01
496         ,  1.360000000000000e+00,  1.946740846522464e+00,  1.392158570583968e+00,  9.809531193923267e-01,  5.079784876182379e-03,  9.062858356009229e-02, -4.264255823329504e+00
498         ,  7.600000000000002e-01,  1.004771314475913e+00,  1.344217533747686e+00,  1.653008001836699e+00, -2.919141113102539e-02, -3.791895618476093e-02, -4.007565408946009e-01
500         ,  9.399999999999998e-01,  9.314414201212805e-01,  1.018043664739694e+00,  9.155823883139755e-01, -4.288727076531732e-02, -1.430390171382415e-02,  2.412000016567919e-01
501         ,  9.399999999999998e-01,  2.000491358721365e+00,  1.128091294766529e+00,  1.095180181235725e+00, -6.044409539354017e-02, -1.859090200023285e-02, -6.059645508274341e+00
502         ,  1.080000000000000e+00,  1.482939180605951e+00,  8.021609785014332e-01,  1.343558136138560e+00,  4.006202199287094e-02,  3.590702973881174e-02, -1.785175296915522e+00
503         ,  6.200000000000000e-01,  7.472589441420158e-01,  9.436775479034545e-01,  9.275450231883730e-01,  1.875178113588915e-01,  8.404169625071173e-03,  2.843585315854881e-01
504         ,  1.480000000000000e+00,  1.296920799880148e+00,  8.828802844468593e-01,  9.705120438427473e-01,  1.976286385100478e-02,  5.977542419380591e-02, -5.240237345202566e-01
505         ,  8.800000000000001e-01,  9.636865650032003e-01,  5.786305639840186e-01,  6.269685611655886e-01,  1.706426810541452e-02, -3.201037115319175e-02, -5.420287352464517e-01
506         ,  5.600000000000001e-01,  4.287224894720629e-01,  1.439688875671606e+00,  8.187501002245250e-01,  3.202587583333793e-01,  1.376919373940508e-02,  5.862558914339362e-01
507         ,  1.260000000000000e+00,  1.017024570625743e+00,  4.122777068036527e-01,  1.645848996127080e+00, -3.587629564105323e-02, -3.731309446382332e-02,  7.759082631655226e-01
508         ,  1.720000000000000e+00,  1.685124101012546e+00,  1.840417634569435e+00,  4.592107423494932e-01, -2.022179977876605e-02,  3.137050403295884e-02, -4.995153683151640e+00
509         ,  5.800000000000001e-01,  9.985232078153015e-01,  1.202807631849234e+00,  1.583661129327171e-01,  1.097926995380703e-02, -2.534365246246978e-03, -1.387239112401043e+00
510         ,  2.060000000000000e+00,  1.412222119213458e+00,  1.132364982679995e+00,  9.969454001495481e-02, -1.055855636754611e-02, -1.071679709082401e-02, -3.863503712406314e+00
511         ,  1.960000000000000e+00,  1.220234667272468e+00,  3.959966909489581e-01,  8.618735037175220e-01, -4.191683745465174e-02,  3.205122130893978e-02,  2.698771141131875e-01
512         ,  2.060000000000000e+00,  1.858667613570810e+00,  3.826935569483192e-02,  8.447727165292399e-01, -9.987406989758306e-02,  9.014880984741330e-02, -1.403840629474929e+00
513         ,  1.200000000000000e+00,  1.307551625893782e+00,  9.723592731049384e-01,  1.431405866523403e+00,  7.644832011066610e-02,  2.135363163788899e-02, -1.440500569729633e+00
515         ,  2.580000000000001e+00,  2.260434880229138e+00,  1.628760609830251e+00,  1.805874319299994e-01, -1.253785884738921e-02,  8.166279006479019e-02, -7.424379416769646e+00
516         ,  8.600000000000001e-01,  8.675639015967278e-01,  1.222508798715254e+00,  1.317200632549106e+00,  4.483674180556671e-02, -1.041761569096775e-02,  2.670269353362171e-01
517         ,  3.100000000000000e+00,  3.487241829444659e+00,  2.779387620280329e+00,  3.282461389787972e+00, -1.204555971746297e-02,  5.266871944186885e-02, -1.336384584329966e+01
518         ,  1.000000000000000e+00,  1.212887645167814e+00,  8.324827434615661e-01,  6.391645560161588e-01,  8.008067709180503e-03, -1.086450006544917e-02, -1.811233529172611e+00
519         ,  1.360000000000000e+00,  1.333991125946892e+00,  7.310103973847185e-01,  3.233906128166608e-02, -3.050689112685685e-02,  1.185813120573350e-02, -2.312463097065565e+00
520         ,  1.380000000000000e+00,  1.505328562448166e+00,  1.917717749540523e+00,  1.255439102818984e+00, -3.459441586189165e-02,  3.016699144548204e-02, -3.036904571769451e+00
521         ,  1.080000000000000e+00,  1.136092708146646e+00,  4.770227835787305e-01,  8.638328969219740e-01,  4.839678677688696e-03, -1.114125411881323e-02, -6.235325670450960e-01
522         ,  1.240000000000000e+00,  1.586835483708715e+00,  2.461881211237170e-01,  1.201282416611395e+00,  8.808838899240399e-03,  1.094748764993180e-01,  2.844686306305045e-04
523         ,  9.399999999999998e-01,  1.375861752715097e+00,  2.268382789156756e+00,  1.268605126793900e+00, -4.024729453602130e-01,  2.946575629456694e-02, -4.586665173608300e-02
526         ,  1.800000000000000e+00,  1.703753152764242e+00,  3.414010204629322e-01,  3.622997774607140e-01, -4.073639354496153e-03,  4.499585845150766e-02, -3.108024774050600e+00
527         ,  1.920000000000000e+00,  1.725980438708628e+00,  1.634482329853988e+00,  1.481463723934940e+00,  2.180695613615976e-02,  1.145608805511430e-01, -2.277672583899876e+00
528         ,  8.600000000000001e-01,  1.122764169109014e+00,  1.372197443207861e+00,  6.784304194410893e-01, -9.185213362629931e-02,  8.327507830635947e-03, -7.714200809131170e-01
529         ,  7.400000000000001e-01,  1.681256633027519e+00,  1.282116080636813e+00,  6.107344828550255e-01, -1.894462296928128e-03,  7.331726560050530e-04, -4.894331303770223e+00
530         ,  1.100000000000000e+00,  1.584799879310494e+00,  1.146795522359987e+00,  1.080841455494347e+00, -2.935590538523215e-02,  2.674016576322822e-02, -2.834930280584894e+00
531         ,  1.080000000000000e+00,  1.694125250238175e+00,  1.193088035139548e+00,  2.170282074452711e-01,  1.192867634485020e-02,  4.245516824285236e-02, -4.480868557679871e+00
532         ,  1.800000000000000e+00,  1.401106758606889e+00,  2.081200517603331e-01,  1.306494643548372e+00, -9.228852024848008e-03, -1.437100454048349e-02, -1.330697078984954e+00
533         ,  1.620000000000000e+00,  1.476396560177118e+00,  2.014346474773998e-03,  6.779163178356794e-01, -2.323406402951837e-02,  1.535471569359089e-02, -1.470914313359223e+00
534         ,  1.820000000000000e+00,  1.576041444149002e+00,  4.913441897504395e-01,  3.238421077592397e-01, -1.017345733849803e-02,  4.847635710291947e-02, -2.458822921469630e+00
536         ,  1.040000000000000e+00,  1.311749574666733e+00,  1.273766901273822e+00,  4.969484450574164e-01,  9.840966984085761e-02,  9.750116077652745e-03, -3.329759393811956e+00
537         ,  1.740000000000000e+00,  1.708706218220365e+00,  4.118462801573683e-01,  1.635733720225637e-01,  1.332314167604228e-02,  5.250742850909397e-02, -3.413622435451729e+00
538         ,  1.640000000000000e+00,  1.060075524063041e+00,  4.732056010771802e-01,  1.370494774385261e+00, -3.044815074501645e-02, -2.873343986510150e-02,  2.779878442694599e-01
539         ,  6.200000000000000e-01,  1.197115336540325e+00,  1.003830179274490e+00,  4.084451395331688e-01, -9.001449585709324e-02,  3.347317097008008e-02, -5.067545415012655e-01
541         ,  9.399999999999998e-01,  1.274168488606298e+00,  1.141176972673227e+00,  3.949654095580193e-01,  1.404398051196603e-01,  2.476882927611468e-02, -3.022829198218488e+00
542         ,  2.740000000000000e+00,  2.977419789734308e+00,  2.531139692879401e+00,  2.185820364750167e+00, -4.729744516135304e-02,  4.014923791616636e-02, -1.126193533944237e+01
543         ,  1.240000000000000e+00,  1.191131993060223e+00,  8.325940895813877e-01,  1.159426221450657e+00, -1.252737197635123e-02, -1.025708346394777e-02, -9.280627036107636e-01
544         ,  1.560000000000000e+00,  1.033871692490852e+00,  3.665638481704917e-01,  1.822962944548628e+00, -3.623707486821551e-02, -4.343429123971901e-02,  8.020538638359508e-01
545         ,  1.820000000000000e+00,  1.736002306598723e+00,  8.514727745664308e-04,  1.770149380315321e-01, -4.957601704833375e-01,  1.556111740144499e-02, -1.610286496538015e-01
546         ,  6.200000000000000e-01,  1.370500094201487e+00,  6.094208479235002e-01,  6.883264683603837e-01, -3.481076277794075e-02, -2.044204006020770e-02, -2.313608904868589e+00
547         ,  1.500000000000000e+00,  1.612112678694381e+00,  1.631031938382728e+00,  3.929763481192265e-01,  3.391004761992705e-02,  4.922672063082413e-02, -4.362009314153815e+00
548         ,  1.180000000000000e+00,  1.282371195231523e+00,  1.334768235645722e+00,  9.215634838382654e-01, -1.875536785507413e-01,  1.975369892828616e-02, -4.554122203055235e-01
549         ,  2.240000000000000e+00,  9.163778396438724e-01,  8.081905299095803e-01,  8.466285241908225e-01, -4.885343950171907e-02, -4.394212824011105e-02, -9.039485440667469e-02
550         ,  8.400000000000000e-01,  1.190262235901900e+00,  4.869782405716798e-01,  9.590618701318177e-01, -1.459337018315322e-02,  6.343690162088243e-04, -4.507133579028750e-01
551         ,  5.600000000000001e-01,  7.884351094334443e-01,  9.209681364070790e-01,  1.140611620890063e+00,  1.721813303308135e-01, -1.645747594414979e-02, -1.299902657150813e-01
552         ,  7.200000000000000e-01,  1.322581765879475e+00,  1.292986413352951e+00,  1.891439062565798e+00, -2.114030475213934e-02, -2.318699159554385e-02, -1.697916839928719e+00
554         ,  2.320000000000000e+00,  1.697550272909943e+00,  1.605851086805145e-01,  6.157506784709301e-01, -3.989396690296152e-02,  1.797870802416731e-02, -2.889309737231449e+00
555         ,  1.080000000000000e+00,  1.754512672057541e+00,  3.844823298539879e-01,  1.240079245101944e+00, -5.411493797948298e-03,  5.082790690452076e-02, -2.331385399582512e+00
556         ,  1.460000000000000e+00,  1.449440603619746e+00,  6.428391425755664e-01,  9.735854533846015e-01, -3.478506634392749e-01, -9.298750776279875e-04,  1.966086935959469e-01
557         ,  1.720000000000000e+00,  1.753320492067914e+00,  1.310599279838525e+00,  8.789623381890035e-01,  3.014900241484067e-03,  5.405154012053542e-02, -3.912839677720678e+00
558         ,  6.000000000000000e-01,  1.026950721260735e+00,  1.116368653516665e+00,  5.951049627261482e-01,  2.622847966089289e-02,  1.206397157250768e-02, -7.378182570046109e-01
559         ,  4.000000000000000e-01,  9.588503396052874e-01,  1.208854423255180e+00,  9.518787695184305e-01, -3.105363293366387e-02, -3.685498886110569e-02, -7.114410723335974e-01
560         ,  1.100000000000000e+00,  1.280276693473001e+00,  6.396626538656847e-01,  1.479073605729233e+00, -3.181319463880770e-02, -1.923394275310065e-02, -9.096303768351489e-01
561         ,  7.800000000000002e-01,  6.914833426784213e-01,  1.176974061795833e+00,  1.108316739807013e+00,  5.890412872794250e-02, -3.919288232852723e-02,  4.027999055459136e-01
562         ,  1.820000000000000e+00,  1.630865935384825e+00,  9.882222511716114e-01,  7.942456313306987e-01, -1.483313838354822e-02,  6.255194641509212e-03, -3.791178394521728e+00
563         ,  1.520000000000000e+00,  1.276692717838521e+00,  5.432395609325913e-02,  5.919522522036520e-01, -8.751110645415998e-02, -2.455569611492579e-02, -8.582786779088216e-01
564         ,  9.600000000000000e-01,  1.128744238194240e+00,  9.475405334072267e-01,  1.165099137799303e+00, -2.053635942675375e-02, -4.596514500486037e-02, -1.428228859582973e+00
566         ,  4.799999999999998e-01,  1.010373305426233e+00,  1.626806089124008e+00,  9.104596082496426e-01,  2.389240424272365e-02,  3.174463366783398e-02, -4.831424465285005e-01
567         ,  1.660000000000000e+00,  1.198130113702192e+00,  4.657446827697421e-01,  1.869486123608808e+00, -2.231728346274967e-02, -3.086393159700293e-02, -7.782921775641481e-02
569         ,  4.999999999999999e-01,  1.401615803016498e+00,  1.626806089124009e+00,  1.210565845572389e+00, -1.213406491101965e-02,  2.584893900781794e-02, -2.352374705216365e+00
570         ,  1.440000000000000e+00,  1.382179711952788e+00,  8.586283717235367e-01,  1.102081143725112e+00, -1.566312941873709e-02,  2.449957975738585e-02, -1.377547794999270e+00
571         ,  1.420000000000000e+00,  1.198773477872749e+00,  4.315469324204115e-01,  1.168791172972728e+00, -4.188211595952820e-02,  3.853934711138150e-04,  2.541500259617673e-05
572         ,  1.799999999999999e-01,  5.054448796534540e-01,  1.654191898636410e+00,  2.448160686733571e-01,  6.303837616952697e-02, -6.332117758343619e-02, -6.413784191598937e-01
573         ,  1.700000000000000e+00,  1.252892504459051e+00,  6.483161960660302e-01,  1.444311500496664e+00,  3.547033131971767e-03,  2.913009666499821e-02,  1.777744170250628e-02
574         ,  1.280000000000000e+00,  9.954443481097173e-01,  1.227713459452559e+00,  2.355038823072568e-01, -1.356787008472651e-02,  1.394694921933146e-02, -7.704113769220811e-01
577         ,  6.799999999999999e-01,  9.942307086326555e-01,  1.142525311367218e+00,  7.954427408814877e-01,  3.771868067883172e-03, -4.107209797081401e-02, -1.361461136523149e+00
578         ,  2.120000000000000e+00,  2.364043080096969e+00,  3.931814959191291e-01,  1.232891888215463e+00, -5.681987932252452e-03,  5.726930324676308e-02, -5.852890899355364e+00
579         ,  8.400000000000000e-01,  1.231821700143299e+00,  3.817382912068655e-01,  1.168403930028116e+00,  1.288657993510559e-03,  1.551990737410362e-02, -1.121957521897731e-01
580         ,  3.800000000000000e+00,  2.478612772893271e+00,  1.613108491539789e+00,  3.162496982327867e+00,  2.094399429867801e-02,  6.536682783840621e-02, -5.926710812977538e+00
581         ,  8.200000000000000e-01,  1.387744789964218e+00,  1.142621485912580e-01,  1.224714658828706e+00, -9.372265688633575e-03,  2.978624606160502e-02, -2.447066528141391e-01
582         ,  2.180000000000000e+00,  1.539928192636881e+00,  8.236429267724743e-02,  1.461483071009470e+00, -2.293476534998135e-02,  7.464938587256477e-03, -1.241114054521370e+00
583         ,  2.700000000000000e+00,  2.014035756116217e+00,  1.402031706625692e+00,  6.354165720314910e-01, -8.067436141310275e-03,  2.597749907888483e-03, -6.925158398473211e+00
584         ,  7.400000000000001e-01,  1.073939784660530e+00,  1.318121231469635e+00,  5.152811546587888e-02,  1.250586223645070e-01, -3.048610964147668e-04, -2.885519756771150e+00
586         ,  1.780000000000000e+00,  1.355029624539106e+00,  8.166616122065244e-01,  2.072736491409526e-01,  1.091838086057738e-02, -2.335246974198590e-02, -3.429322415829393e+00
587         ,  5.800000000000001e-01,  6.184287255953258e-01,  1.590037686684150e+00,  8.870291623428785e-01,  1.318464470419530e-01, -1.672567051788207e-02,  2.683623868125300e-02
589         ,  1.920000000000000e+00,  1.529649695562086e+00,  1.068596772782309e+00,  7.762513323167182e-01, -3.259091515235660e-02,  4.247714381434196e-02, -2.378716666227045e+00
590         ,  1.160000000000000e+00,  9.360229022427309e-01,  1.692015690740525e+00,  1.004919355026557e+00,  9.234820900625378e-02,  2.362450145676950e-02, -6.907922223477597e-01
591         ,  1.100000000000000e+00,  1.113133706027513e+00,  1.787501921505007e+00,  8.991607802304433e-01, -2.636634319941993e-01, -9.660879053773663e-03, -1.487397987774126e-01
593         ,  1.080000000000000e+00,  1.456263299727989e+00,  3.416244777728066e-01,  1.817488316797931e-01, -8.600641394733304e-03, -1.572980676633719e-02, -3.143981628471579e+00
594         ,  1.980000000000000e+00,  2.007928829084413e+00,  1.348771844707339e+00,  1.082015921691134e-01,  1.290202170252051e-02,  2.677037414338980e-02, -7.035956884603822e+00
595         ,  8.800000000000001e-01,  1.055359978064591e+00,  8.953673710888588e-01,  9.771898889316384e-01,  4.549407193008977e-02,  2.000328909713057e-02, -1.541462449071593e-01
597         , -1.200000000000000e-01,  9.441619655414150e-01,  1.042474582835409e+00,  8.701547156092513e-01,  4.018618464967667e-03, -4.600615350758352e-02, -9.596416879762331e-01
598         ,  2.060000000000000e+00,  2.185713009180011e+00,  3.105209192290691e+00,  3.868697388035359e-01,  5.212893549331779e-03,  7.097914786667300e-02, -9.003396217876125e+00
599         ,  1.999999999999999e-01,  6.806648758878304e-01,  1.757042217635601e+00,  6.403836985241012e-01,  1.013554107453309e-01,  8.999253382015009e-03, -4.950160116710142e-02
600         ,  1.740000000000000e+00,  1.724473440679899e+00,  4.359707718763078e-01,  1.079564315749826e+00,  8.767398196722294e-03,  3.818525955342929e-02, -2.782679871945301e+00
601         ,  1.980000000000000e+00,  1.830732980332709e+00,  1.210786068661136e+00,  2.171458776626263e-01,  4.200136572474680e-03,  7.326610198464206e-02, -4.582731101577783e+00
602         ,  8.000000000000003e-01,  1.016908054726323e+00,  9.872855513330162e-01,  7.247374039083857e-01,  2.372795148378281e-02, -3.211375097347758e-02, -1.324559823193013e+00
603         ,  9.600000000000000e-01,  1.118128033761196e+00,  6.716100595099141e-01,  3.771166979946410e-01,  2.869788236770024e-03,  1.542966131580588e-02, -7.161334531815243e-01
604         ,  6.000000000000000e-01,  1.335500199371849e+00,  8.820521917702342e-01,  5.514169532487090e-02, -1.025815884725258e-02, -6.071510095101935e-03, -3.033142556178896e+00
605         ,  1.540000000000000e+00,  1.009852438992112e+00,  1.138158953618186e+00,  1.316063171977738e+00, -2.761394290725130e-02, -1.474677987515369e-02, -4.783533958301823e-02
606         ,  1.420000000000000e+00,  1.161552957099030e+00,  9.953592331692600e-01,  1.015723175988269e+00, -3.718574712191671e-02, -1.373101499293896e-02, -1.021333243623753e+00
607         ,  1.200000000000000e+00,  1.375753420840564e+00,  1.123604987165767e-01,  1.315259455941360e+00, -2.149541691193099e-05,  2.810293367782492e-02, -1.727510388967322e-01
608         ,  3.999999999999990e-02,  1.086355987567968e+00,  1.182757231955148e+00,  1.560581790743556e+00, -9.321626999155713e-03, -2.012983021487248e-02, -5.368781199410479e-01
609         ,  1.500000000000000e+00,  1.202663058536233e+00,  8.045705995293012e-01,  1.242979771741441e+00, -3.039132154351631e-02, -4.364215914327490e-03, -6.062432637134597e-01
611         ,  6.200000000000000e-01,  1.243834774948909e+00,  1.131063110053804e+00,  4.032972865361083e-01, -2.837005016259463e-02, -3.060447974538832e-02, -2.820691736290290e+00
612         ,  9.800000000000000e-01,  8.332606270287570e-01,  1.215128513487634e+00,  1.510057056890048e+00,  4.363943123379947e-02, -2.745842454565266e-02,  3.322328377704321e-01
