# c0 + a0 * (|(feature_22 / feature_30) - (feature_5 / feature_8)|) + a1 * ((feature_28 + feature_5) * (feature_9 + feature_3)) + a2 * ((feature_17 * feature_8) / cbrt(feature_18))
# Property Label: $target$; Unit of the Property: Unitless
# RMSE: 0.479592740211986; Max AE: 2.22222250867673
# Coefficients
# Task   a0                      a1                      a2                      c0
# all ,  1.600520701910075e-01, -1.075915257279224e-01,  3.120033459120356e-02,  8.737824239445624e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         21|29|div|4|7|div|abd; (|(feature_22 / feature_30) - (feature_5 / feature_8)|); $\left(\left|\left(\frac{ feature_{22} }{ feature_{30} } \right) - \left(\frac{ feature_{5} }{ feature_{8} } \right)\right|\right)$; abs((feature_22 ./ feature_30) - (feature_5 ./ feature_8)); abs((newdata$feature_22 / newdata$feature_30) - (newdata$feature_5 / newdata$feature_8)); feature_22,feature_30,feature_5,feature_8
# 1;  2; Unitless;                                         27|4|add|8|2|add|mult; ((feature_28 + feature_5) * (feature_9 + feature_3)); $\left(\left(feature_{28} + feature_{5}\right) \left(feature_{9} + feature_{3}\right)\right)$; ((feature_28 + feature_5) .* (feature_9 + feature_3)); ((newdata$feature_28 + newdata$feature_5) * (newdata$feature_9 + newdata$feature_3)); feature_28,feature_5,feature_9,feature_3
# 2;  2; Unitless;                                         16|7|mult|17|cbrt|div; ((feature_17 * feature_8) / cbrt(feature_18)); $\left(\frac{ \left(feature_{17} feature_{8}\right) }{ \left(\sqrt[3]{ feature_{18} }\right) } \right)$; ((feature_17 .* feature_8) ./ nthroot(feature_18, 3)); ((newdata$feature_17 * newdata$feature_8) / nthroot(newdata$feature_18, 3)); feature_17,feature_8,feature_18
# Number of Samples Per Task
# Task, n_samples               
# all , 1690                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      
467         ,  8.200000000000000e-01,  1.432837336895129e+00,  1.318195482607014e+00,  2.840739323129005e+00,  2.095216232706489e+01
468         ,  1.920000000000000e+00,  2.195130851105626e+00,  1.137573642773989e+00,  3.389577419340374e+00,  4.820356052156328e+01
469         ,  1.680000000000000e+00,  1.221674869123573e+00,  1.433734753249432e+00,  6.479607523850477e+00,  2.613981869462966e+01
472         ,  1.840000000000000e+00,  1.758225980343775e+00,  6.888384140217343e-01,  3.465881592278015e+00,  3.676540799138932e+01
474         ,  2.300000000000000e+00,  1.956850169418578e+00,  2.851073060941332e-01,  4.708154427441678e+00,  4.948643241644900e+01
475         ,  8.400000000000000e-01,  1.408727099992758e+00,  2.348866465317545e+00,  6.257121858895411e+00,  2.667333648949423e+01
476         ,  3.280000000000000e+00,  3.094228223682254e+00,  2.471736044278634e+00,  9.522891523906761e-01,  6.177169562368726e+01
477         ,  1.040000000000000e+00,  8.561980261712245e-01,  1.289313431752586e-01,  2.907553808194673e+00,  8.801444849763628e+00
478         ,  1.080000000000000e+00,  1.093656811030466e+00,  4.763133720068811e-01,  4.719393176278757e+00,  2.087817860664780e+01
479         ,  1.020000000000000e+00,  1.055855138220709e+00,  1.025523113608823e+00,  4.808612199670248e+00,  1.715691665247940e+01
480         ,  1.080000000000000e+00,  2.107655589605386e+00,  1.383020259409147e+00,  8.084878256794614e-01,  3.524014607950956e+01
481         ,  9.399999999999998e-01,  7.717615245960379e-01,  1.419026844167018e+00,  9.148156331280667e+00,  2.099737142083963e+01
482         ,  1.980000000000000e+00,  1.285436364621025e+00,  5.655296698565826e-01,  5.388847547716683e+00,  2.887578250809830e+01
483         ,  9.600000000000000e-01,  1.269672611041573e+00,  1.697880926886308e+00,  6.254972788192917e+00,  2.554853676806655e+01
484         ,  1.080000000000000e+00,  1.248333698328799e+00,  4.710593004633115e-01,  3.779194563238441e+00,  2.262048072531979e+01
485         ,  1.060000000000000e+00,  1.188702393222089e+00,  1.245389682490057e+00,  4.938952445849047e+00,  2.073638664533522e+01
486         ,  5.800000000000001e-01,  1.203278059496768e+00,  4.715720839560245e-02,  3.048985105241381e+00,  2.083288511598032e+01
487         ,  4.399999999999999e-01,  5.932518504125130e-01,  1.912616156266489e+00,  9.114567197903069e+00,  1.262811593244514e+01
488         ,  1.040000000000000e+00,  1.255191405501556e+00,  1.153738177211352e+00,  4.253454425137805e+00,  2.097369972548853e+01
489         ,  9.600000000000000e-01,  9.774969329540467e-01,  1.231749872225173e+00,  4.278271618280223e+00,  1.175872527325422e+01
490         ,  8.800000000000001e-01,  1.053111154836553e+00,  2.502724236464743e+00,  4.699329447107172e+00,  9.114343309676835e+00
491         ,  1.200000000000000e+00,  1.161268028766763e+00,  3.001178953773060e-01,  4.053245471097490e+00,  2.165188250709737e+01
492         ,  6.000000000000000e-01,  1.575671869361777e+00,  2.279677771565575e+00,  4.730882572960818e+00,  2.711590064206358e+01
493         ,  1.180000000000000e+00,  1.175331254125907e+00,  3.225186315387196e-01,  5.631831217029601e+00,  2.743132020936903e+01
494         ,  5.600000000000001e-01,  8.397200596752110e-01,  4.375582690795277e-02,  4.941214692545723e+00,  1.572314076752369e+01
495         ,  1.680000000000000e+00,  1.728306794221133e+00,  2.260782428158978e+00,  3.615382273833359e+00,  2.825822123004608e+01
496         ,  1.580000000000000e+00,  1.593845204588278e+00,  1.923907840580926e+00,  2.840254227912276e+00,  2.300374797713364e+01
497         ,  3.540000000000000e+00,  3.560538441695575e+00,  1.844334087666576e+00,  1.134207138501663e+00,  8.056316184915840e+01
498         ,  1.520000000000000e+00,  1.208867446225126e+00,  4.964438692993367e-02,  3.534995435814317e+00,  2.267523400082479e+01
499         ,  1.240000000000000e+00,  7.381590103213099e-01,  2.444279385495746e+00,  8.257454930679460e+00,  1.158951626519591e+01
500         ,  5.800000000000001e-01,  1.301790841256051e+00,  5.549727592953151e-01,  5.632484518115828e+00,  3.029427387923342e+01
501         ,  1.320000000000001e+00,  1.239972946518995e+00,  2.108893619238764e+00,  7.792184879613993e+00,  2.778915047913697e+01
502         ,  4.220000000000000e+00,  3.032463192680703e+00,  2.766318763017946e+00,  1.389190795907537e+00,  5.978752810207644e+01
503         ,  1.040000000000000e+00,  1.592429444777088e+00,  1.939047929581107e+00,  6.372763708824229e+00,  3.506224437566888e+01
504         ,  2.320000000000000e+00,  2.785601548472678e+00,  8.237687919893868e-01,  1.572176595516616e+00,  6.247132052187534e+01
505         ,  1.000000000000000e+00,  1.534010450255351e+00,  5.687775864480489e-01,  6.027119264809623e+00,  3.902717613515129e+01
506         ,  1.180000000000000e+00,  9.669785282111785e-01,  9.586475839692183e-01,  4.850629166700116e+00,  1.479628897263543e+01
507         ,  1.080000000000000e+00,  8.490912980235454e-01,  4.045212464742840e-01,  4.092247891633445e+00,  1.124525137500163e+01
508         ,  2.600000000000001e-01,  6.603715978324151e-01,  7.924078373366732e-01,  8.706683129995140e+00,  1.911928153618135e+01
509         ,  1.600000000000000e+00,  1.328683864500267e+00,  1.465136694840437e+00,  4.504628817577396e+00,  2.259793607962083e+01
510         ,  3.860000000000000e+00,  2.472073052096369e+00,  1.294432448828772e+00,  6.704612952901245e-01,  4.689853515573100e+01
511         ,  2.220000000000000e+00,  2.258623929500912e+00,  9.602629965431084e-01,  4.514517170589222e+00,  5.502739755311623e+01
512         ,  9.600000000000000e-01,  8.835844906347003e-01,  1.355002189893137e+00,  5.482149895294174e+00,  1.226794640517018e+01
514         ,  1.680000000000000e+00,  1.138451067251400e+00,  5.464831202478797e-01,  4.802631268696168e+00,  2.224095745723229e+01
515         ,  1.920000000000000e+00,  1.732054410457045e+00,  2.363910441030021e+00,  3.024230873340996e+00,  2.581077578324362e+01
516         ,  2.140000000000000e+00,  1.514187117007058e+00,  4.500875728101259e-01,  4.084861293667871e+00,  3.230297743421639e+01
518         ,  9.000000000000001e-01,  7.106782619722523e-01,  1.341924279030153e+00,  7.130381992231048e+00,  1.247700583333272e+01
519         ,  1.180000000000000e+00,  1.341767954381612e+00,  8.099442642041464e-01,  8.703871094175373e-01,  1.384595892794648e+01
520         ,  2.200000000000000e+00,  1.315847861015298e+00,  9.445765199106766e-01,  6.220576821501911e+00,  3.077420076799619e+01
521         ,  1.380000000000000e+00,  1.365526255896091e+00,  8.455184833208937e-01,  2.988378657230759e+00,  2.172864734875667e+01
523         ,  8.200000000000000e-01,  1.049974024796767e+00,  1.066130519257058e+00,  2.813822787175136e+00,  9.881262332308026e+00
524         ,  3.060000000000000e+00,  2.411742929669501e+00,  2.168660342066607e+00,  1.349136072434828e+00,  4.282061568854292e+01
525         ,  1.000000000000000e+00,  1.686128060614531e+00,  7.855354834606176e-02,  2.245662609689818e+00,  3.337743837454261e+01
526         ,  1.440000000000000e+00,  1.477710622965004e+00,  9.574325908627679e-02,  6.837184774794052e+00,  4.244273182166473e+01
527         ,  7.600000000000002e-01,  1.361915811711682e+00,  1.013097371314758e+00,  5.201981950057545e+00,  2.838669016224688e+01
529         ,  2.100000000000000e+00,  2.670729298183851e+00,  7.603615215727055e-03,  6.428408229456704e+00,  7.972261137204372e+01
530         ,  3.740000000000000e+00,  2.545790262264931e+00,  2.944369950034777e+00,  1.053026379303502e+00,  4.211660113288013e+01
531         ,  9.399999999999998e-01,  1.312468515740854e+00,  1.754190167153697e+00,  9.650217567280491e+00,  3.833952332171436e+01
532         ,  7.800000000000002e-01,  6.951873001471548e-01,  1.799151733108974e+00,  7.612830614859608e+00,  1.129869221951014e+01
533         ,  1.540000000000000e+00,  1.557597241453616e+00,  1.690285381231255e+00,  4.379065200319106e+00,  2.834685783924666e+01
534         ,  1.120000000000000e+00,  1.863461935699113e+00,  2.314892335566276e+00,  5.829633337416050e-01,  2.185547445670078e+01
535         ,  1.000000000000000e+00,  1.683169870253106e+00,  1.227936504939743e+00,  3.284091065163541e+00,  3.096742543371999e+01
536         ,  9.600000000000000e-01,  8.096232585114204e-01,  1.252512086084024e+00,  5.918820711998826e+00,  1.192899493035458e+01
537         ,  1.140000000000000e+00,  1.198532492944487e+00,  1.724802551549348e+00,  6.636365399046486e+00,  2.444552401499427e+01
538         ,  2.760000000000000e+00,  1.399127108113993e+00,  2.131588446265933e-01,  4.363017969430973e+00,  3.078979576673134e+01
540         ,  1.680000000000000e+00,  1.177572323507868e+00,  6.455830624094880e-01,  4.112015139473183e+00,  2.060493853799575e+01
541         ,  2.860000000000000e+00,  3.182364088320560e+00,  2.568585553663939e+00,  1.357060725206529e+00,  6.549553040869976e+01
542         ,  3.540000000000000e+00,  2.141234042485022e+00,  1.299797891159185e+00,  2.359100870188088e+00,  4.209043122154136e+01
543         ,  1.500000000000000e+00,  2.364581659104045e+00,  1.168754416127634e+00,  7.548831384041378e-01,  4.438916178517593e+01
544         ,  2.600000000000001e-01,  8.380256049198476e-01,  1.560193379017956e+00,  8.385628772828605e+00,  1.976753142883400e+01
545         ,  1.800000000000000e+00,  1.811299601848804e+00,  1.553513384300637e+00,  5.365805860549218e+00,  4.058255786560654e+01
546         ,  2.180000000000000e+00,  2.021388112494982e+00,  8.882961550809574e-01,  3.328540187706980e+00,  4.370320976024186e+01
547         ,  1.460000000000000e+00,  1.823270577614975e+00,  1.674783504916123e+00,  4.603739137768351e+00,  3.771622708188683e+01
548         ,  9.200000000000002e-01,  1.249349542440963e+00,  1.804383684899005e-01,  5.573192664457193e+00,  3.033031210790659e+01
549         ,  2.680000000000000e+00,  2.280740344699686e+00,  1.657708983854385e+00,  2.809481447730819e+00,  4.627881657358051e+01
550         ,  3.100000000000000e+00,  1.678101737768799e+00,  1.825263448686405e+00,  5.233022603054364e+00,  3.446152165792675e+01
551         ,  1.380000000000000e+00,  1.760437633824904e+00,  2.211153519222394e+00,  4.576279351411257e+00,  3.285619858330644e+01
552         ,  1.200000000000000e+00,  4.532866103075143e-01,  6.783382407907068e-01,  1.075948662436016e+01,  2.014607653521669e+01
553         ,  1.580000000000000e+00,  1.835920826468972e+00,  4.293641976804211e-01,  2.137007261510938e+00,  3.600415381103241e+01
554         ,  1.040000000000000e+00,  1.390629909721679e+00,  4.926043205270898e-01,  1.599296170268359e+00,  1.955350375356931e+01
555         ,  1.900000000000000e+00,  1.231670935970912e+00,  6.593452380958738e-01,  4.028630012635456e+00,  2.198070630770166e+01
557         ,  1.120000000000000e+00,  1.294015440544119e+00,  4.751895868597698e+00,  4.639099718586460e+00,  5.090011511282512e+00
558         ,  1.020000000000000e+00,  1.040162076598187e+00,  1.192042409872163e-01,  7.458614461092994e+00,  3.044148369681876e+01
559         ,  1.260000000000000e+00,  1.348758733453764e+00,  8.507177623482038e-01,  4.650046588195052e+00,  2.689467240083742e+01
560         ,  1.460000000000000e+00,  1.193880444899763e+00,  2.565296147156985e+00,  4.444687117524040e+00,  1.242703757467641e+01
561         ,  1.400000000000000e+00,  1.411936697011996e+00,  9.661191927946833e-02,  1.654629598825558e+00,  2.245858794832944e+01
562         ,  7.800000000000002e-01,  1.353950747685926e+00,  1.692988080999174e+00,  4.193572741983906e+00,  2.116627833587425e+01
563         ,  7.200000000000000e-01,  1.053195510871382e+00,  1.424823851632003e+00,  5.306123402300115e+00,  1.673895486098214e+01
564         ,  4.200000000000001e-01,  1.049826838750080e+00,  6.886335429780794e-01,  5.981280940889394e+00,  2.273572838819920e+01
565         ,  3.280000000000000e+00,  1.751452295378507e+00,  1.141134671388713e-01,  4.257885122042032e+00,  4.222769238532048e+01
566         ,  6.000000000000000e-01,  1.046676210199675e+00,  6.597062185590323e-01,  5.916757678888601e+00,  2.256063710577439e+01
567         ,  1.440000000000000e+00,  1.304982362665909e+00,  5.922944370440808e-02,  3.119591067304105e+00,  2.427415334296339e+01
570         ,  1.260000000000000e+00,  1.348617632064474e+00,  6.082757985833060e-01,  1.150874917273164e+00,  1.606725703904200e+01
571         ,  4.120000000000000e+00,  2.569131465155592e+00,  2.343481549749308e+00,  1.574000791068199e+00,  4.774369037526864e+01
572         ,  1.800000000000000e+00,  1.909101485102013e+00,  2.589764709822884e-02,  4.719782463623433e+00,  4.932583915062666e+01
573         ,  4.399999999999999e-01,  1.140626638375488e+00,  6.497315466420250e-02,  3.168121344111784e+00,  1.914428622161840e+01
574         ,  8.800000000000001e-01,  9.481331405044574e-01,  1.862652459582341e+00,  8.584786596783241e+00,  2.243179861767304e+01
575         ,  4.999999999999999e-01,  8.401572022356520e-01,  2.070030437515391e-01,  6.409757186750223e+00,  1.996385859420876e+01
576         ,  4.200000000000001e-01,  6.213835562415188e-01,  2.028353796286889e+00,  9.556266797094640e+00,  1.445921138330159e+01
577         ,  2.400000000000000e+00,  1.678785245934475e+00,  9.501058990487365e-01,  4.211334625752727e+00,  3.544963020985902e+01
578         ,  1.180000000000000e+00,  1.420530852281012e+00,  2.104148961530120e+00,  7.442714640091074e+00,  3.239542357418188e+01
580         ,  1.400000000000000e+00,  2.311793698455058e+00,  1.778480841277049e+00,  2.331153272224912e+00,  4.500509657128038e+01
581         ,  1.960000000000000e+00,  9.044301879607536e-01,  2.226127424801374e+00,  7.967606768614419e+00,  1.703822849236294e+01
583         ,  3.800000000000000e-01,  1.318285500961268e+00,  1.369224731522993e+00,  8.500966571255734e+00,  3.653767828709743e+01
584         ,  8.600000000000001e-01,  9.703013684649541e-01,  2.727006186338952e+00,  6.026493725365111e+00,  9.886291852841392e+00
585         ,  2.640000000000001e+00,  2.285539584016142e+00,  6.461334616271905e-01,  5.259747845441883e+00,  6.007135763480320e+01
586         ,  1.920000000000000e+00,  2.590320720409976e+00,  1.584248412817448e+00,  6.247344855358361e-01,  4.904409567460938e+01
587         ,  1.140000000000000e+00,  1.774807916511930e+00,  1.793495544174480e+00,  1.153518551219766e+00,  2.365620908864170e+01
588         ,  1.860000000000000e+00,  6.769948825709472e-01,  1.497506348749277e+00,  8.287311962889440e+00,  1.458888219050556e+01
589         ,  1.220000000000000e+00,  1.507645114527257e+00,  7.681092303850321e-01,  5.637706995849657e+00,  3.581675421302229e+01
590         ,  6.799999999999999e-01,  9.010594833085794e-01,  1.516564029436784e-01,  4.836698228067109e+00,  1.677520086935223e+01
591         ,  1.920000000000000e+00,  2.320591591175075e+00,  2.295030489122912e+00,  1.441679831944642e+00,  3.957000254007159e+01
592         ,  1.960000000000000e+00,  2.112268058284984e+00,  1.116986031529854e+00,  9.736035005783158e-01,  3.732207391228421e+01
593         ,  1.540000000000000e+00,  1.086757615139237e+00,  2.298687246566269e+00,  7.112189517362556e+00,  1.955994601004398e+01
594         ,  1.080000000000000e+00,  4.689278823590529e-01,  1.661763944810717e+00,  9.794416505943413e+00,  1.227464126221042e+01
595         ,  2.820000000000000e+00,  2.977501425445587e+00,  2.329330884285229e+00,  1.250965635035110e+00,  5.979096368870026e+01
596         ,  1.120000000000000e+00,  1.140532875836862e+00,  8.696888839560992e-01,  4.406912118832397e+00,  1.928509267899672e+01
597         , -1.200000000000000e-01,  9.144811614967268e-01,  9.763683027199104e-01,  6.066832573468070e+00,  1.721676223625165e+01
598         ,  1.000000000000000e+00,  1.272030749663396e+00,  7.962091220713543e-01,  6.138790740843739e+00,  2.984888724945704e+01
599         ,  1.240000000000000e+00,  1.060649590300226e+00,  1.435402744394088e+00,  4.790173472089544e+00,  1.514439072888297e+01
600         ,  9.200000000000002e-01,  1.431747227789691e+00,  2.386477753307022e+00,  7.202263118141810e+00,  3.047744804654975e+01
601         ,  7.600000000000002e-01,  1.095988600480785e+00,  4.264212162690000e-01,  2.163532758568696e+00,  1.239519939843151e+01
602         ,  1.400000000000000e+00,  1.241207372172885e+00,  4.977920756939035e+00,  6.153924106371994e+00,  7.461731186609891e+00
603         ,  1.880000000000000e+00,  1.721230663202179e+00,  2.061156806041223e+00,  6.335758145645960e+00,  3.843643751608032e+01
604         ,  2.860000000000000e+00,  2.820037475202583e+00,  2.438399573023828e+00,  1.102140637265935e+00,  5.367138417948222e+01
605         ,  3.000000000000000e+00,  1.674039727443596e+00,  3.110542599892487e-01,  5.224748983368005e+00,  4.207041870256312e+01
606         ,  1.520000000000000e+00,  1.358857164286960e+00,  2.285235079603221e+00,  5.530399849072826e+00,  2.289534077071739e+01
607         ,  8.800000000000001e-01,  1.452028940613059e+00,  6.033401304952297e-01,  3.696880170947321e+00,  2.818667393480100e+01
608         ,  2.460000000000000e+00,  1.623145250465046e+00,  1.939483798099186e-01,  3.012557290357780e+00,  3.341139239987459e+01
609         ,  1.480000000000000e+00,  1.431141258023928e+00,  5.651849488127247e-01,  3.397481790996269e+00,  2.668048511062781e+01
610         ,  1.740000000000000e+00,  1.467052428456534e+00,  9.947161674186222e-01,  3.381292187662536e+00,  2.557222602002535e+01
611         ,  1.640000000000000e+00,  1.380954403919341e+00,  3.953061416774599e-01,  2.452028391647749e+00,  2.268308653411611e+01
612         ,  1.780000000000000e+00,  1.237045564961804e+00,  6.864116751146279e-01,  5.829880069770327e+00,  2.822556983659877e+01
613         ,  1.180000000000000e+00,  1.332458325190408e+00,  3.025296749984390e+00,  5.937607289249798e+00,  1.965706871186082e+01
614         ,  1.520000000000000e+00,  3.491281531582754e+00,  4.366972193825096e-01,  5.342070782074109e+00,  1.000747716500314e+02
617         ,  3.000000000000000e-01,  7.877709402130488e-01,  2.537305151762945e-01,  6.237285594805845e+00,  1.745037361693369e+01
618         ,  1.620000000000000e+00,  1.486835822970314e+00,  4.959486776431911e+00,  4.547935211062006e+00,  9.890809367467616e+00
619         ,  7.400000000000001e-01,  1.205074267980859e+00,  6.589956562482875e-01,  3.237702370911797e+00,  1.840260915368727e+01
620         ,  2.600000000000001e+00,  8.670457969431141e-01,  1.665541884421894e+00,  7.282943430851487e+00,  1.635472659534620e+01
621         ,  1.100000000000000e+00,  1.046933735771411e+00,  2.412989879924496e+00,  4.609231623079648e+00,  9.065978062788396e+00
622         ,  6.600000000000000e-01,  1.065573080602269e+00,  7.765698497794471e-02,  3.565345918052511e+00,  1.804347645287760e+01
623         ,  1.140000000000000e+00,  8.307241535830561e-01,  1.036798137562290e+00,  7.332112921999409e+00,  1.858548201602574e+01
624         ,  2.200000000000000e+00,  2.071413834982248e+00,  7.035735956189371e-01,  2.620504194047536e+00,  4.381257646277076e+01
625         ,  1.640000000000000e+00,  1.529335960390500e+00,  7.133473798027887e-01,  2.742195830439864e+00,  2.680797676511959e+01
626         ,  2.000000000000000e-02,  1.122516640998391e+00,  7.774683919502170e-01,  7.126978009297002e+00,  2.856063054897397e+01
628         ,  2.020000000000000e+00,  1.219820534508246e+00,  1.601934114528464e+00,  5.291685769216975e+00,  2.112111275218130e+01
629         ,  2.460000000000000e+00,  2.234018623728309e+00,  1.997971438393533e+00,  1.446473381225677e+00,  3.833564699124963e+01
630         ,  1.080000000000000e+00,  1.335541615772776e+00,  1.585651085093968e+00,  1.021961862224544e+01,  4.190714074431160e+01
631         ,  1.040000000000000e+00,  8.572950662477975e-01,  2.168953709184026e+00,  6.867402907135286e+00,  1.202684113755356e+01
632         ,  1.640000000000000e+00,  1.409547227188175e+00,  7.345298983021760e-01,  7.826255184936620e+00,  4.039189082420476e+01
633         ,  1.480000000000000e+00,  1.505876691148329e+00,  1.227697271928868e+00,  2.625109965759659e+00,  2.301380331625655e+01
635         ,  2.320000000000000e+00,  1.644597280405466e+00,  1.103249993686485e+00,  6.105895864118083e+00,  4.010149504429327e+01
636         ,  1.420000000000000e+00,  1.072619560464850e+00,  9.050235062648679e-01,  3.797566919658044e+00,  1.482587529177913e+01
637         ,  8.600000000000001e-01,  9.011424834179341e-01,  2.151801885551345e+00,  6.070786447531220e+00,  1.077311809992603e+01
638         ,  1.360000000000000e+00,  1.271257850838916e+00,  1.543078549669277e-01,  3.940480047801130e+00,  2.553627729133876e+01
639         ,  1.100000000000000e+00,  8.560957420656723e-01,  1.253654329629745e+00,  6.216376213154799e+00,  1.443871530656751e+01
640         ,  1.460000000000000e+00,  1.406518047841890e+00,  1.171033138908422e+00,  5.117167139798033e+00,  2.871357559033988e+01
641         ,  1.600000000000000e+00,  1.703466761118707e+00,  2.837143360750916e+00,  2.218276174534676e+00,  1.968765383479425e+01
642         ,  2.720000000000000e+00,  1.970675454325969e+00,  1.138052678796363e+00,  1.210645604483458e+00,  3.349324821505044e+01
644         ,  9.000000000000001e-01,  1.227300354096805e+00,  1.001585520806491e+00,  7.214090756694700e+00,  3.106976697614050e+01
645         ,  1.280000000000000e+00,  1.593562885229498e+00,  1.396543673815253e+00,  5.190940783330794e+00,  3.380611162797846e+01
646         ,  1.780000000000000e+00,  2.108759405892064e+00,  1.826136867289542e+00,  2.080900163824976e+00,  3.739021503083504e+01
647         ,  9.800000000000000e-01,  1.186939643090542e+00,  8.508977742655766e-01,  5.622943875004103e+00,  2.506224339236666e+01
648         ,  8.200000000000000e-01,  1.428182291005539e+00,  1.202753839324356e+00,  5.633619962078575e+00,  3.102615420384512e+01
649         ,  1.260000000000000e+00,  1.212055045851916e+00,  4.630133259050917e-01,  5.235393613207459e+00,  2.652056069407402e+01
650         ,  2.400000000000000e-01,  9.925998041982461e-01,  8.119354866376045e-01,  5.229550334245205e+00,  1.767675671797739e+01
651         ,  1.340000000000000e+00,  1.448678919862329e+00,  1.478516251507058e+00,  5.531972590912286e+00,  2.991795737528678e+01
652         ,  8.200000000000000e-01,  1.316176786338120e+00,  1.464965473912486e+00,  6.019032701057013e+00,  2.742023534227403e+01
653         ,  4.999999999999999e-01,  9.391598227107111e-01,  1.404994243247198e+00,  7.338233365271607e+00,  2.019327336389315e+01
655         ,  6.200000000000000e-01,  9.534278908571380e-01,  1.646851933204210e-01,  6.537698725734892e+00,  2.425256816497355e+01
656         ,  1.960000000000000e+00,  1.878027853462672e+00,  6.654027712569222e-01,  1.533707393180478e+00,  3.406246345895649e+01
657         ,  1.160000000000000e+00,  1.065811637694521e+00,  7.150024812727611e-01,  2.620652259859756e+00,  1.152396492480421e+01
658         ,  1.260000000000000e+00,  1.282587158978044e+00,  1.072152799165282e-02,  3.780116312191132e+00,  2.608296431442422e+01
660         ,  1.500000000000000e+00,  1.400801792623564e+00,  6.617030148284715e-01,  8.508642920979975e-01,  1.643117695355874e+01
661         ,  2.040000000000000e+00,  1.648382779100449e+00,  9.435026553830426e-01,  6.088314054047478e+00,  4.098166948752309e+01
662         ,  1.780000000000000e+00,  1.493548983631398e+00,  1.113388348154920e+00,  8.408671849644240e-01,  1.705227331609959e+01
663         ,  1.680000000000000e+00,  1.149619737204953e+00,  1.668868672402173e-01,  6.019375342640222e+00,  2.874201554131494e+01
664         ,  1.160000000000000e+00,  1.282686389661265e+00,  4.427928774485204e-01,  5.041988037661262e+00,  2.822114718402374e+01
665         ,  1.640000000000000e+00,  1.393314726250310e+00,  1.946106144973672e-01,  3.673724649031215e+00,  2.832168700258025e+01
666         ,  2.540000000000000e+00,  1.457600243341738e+00,  2.733411460640429e-01,  5.692543659751156e+00,  3.693993913294828e+01
667         ,  1.500000000000000e+00,  1.260954697753833e+00,  6.916541519751584e-02,  4.820164865966581e+00,  2.867633023278565e+01
668         ,  4.799999999999998e-01,  1.032810690989014e+00,  9.495569692395667e-01,  6.506601787880943e+00,  2.266337625157570e+01
669         ,  1.320000000000001e+00,  9.870079364930793e-01,  2.512387325208597e+00,  5.783348023370596e+00,  1.068424303921481e+01
670         ,  1.100000000000000e+00,  1.468636863000003e+00,  2.413885538000887e+00,  6.842952061774811e+00,  3.028014688566853e+01
671         ,  2.240000000000000e+00,  1.920785317285546e+00,  2.587429379567787e-01,  2.274028863616179e+00,  4.007190313311529e+01
672         ,  1.980000000000000e+00,  1.939085432393989e+00,  1.662969180131775e-01,  3.982112123192227e+00,  4.702284064038770e+01
673         ,  8.000000000000003e-01,  1.035666549641656e+00,  2.907778086046932e+00,  4.662281155852858e+00,  6.349616723528380e+00
674         ,  1.340000000000000e+00,  1.673640973259302e+00,  9.692874047776048e-01,  2.285041344753989e+00,  2.854370601700417e+01
675         ,  4.999999999999999e-01,  1.351585947143558e+00,  1.198749618010130e+00,  8.390984798333267e+00,  3.810023314119908e+01
676         ,  6.799999999999999e-01,  1.083599018815659e+00,  2.756472624953505e-01,  1.475484147432077e+00,  1.039887150977173e+01
677         ,  5.400000000000000e-01,  1.157060522929654e+00,  4.470202055332682e-01,  6.540773030833838e+00,  2.934145904184764e+01
678         ,  2.800000000000000e+00,  2.299096176140627e+00,  8.787893134097622e-01,  3.154735165976224e+00,  5.205343129736484e+01
679         ,  1.440000000000000e+00,  1.045898285114718e+00,  1.047302033978571e+00,  1.623977197396831e+00,  5.744143108722954e+00
681         ,  9.399999999999998e-01,  1.597166130900386e+00,  1.200545886989661e+00,  5.274031371481490e+00,  3.521356257147971e+01
682         ,  1.320000000000001e+00,  1.028243561656345e+00,  1.967613264811818e+00,  6.627416284403953e+00,  1.771116875048700e+01
683         ,  1.960000000000000e+00,  1.385694826918351e+00,  8.603679585921411e-01,  7.429702918894266e+00,  3.761439799286673e+01
685         ,  1.220000000000000e+00,  9.994845103192949e-01,  2.740840021907640e-01,  9.054696217953050e-01,  5.745298403871727e+00
686         ,  8.800000000000001e-01,  1.004356535181624e+00,  3.050030389648508e-01,  7.302432320414087e+00,  2.780218833162747e+01
688         ,  6.000000000000000e-01,  1.168518934155919e+00,  9.705015519845457e-01,  3.083568017663071e+00,  1.510148918504478e+01
689         ,  8.200000000000000e-01,  1.728796225266284e+00,  1.794155662049272e+00,  3.921601765884728e+00,  3.172358898143755e+01
690         ,  8.600000000000001e-01,  1.036184453900651e+00,  1.678809723173244e+00,  5.803969692505072e+00,  1.660761077051869e+01
691         ,  3.600000000000000e-01,  1.342932651675151e+00,  8.110381020736961e-01,  3.112288329606143e+00,  2.160867052263980e+01
692         ,  1.660000000000000e+00,  1.197872856181658e+00,  1.537101395648399e-01,  7.847016322035973e+00,  3.665862176403132e+01
