# c0 + a0 * ((feature_24 / feature_30) + (feature_6 + feature_2)) + a1 * (|(feature_30 / feature_22) - (feature_26 + feature_12)|) + a2 * ((feature_28 + feature_5) * (feature_9 + feature_3)) + a3 * ((feature_17 * feature_8) / cbrt(feature_18))
# Property Label: $target$; Unit of the Property: Unitless
# RMSE: 0.46380728390625; Max AE: 2.05536593791279
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all ,  2.215962322803169e+00,  8.114646125413351e-01, -1.055117142185354e-01,  2.839194337905819e-02,  5.744424997091353e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         23|29|div|5|1|add|add; ((feature_24 / feature_30) + (feature_6 + feature_2)); $\left(\left(\frac{ feature_{24} }{ feature_{30} } \right) + \left(feature_{6} + feature_{2}\right)\right)$; ((feature_24 ./ feature_30) + (feature_6 + feature_2)); ((newdata$feature_24 / newdata$feature_30) + (newdata$feature_6 + newdata$feature_2)); feature_24,feature_30,feature_6,feature_2
# 1;  2; Unitless;                                         29|21|div|25|11|add|abd; (|(feature_30 / feature_22) - (feature_26 + feature_12)|); $\left(\left|\left(\frac{ feature_{30} }{ feature_{22} } \right) - \left(feature_{26} + feature_{12}\right)\right|\right)$; abs((feature_30 ./ feature_22) - (feature_26 + feature_12)); abs((newdata$feature_30 / newdata$feature_22) - (newdata$feature_26 + newdata$feature_12)); feature_30,feature_22,feature_26,feature_12
# 2;  2; Unitless;                                         27|4|add|8|2|add|mult; ((feature_28 + feature_5) * (feature_9 + feature_3)); $\left(\left(feature_{28} + feature_{5}\right) \left(feature_{9} + feature_{3}\right)\right)$; ((feature_28 + feature_5) .* (feature_9 + feature_3)); ((newdata$feature_28 + newdata$feature_5) * (newdata$feature_9 + newdata$feature_3)); feature_28,feature_5,feature_9,feature_3
# 3;  2; Unitless;                                         16|7|mult|17|cbrt|div; ((feature_17 * feature_8) / cbrt(feature_18)); $\left(\frac{ \left(feature_{17} feature_{8}\right) }{ \left(\sqrt[3]{ feature_{18} }\right) } \right)$; ((feature_17 .* feature_8) ./ nthroot(feature_18, 3)); ((newdata$feature_17 * newdata$feature_8) / nthroot(newdata$feature_18, 3)); feature_17,feature_8,feature_18
# Number of Samples Per Task
# Task, n_samples               
# all , 1690                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
455         ,  3.400000000000000e+00,  2.724097226403549e+00,  1.059784090288030e-01,  5.058174693835138e-01,  2.501734894143807e+00,  6.228245463999404e+01
456         ,  8.800000000000001e-01,  1.082549238456429e+00,  1.644285311468151e-01,  6.336195882833973e-02,  7.252598518036545e+00,  3.020425239263343e+01
457         ,  1.180000000000000e+00,  1.377406012420557e+00,  1.693559534345410e-01,  6.440975219352951e-02,  5.631280255446844e+00,  3.414971938352097e+01
458         ,  1.420000000000000e+00,  1.704803847967660e+00,  1.381680259059085e-01,  2.815781723864098e-01,  6.929687637478634e+00,  4.673363460873041e+01
459         ,  1.480000000000000e+00,  1.451248314343564e+00,  2.102409601946806e-01,  2.396970613246221e-01,  3.495331944804303e+00,  2.061192298758720e+01
460         ,  2.260000000000000e+00,  2.078625956012536e+00,  1.199582170436906e-01,  2.117407707987131e-01,  6.054398059894074e-01,  3.981486582945326e+01
461         ,  1.240000000000000e+00,  1.301328884431996e+00,  1.464561723707015e-01,  1.316380221045835e-01,  3.772456709449138e+00,  2.442819053187393e+01
463         ,  2.360000000000000e+00,  2.141462892567051e+00,  2.084810105377618e-01,  3.051735623060248e-02,  1.761271137257830e+00,  4.459382346001830e+01
464         ,  2.700000000000000e+00,  2.895101169643872e+00,  1.607147248675602e-01,  6.572542501379496e-01,  2.656422194606045e+00,  6.027998739186797e+01
465         ,  1.760000000000000e+00,  7.847284400794859e-01,  2.173107464946098e-01,  1.391951620433775e-01,  7.999637099670853e+00,  1.619603783144151e+01
467         ,  8.200000000000000e-01,  1.400045971340179e+00,  1.426492494280641e-01,  2.641603532450581e-01,  2.840739323129005e+00,  2.095216232706489e+01
468         ,  1.920000000000000e+00,  2.082970990995531e+00,  1.670845512204863e-01,  1.569049125314124e-01,  3.389577419340374e+00,  4.820356052156328e+01
469         ,  1.680000000000000e+00,  1.258246871941288e+00,  2.149491907087571e-01,  1.836177536145298e-01,  6.479607523850477e+00,  2.613981869462966e+01
472         ,  1.840000000000000e+00,  1.715670377349670e+00,  1.646724507999814e-01,  1.209783589168376e-01,  3.465881592278015e+00,  3.676540799138932e+01
474         ,  2.300000000000000e+00,  1.888324495057925e+00,  1.342341023573246e-01,  1.333067858577662e-01,  4.708154427441678e+00,  4.948643241644900e+01
475         ,  8.400000000000000e-01,  1.585209786754798e+00,  3.340314854994036e-01,  2.137590375898398e-01,  6.257121858895411e+00,  2.667333648949423e+01
476         ,  3.280000000000000e+00,  2.770376008181541e+00,  1.355752649907753e-01,  2.984270686982888e-01,  9.522891523906761e-01,  6.177169562368726e+01
477         ,  1.040000000000000e+00,  1.026346185499345e+00,  1.524523235107104e-01,  2.106881075049038e-01,  2.907553808194673e+00,  8.801444849763628e+00
478         ,  1.080000000000000e+00,  9.537294871346885e-01,  1.112123636029615e-01,  4.685820984237837e-02,  4.719393176278757e+00,  2.087817860664780e+01
479         ,  1.020000000000000e+00,  1.147352216571291e+00,  1.598175831063162e-01,  2.945374086881395e-01,  4.808612199670248e+00,  1.715691665247940e+01
480         ,  1.080000000000000e+00,  1.945142402942906e+00,  1.494871893039512e-01,  1.530696795989041e-01,  8.084878256794614e-01,  3.524014607950956e+01
481         ,  9.399999999999998e-01,  6.150066142488079e-01,  1.655515805765453e-01,  5.273122795899304e-02,  9.148156331280667e+00,  2.099737142083963e+01
482         ,  1.980000000000000e+00,  1.153099805119784e+00,  1.077746614348814e-01,  1.091602460231547e-01,  5.388847547716683e+00,  2.887578250809830e+01
483         ,  9.600000000000000e-01,  1.405688302967652e+00,  2.536712367685435e-01,  2.510524661061049e-01,  6.254972788192917e+00,  2.554853676806655e+01
484         ,  1.080000000000000e+00,  1.263142172753840e+00,  1.770179518725699e-01,  6.524554390831044e-02,  3.779194563238441e+00,  2.262048072531979e+01
485         ,  1.060000000000000e+00,  1.058939540671524e+00,  1.440473837003051e-01,  1.203558207708183e-01,  4.938952445849047e+00,  2.073638664533522e+01
486         ,  5.800000000000001e-01,  1.126359987557934e+00,  9.808482246547248e-02,  7.983437142015359e-02,  3.048985105241381e+00,  2.083288511598032e+01
487         ,  4.399999999999999e-01,  7.371354882129602e-01,  1.884929448718438e-01,  4.290471525749873e-01,  9.114567197903069e+00,  1.262811593244514e+01
488         ,  1.040000000000000e+00,  1.277221195659403e+00,  1.597804449033295e-01,  2.489528436518703e-01,  4.253454425137805e+00,  2.097369972548853e+01
489         ,  9.600000000000000e-01,  1.053724707664178e+00,  1.635257682533422e-01,  2.889466444297587e-01,  4.278271618280223e+00,  1.175872527325422e+01
490         ,  8.800000000000001e-01,  9.939546291967772e-01,  1.531667555763362e-01,  3.908497691445546e-01,  4.699329447107172e+00,  9.114343309676835e+00
491         ,  1.200000000000000e+00,  1.137203813446967e+00,  1.590750582058208e-01,  2.856912490107300e-02,  4.053245471097490e+00,  2.165188250709737e+01
492         ,  6.000000000000000e-01,  1.244445989423522e+00,  1.707565970430863e-01,  2.576048087841210e-02,  4.730882572960818e+00,  2.711590064206358e+01
493         ,  1.180000000000000e+00,  1.185898338691176e+00,  1.716647889221917e-01,  5.724070965223094e-02,  5.631831217029601e+00,  2.743132020936903e+01
494         ,  5.600000000000001e-01,  8.779136805692623e-01,  1.501179402939540e-01,  5.639308308025165e-02,  4.941214692545723e+00,  1.572314076752369e+01
495         ,  1.680000000000000e+00,  1.516470401844518e+00,  1.303980888986507e-01,  2.861862497666229e-01,  3.615382273833359e+00,  2.825822123004608e+01
496         ,  1.580000000000000e+00,  1.267363093188809e+00,  1.114930508870234e-01,  1.138868834967350e-01,  2.840254227912276e+00,  2.300374797713364e+01
497         ,  3.540000000000000e+00,  3.702319244137688e+00,  1.338678159583105e-01,  8.177289651040588e-01,  1.134207138501663e+00,  8.056316184915840e+01
498         ,  1.520000000000000e+00,  1.276241327906457e+00,  1.845383257026854e-01,  2.718334147322099e-02,  3.534995435814317e+00,  2.267523400082479e+01
499         ,  1.240000000000000e+00,  7.858433541755518e-01,  2.731615012714664e-01,  1.827493060606072e-01,  8.257454930679460e+00,  1.158951626519591e+01
500         ,  5.800000000000001e-01,  1.247141369062915e+00,  1.800808592769758e-01,  9.644608210772065e-03,  5.632484518115828e+00,  3.029427387923342e+01
501         ,  1.320000000000001e+00,  1.021620166672326e+00,  1.219273915000489e-01,  2.590007687744303e-01,  7.792184879613993e+00,  2.778915047913697e+01
502         ,  4.220000000000000e+00,  2.905209653224506e+00,  1.719212858419347e-01,  4.915653067819543e-01,  1.389190795907537e+00,  5.978752810207644e+01
503         ,  1.040000000000000e+00,  1.471153855121677e+00,  2.377190220988915e-01,  5.773625180287423e-02,  6.372763708824229e+00,  3.506224437566888e+01
504         ,  2.320000000000000e+00,  2.895110653325302e+00,  2.197250979410846e-01,  2.784674331908898e-01,  1.572176595516616e+00,  6.247132052187534e+01
505         ,  1.000000000000000e+00,  1.530109258097194e+00,  1.852202138550292e-01,  9.008409275015739e-02,  6.027119264809623e+00,  3.902717613515129e+01
506         ,  1.180000000000000e+00,  9.810856971402565e-01,  1.660524563684523e-01,  1.606724534630025e-01,  4.850629166700116e+00,  1.479628897263543e+01
507         ,  1.080000000000000e+00,  8.972688518170345e-01,  1.654286565198372e-01,  8.472117060508361e-02,  4.092247891633445e+00,  1.124525137500163e+01
508         ,  2.600000000000001e-01,  6.096453422411904e-01,  1.373550422132187e-01,  1.314324073681624e-01,  8.706683129995140e+00,  1.911928153618135e+01
509         ,  1.600000000000000e+00,  1.435207616004786e+00,  2.536990092455708e-01,  1.630008939827556e-01,  4.504628817577396e+00,  2.259793607962083e+01
510         ,  3.860000000000000e+00,  2.493326171126842e+00,  2.025059671985122e-01,  2.579767997378717e-01,  6.704612952901245e-01,  4.689853515573100e+01
511         ,  2.220000000000000e+00,  2.379464036482970e+00,  1.500527849418248e-01,  4.763114778517290e-01,  4.514517170589222e+00,  5.502739755311623e+01
512         ,  9.600000000000000e-01,  1.084880038656956e+00,  1.901814498001396e-01,  3.932676793356943e-01,  5.482149895294174e+00,  1.226794640517018e+01
514         ,  1.680000000000000e+00,  1.085493868819136e+00,  1.658487519664218e-01,  2.317616353900542e-02,  4.802631268696168e+00,  2.224095745723229e+01
515         ,  1.920000000000000e+00,  1.500916577336520e+00,  1.593259091692857e-01,  1.967893145619589e-01,  3.024230873340996e+00,  2.581077578324362e+01
516         ,  2.140000000000000e+00,  1.614795763443565e+00,  1.855464180378740e-01,  1.762810123487711e-01,  4.084861293667871e+00,  3.230297743421639e+01
518         ,  9.000000000000001e-01,  8.293789612399111e-01,  1.754577015404011e-01,  3.256102428388479e-01,  7.130381992231048e+00,  1.247700583333272e+01
519         ,  1.180000000000000e+00,  1.488277093722987e+00,  1.321177947050608e-01,  3.940885256985155e-01,  8.703871094175373e-01,  1.384595892794648e+01
520         ,  2.200000000000000e+00,  1.274270264604753e+00,  1.661668927969831e-01,  1.407486506732305e-01,  6.220576821501911e+00,  3.077420076799619e+01
521         ,  1.380000000000000e+00,  1.300866347795912e+00,  1.587990316843993e-01,  8.986418566944809e-02,  2.988378657230759e+00,  2.172864734875667e+01
523         ,  8.200000000000000e-01,  1.158430083101539e+00,  1.172288595629641e-01,  4.196804978576429e-01,  2.813822787175136e+00,  9.881262332308026e+00
524         ,  3.060000000000000e+00,  2.110893474779375e+00,  1.260590426551608e-01,  2.263783865492323e-01,  1.349136072434828e+00,  4.282061568854292e+01
525         ,  1.000000000000000e+00,  1.754182863851571e+00,  1.523624352252054e-01,  1.619347501773812e-01,  2.245662609689818e+00,  3.337743837454261e+01
526         ,  1.440000000000000e+00,  1.601745961729368e+00,  1.906570506722991e-01,  1.493423946834226e-01,  6.837184774794052e+00,  4.244273182166473e+01
527         ,  7.600000000000002e-01,  1.469395484064753e+00,  1.342951919069469e-01,  4.193363786617852e-01,  5.201981950057545e+00,  2.838669016224688e+01
529         ,  2.100000000000000e+00,  2.793372143158047e+00,  1.733007171282829e-01,  3.077081659502926e-01,  6.428408229456704e+00,  7.972261137204372e+01
530         ,  3.740000000000000e+00,  2.251791010817295e+00,  1.548120464333723e-01,  3.076231655112088e-01,  1.053026379303502e+00,  4.211660113288013e+01
531         ,  9.399999999999998e-01,  1.044963803713072e+00,  1.672403893878395e-01,  3.647765360000776e-02,  9.650217567280491e+00,  3.833952332171436e+01
532         ,  7.800000000000002e-01,  6.133527176609606e-01,  1.467629503981879e-01,  2.417111293950193e-01,  7.612830614859608e+00,  1.129869221951014e+01
533         ,  1.540000000000000e+00,  1.352371494125520e+00,  1.761509680417598e-01,  5.521544455835037e-02,  4.379065200319106e+00,  2.834685783924666e+01
534         ,  1.120000000000000e+00,  1.368730858272426e+00,  9.793448966685671e-02,  2.250164264578808e-02,  5.829633337416050e-01,  2.185547445670078e+01
535         ,  1.000000000000000e+00,  1.447031209407765e+00,  1.103902719628553e-01,  1.173836950849064e-01,  3.284091065163541e+00,  3.096742543371999e+01
536         ,  9.600000000000000e-01,  1.143361359146685e+00,  1.773209724984011e-01,  5.690942390395629e-01,  5.918820711998826e+00,  1.192899493035458e+01
537         ,  1.140000000000000e+00,  1.091627842562537e+00,  1.846783929062029e-01,  1.406140653612905e-01,  6.636365399046486e+00,  2.444552401499427e+01
538         ,  2.760000000000000e+00,  1.495983054254590e+00,  1.930236639642931e-01,  9.855605976436987e-02,  4.363017969430973e+00,  3.078979576673134e+01
540         ,  1.680000000000000e+00,  1.238387439356312e+00,  1.343689493182111e-01,  2.650022258993512e-01,  4.112015139473183e+00,  2.060493853799575e+01
541         ,  2.860000000000000e+00,  2.906149202483445e+00,  1.022761629606469e-01,  4.790190300292871e-01,  1.357060725206529e+00,  6.549553040869976e+01
542         ,  3.540000000000000e+00,  2.169937169660323e+00,  2.330152071902254e-01,  1.639324560891263e-01,  2.359100870188088e+00,  4.209043122154136e+01
543         ,  1.500000000000000e+00,  2.145290568578214e+00,  1.558512322452436e-01,  5.526064288848836e-02,  7.548831384041378e-01,  4.438916178517593e+01
544         ,  2.600000000000001e-01,  5.911789096146856e-01,  1.505236662803342e-01,  8.287570627734442e-03,  8.385628772828605e+00,  1.976753142883400e+01
545         ,  1.800000000000000e+00,  1.801503603963772e+00,  1.173054065841861e-01,  4.695884780758958e-01,  5.365805860549218e+00,  4.058255786560654e+01
546         ,  2.180000000000000e+00,  2.203379549809543e+00,  9.841234907125515e-02,  6.423446056161324e-01,  3.328540187706980e+00,  4.370320976024186e+01
547         ,  1.460000000000000e+00,  1.554469903012272e+00,  1.749787382517509e-01,  8.863647773083350e-03,  4.603739137768351e+00,  3.771622708188683e+01
548         ,  9.200000000000002e-01,  1.410733088016721e+00,  1.782349221350851e-01,  2.073156627025546e-01,  5.573192664457193e+00,  3.033031210790659e+01
549         ,  2.680000000000000e+00,  2.087077832904864e+00,  1.973657091311176e-01,  7.118982252998074e-02,  2.809481447730819e+00,  4.627881657358051e+01
550         ,  3.100000000000000e+00,  1.415831616248564e+00,  1.732708753813275e-01,  3.837875157896975e-02,  5.233022603054364e+00,  3.446152165792675e+01
551         ,  1.380000000000000e+00,  1.389917049150289e+00,  1.304563806407866e-01,  9.413580490544315e-02,  4.576279351411257e+00,  3.285619858330644e+01
552         ,  1.200000000000000e+00,  7.089273945226231e-01,  1.837298637392174e-01,  3.581327494160038e-01,  1.075948662436016e+01,  2.014607653521669e+01
553         ,  1.580000000000000e+00,  1.893481202666374e+00,  2.017668493851812e-01,  9.265021371574411e-02,  2.137007261510938e+00,  3.600415381103241e+01
554         ,  1.040000000000000e+00,  1.325959596279773e+00,  1.285556133984499e-01,  9.886470548381110e-02,  1.599296170268359e+00,  1.955350375356931e+01
555         ,  1.900000000000000e+00,  1.229558214746327e+00,  1.924307153085690e-01,  3.658716519478733e-02,  4.028630012635456e+00,  2.198070630770166e+01
557         ,  1.120000000000000e+00,  8.854223249228576e-01,  1.509214034851331e-01,  3.962067125649431e-01,  4.639099718586460e+00,  5.090011511282512e+00
558         ,  1.020000000000000e+00,  1.061947538407380e+00,  1.842891355752557e-01,  2.225080088627651e-03,  7.458614461092994e+00,  3.044148369681876e+01
559         ,  1.260000000000000e+00,  1.229607350417598e+00,  1.449859171897666e-01,  7.507892599493171e-02,  4.650046588195052e+00,  2.689467240083742e+01
560         ,  1.460000000000000e+00,  1.113737276174159e+00,  1.452899256225837e-01,  4.109564113997364e-01,  4.444687117524040e+00,  1.242703757467641e+01
561         ,  1.400000000000000e+00,  1.395795327824249e+00,  1.602366352477793e-01,  3.961145797174825e-03,  1.654629598825558e+00,  2.245858794832944e+01
562         ,  7.800000000000002e-01,  1.230513931691323e+00,  1.643291288841331e-01,  1.644477706394168e-01,  4.193572741983906e+00,  2.116627833587425e+01
563         ,  7.200000000000000e-01,  1.383986899039469e+00,  2.038812280138457e-01,  5.451352902914588e-01,  5.306123402300115e+00,  1.673895486098214e+01
564         ,  4.200000000000001e-01,  9.611145340581859e-01,  1.360578776564541e-01,  8.719615725039143e-02,  5.981280940889394e+00,  2.273572838819920e+01
565         ,  3.280000000000000e+00,  1.865999254910152e+00,  2.387887614982196e-01,  1.570045489990857e-02,  4.257885122042032e+00,  4.222769238532048e+01
566         ,  6.000000000000000e-01,  1.207641002359117e+00,  2.026052007692600e-01,  2.070083189799807e-01,  5.916757678888601e+00,  2.256063710577439e+01
567         ,  1.440000000000000e+00,  1.294187425984926e+00,  1.369443115746781e-01,  6.931233293345296e-02,  3.119591067304105e+00,  2.427415334296339e+01
570         ,  1.260000000000000e+00,  1.434909987060429e+00,  1.292480847505949e-01,  2.949096372340780e-01,  1.150874917273164e+00,  1.606725703904200e+01
571         ,  4.120000000000000e+00,  2.313277259038077e+00,  1.534807132731354e-01,  2.578875850030755e-01,  1.574000791068199e+00,  4.774369037526864e+01
572         ,  1.800000000000000e+00,  2.016097833842217e+00,  1.537236818131969e-01,  2.446753071301777e-01,  4.719782463623433e+00,  4.932583915062666e+01
573         ,  4.399999999999999e-01,  9.755823498583922e-01,  7.570253021470359e-02,  2.971949548110236e-02,  3.168121344111784e+00,  1.914428622161840e+01
574         ,  8.800000000000001e-01,  8.611372639557765e-01,  1.735191357006579e-01,  2.108484934374086e-01,  8.584786596783241e+00,  2.243179861767304e+01
575         ,  4.999999999999999e-01,  8.902858129884963e-01,  1.600579520209343e-01,  8.706805781580312e-02,  6.409757186750223e+00,  1.996385859420876e+01
576         ,  4.200000000000001e-01,  7.178840765460066e-01,  1.929237384740078e-01,  3.865884189481579e-01,  9.556266797094640e+00,  1.445921138330159e+01
577         ,  2.400000000000000e+00,  1.771293131835893e+00,  1.311628298112447e-01,  4.239987543257731e-01,  4.211334625752727e+00,  3.544963020985902e+01
578         ,  1.180000000000000e+00,  1.227589923478966e+00,  1.924487524215890e-01,  1.136374724967295e-01,  7.442714640091074e+00,  3.239542357418188e+01
580         ,  1.400000000000000e+00,  1.961268523698412e+00,  1.320501104711071e-01,  7.688539677124723e-02,  2.331153272224912e+00,  4.500509657128038e+01
581         ,  1.960000000000000e+00,  7.263309985035641e-01,  1.764226308940454e-01,  1.452559036620939e-01,  7.967606768614419e+00,  1.703822849236294e+01
583         ,  3.800000000000000e-01,  1.272227536429456e+00,  1.287265457445615e-01,  3.353291314475612e-01,  8.500966571255734e+00,  3.653767828709743e+01
584         ,  8.600000000000001e-01,  8.638316952763438e-01,  1.364828490051349e-01,  4.216117183069051e-01,  6.026493725365111e+00,  9.886291852841392e+00
585         ,  2.640000000000001e+00,  2.961567821721795e+00,  2.489799173261502e-01,  8.439279080795570e-01,  5.259747845441883e+00,  6.007135763480320e+01
586         ,  1.920000000000000e+00,  2.207229841900229e+00,  1.054919630668988e-01,  8.932089531175819e-02,  6.247344855358361e-01,  4.904409567460938e+01
587         ,  1.140000000000000e+00,  1.521152238038245e+00,  1.017214874251968e-01,  2.111770776459469e-01,  1.153518551219766e+00,  2.365620908864170e+01
588         ,  1.860000000000000e+00,  7.366684386146577e-01,  1.868552356410235e-01,  2.567746615660939e-01,  8.287311962889440e+00,  1.458888219050556e+01
589         ,  1.220000000000000e+00,  1.319905808828582e+00,  1.349858968343759e-01,  2.991691690017151e-02,  5.637706995849657e+00,  3.581675421302229e+01
590         ,  6.799999999999999e-01,  8.137564753959449e-01,  1.100634080021334e-01,  3.631135347803660e-02,  4.836698228067109e+00,  1.677520086935223e+01
591         ,  1.920000000000000e+00,  2.190495224259871e+00,  1.301526382277036e-01,  4.390631646952221e-01,  1.441679831944642e+00,  3.957000254007159e+01
592         ,  1.960000000000000e+00,  1.892974447182519e+00,  1.361022591734567e-01,  7.395865842780863e-02,  9.736035005783158e-01,  3.732207391228421e+01
593         ,  1.540000000000000e+00,  1.050971343259859e+00,  1.911781513097472e-01,  3.055705543807030e-01,  7.112189517362556e+00,  1.955994601004398e+01
594         ,  1.080000000000000e+00,  5.724920358282358e-01,  1.714710607775905e-01,  3.733999941579849e-01,  9.794416505943413e+00,  1.227464126221042e+01
595         ,  2.820000000000000e+00,  2.742362872167036e+00,  1.034758201986592e-01,  4.597017796751381e-01,  1.250965635035110e+00,  5.979096368870026e+01
596         ,  1.120000000000000e+00,  1.234054264356107e+00,  2.009182518870148e-01,  1.624520393508036e-01,  4.406912118832397e+00,  1.928509267899672e+01
597         , -1.200000000000000e-01,  7.727613581831766e-01,  1.257267084657485e-01,  8.751801935339198e-02,  6.066832573468070e+00,  1.721676223625165e+01
598         ,  1.000000000000000e+00,  1.286599458819578e+00,  2.238188847006200e-01,  2.024630625777923e-02,  6.138790740843739e+00,  2.984888724945704e+01
599         ,  1.240000000000000e+00,  1.265717103589668e+00,  2.160206480983787e-01,  3.549405761571324e-01,  4.790173472089544e+00,  1.514439072888297e+01
600         ,  9.200000000000002e-01,  1.082339550728443e+00,  1.607343789005268e-01,  5.708797556031475e-02,  7.202263118141810e+00,  3.047744804654975e+01
601         ,  7.600000000000002e-01,  1.224600591632066e+00,  1.132559672634774e-01,  3.395605698733241e-01,  2.163532758568696e+00,  1.239519939843151e+01
602         ,  1.400000000000000e+00,  7.759883166130180e-01,  1.404900081010004e-01,  4.038170974204487e-01,  6.153924106371994e+00,  7.461731186609891e+00
603         ,  1.880000000000000e+00,  1.613951406665789e+00,  2.202349523200158e-01,  1.585874400856694e-01,  6.335758145645960e+00,  3.843643751608032e+01
604         ,  2.860000000000000e+00,  2.398336229412416e+00,  9.558623785871535e-02,  2.520529818763301e-01,  1.102140637265935e+00,  5.367138417948222e+01
605         ,  3.000000000000000e+00,  1.872930605180917e+00,  1.784136089944001e-01,  3.203362684061328e-01,  5.224748983368005e+00,  4.207041870256312e+01
606         ,  1.520000000000000e+00,  1.177087617201061e+00,  1.543578925001513e-01,  2.391633474436394e-01,  5.530399849072826e+00,  2.289534077071739e+01
607         ,  8.800000000000001e-01,  1.373008158930690e+00,  1.402189902466028e-01,  9.567314752858902e-02,  3.696880170947321e+00,  2.818667393480100e+01
608         ,  2.460000000000000e+00,  1.744091172970285e+00,  2.155488962576393e-01,  7.547607392892142e-02,  3.012557290357780e+00,  3.341139239987459e+01
609         ,  1.480000000000000e+00,  1.456008648730958e+00,  1.522129769993717e-01,  1.789742028333220e-01,  3.397481790996269e+00,  2.668048511062781e+01
610         ,  1.740000000000000e+00,  1.345479835343594e+00,  1.707359163258561e-01,  2.885365461685152e-02,  3.381292187662536e+00,  2.557222602002535e+01
611         ,  1.640000000000000e+00,  1.354168132480456e+00,  1.515834825440714e-01,  7.212040570377354e-02,  2.452028391647749e+00,  2.268308653411611e+01
612         ,  1.780000000000000e+00,  1.490340623633419e+00,  2.289771484891406e-01,  2.738693047883201e-01,  5.829880069770327e+00,  2.822556983659877e+01
613         ,  1.180000000000000e+00,  1.374708360546659e+00,  3.360222747474077e-01,  1.528568221428680e-01,  5.937607289249798e+00,  1.965706871186082e+01
614         ,  1.520000000000000e+00,  3.575365937912786e+00,  2.094653121415176e-01,  3.192868670957183e-01,  5.342070782074109e+00,  1.000747716500314e+02
617         ,  3.000000000000000e-01,  8.590033445008850e-01,  1.776870522021080e-01,  6.589283936561663e-02,  6.237285594805845e+00,  1.745037361693369e+01
618         ,  1.620000000000000e+00,  1.680980283568361e+00,  5.496484193839312e-01,  1.079267476392233e-01,  4.547935211062006e+00,  9.890809367467616e+00
619         ,  7.400000000000001e-01,  1.085388036292307e+00,  1.199919110988569e-01,  7.908868941537606e-02,  3.237702370911797e+00,  1.840260915368727e+01
620         ,  2.600000000000001e+00,  7.434648853039733e-01,  1.618716629398877e-01,  1.409972192169262e-01,  7.282943430851487e+00,  1.635472659534620e+01
621         ,  1.100000000000000e+00,  1.003322518284515e+00,  1.433279125102089e-01,  4.192394262619091e-01,  4.609231623079648e+00,  9.065978062788396e+00
622         ,  6.600000000000000e-01,  1.106593489627175e+00,  1.166937621962230e-01,  1.693954428140422e-01,  3.565345918052511e+00,  1.804347645287760e+01
623         ,  1.140000000000000e+00,  6.887576210726851e-01,  1.471586860938954e-01,  4.210025569912856e-02,  7.332112921999409e+00,  1.858548201602574e+01
624         ,  2.200000000000000e+00,  2.262060232702710e+00,  1.665597103243208e-01,  4.326712273101844e-01,  2.620504194047536e+00,  4.381257646277076e+01
625         ,  1.640000000000000e+00,  1.857011968683438e+00,  2.231571759372779e-01,  3.897456457329784e-01,  2.742195830439864e+00,  2.680797676511959e+01
626         ,  2.000000000000000e-02,  1.109766389796958e+00,  1.602226825389441e-01,  1.495620659107307e-01,  7.126978009297002e+00,  2.856063054897397e+01
628         ,  2.020000000000000e+00,  1.246982241273603e+00,  2.572816080926489e-01,  7.526981459233045e-02,  5.291685769216975e+00,  2.112111275218130e+01
629         ,  2.460000000000000e+00,  2.164958628248125e+00,  1.542274162332287e-01,  3.856611211821780e-01,  1.446473381225677e+00,  3.833564699124963e+01
630         ,  1.080000000000000e+00,  1.229902781374475e+00,  1.902602704335177e-01,  1.507336256812529e-01,  1.021961862224544e+01,  4.190714074431160e+01
631         ,  1.040000000000000e+00,  8.967268211430842e-01,  1.814969512228531e-01,  3.736699931075131e-01,  6.867402907135286e+00,  1.202684113755356e+01
632         ,  1.640000000000000e+00,  1.503061619819621e+00,  1.406245226979168e-01,  3.647205248338408e-01,  7.826255184936620e+00,  4.039189082420476e+01
633         ,  1.480000000000000e+00,  1.378889947627190e+00,  1.624780053666212e-01,  8.376897833665309e-02,  2.625109965759659e+00,  2.301380331625655e+01
635         ,  2.320000000000000e+00,  1.798603311044951e+00,  1.501696406059778e-01,  4.893308991384471e-01,  6.105895864118083e+00,  4.010149504429327e+01
636         ,  1.420000000000000e+00,  1.179416665577934e+00,  1.558551593480792e-01,  2.949695956708530e-01,  3.797566919658044e+00,  1.482587529177913e+01
637         ,  8.600000000000001e-01,  9.445877695738498e-01,  1.506727371635405e-01,  4.571111064223451e-01,  6.070786447531220e+00,  1.077311809992603e+01
638         ,  1.360000000000000e+00,  1.262370934246549e+00,  1.400533552838747e-01,  8.419066057857827e-02,  3.940480047801130e+00,  2.553627729133876e+01
639         ,  1.100000000000000e+00,  8.972480642853203e-01,  1.551516060142417e-01,  2.772182186091941e-01,  6.216376213154799e+00,  1.443871530656751e+01
640         ,  1.460000000000000e+00,  1.362636511505561e+00,  1.600288702389507e-01,  1.950336796352967e-01,  5.117167139798033e+00,  2.871357559033988e+01
641         ,  1.600000000000000e+00,  1.643432908068223e+00,  2.066852341373570e-01,  3.525318063795345e-01,  2.218276174534676e+00,  1.968765383479425e+01
