# c0 + a0 * ((feature_9 + feature_3) * (feature_5 - feature_2)) + a1 * ((feature_17 * feature_8) / cbrt(feature_18))
# Property Label: $target$; Unit of the Property: Unitless
# RMSE: 0.499341046306375; Max AE: 2.09627248999685
# Coefficients
# Task   a0                      a1                      c0
# all , -1.112813753944716e-01,  3.182251953211634e-02,  1.026114098575472e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         8|2|add|4|1|sub|mult; ((feature_9 + feature_3) * (feature_5 - feature_2)); $\left(\left(feature_{9} + feature_{3}\right) \left(feature_{5} - feature_{2}\right)\right)$; ((feature_9 + feature_3) .* (feature_5 - feature_2)); ((newdata$feature_9 + newdata$feature_3) * (newdata$feature_5 - newdata$feature_2)); feature_9,feature_3,feature_5,feature_2
# 1;  2; Unitless;                                         16|7|mult|17|cbrt|div; ((feature_17 * feature_8) / cbrt(feature_18)); $\left(\frac{ \left(feature_{17} feature_{8}\right) }{ \left(\sqrt[3]{ feature_{18} }\right) } \right)$; ((feature_17 .* feature_8) ./ nthroot(feature_18, 3)); ((newdata$feature_17 * newdata$feature_8) / nthroot(newdata$feature_18, 3)); feature_17,feature_8,feature_18
# Number of Samples Per Task
# Task, n_samples               
# all , 1690                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
469         ,  1.680000000000000e+00,  1.136889352280857e+00,  6.479607523850477e+00,  2.613981869462966e+01
472         ,  1.840000000000000e+00,  1.810393941944606e+00,  3.465881592278015e+00,  3.676540799138932e+01
474         ,  2.300000000000000e+00,  2.076967160467395e+00,  4.708154427441678e+00,  4.948643241644900e+01
475         ,  8.400000000000000e-01,  1.284884322765086e+00,  5.302257858895410e+00,  2.667333648949423e+01
476         ,  3.280000000000000e+00,  2.885873042440935e+00,  9.522891523906761e-01,  6.177169562368726e+01
477         ,  1.040000000000000e+00,  9.826416624085829e-01,  2.907553808194673e+00,  8.801444849763628e+00
478         ,  1.080000000000000e+00,  1.310527939509651e+00,  3.414609176278757e+00,  2.087817860664780e+01
479         ,  1.020000000000000e+00,  1.036981434541949e+00,  4.808612199670248e+00,  1.715691665247940e+01
480         ,  1.080000000000000e+00,  2.057574698274002e+00,  8.084878256794614e-01,  3.524014607950956e+01
481         ,  9.399999999999998e-01,  6.762839418696865e-01,  9.148156331280667e+00,  2.099737142083963e+01
482         ,  1.980000000000000e+00,  1.345335884543536e+00,  5.388847547716683e+00,  2.887578250809830e+01
483         ,  9.600000000000000e-01,  1.296609556980094e+00,  4.875239454859583e+00,  2.554853676806655e+01
484         ,  1.080000000000000e+00,  1.325400819402339e+00,  3.779194563238441e+00,  2.262048072531979e+01
485         ,  1.060000000000000e+00,  1.263104557981062e+00,  3.800219112515714e+00,  2.073638664533522e+01
486         ,  5.800000000000001e-01,  1.349773736020573e+00,  3.048985105241381e+00,  2.083288511598032e+01
487         ,  4.399999999999999e-01,  6.771037989012972e-01,  6.747479197903070e+00,  1.262811593244514e+01
488         ,  1.040000000000000e+00,  1.220219809143537e+00,  4.253454425137805e+00,  2.097369972548853e+01
489         ,  9.600000000000000e-01,  9.242144132630395e-01,  4.278271618280223e+00,  1.175872527325422e+01
490         ,  8.800000000000001e-01,  7.932076222642491e-01,  4.699329447107172e+00,  9.114343309676835e+00
491         ,  1.200000000000000e+00,  1.423471361334534e+00,  2.620925471097491e+00,  2.165188250709737e+01
492         ,  6.000000000000000e-01,  1.362551256839650e+00,  4.730882572960818e+00,  2.711590064206358e+01
493         ,  1.180000000000000e+00,  1.272329897909281e+00,  5.631831217029601e+00,  2.743132020936903e+01
494         ,  5.600000000000001e-01,  9.765988856503504e-01,  4.941214692545723e+00,  1.572314076752369e+01
495         ,  1.680000000000000e+00,  1.523037183602510e+00,  3.615382273833359e+00,  2.825822123004608e+01
496         ,  1.580000000000000e+00,  1.442083920937648e+00,  2.840254227912276e+00,  2.300374797713364e+01
497         ,  3.540000000000000e+00,  3.463620759734673e+00,  1.134207138501663e+00,  8.056316184915840e+01
498         ,  1.520000000000000e+00,  1.354318021351431e+00,  3.534995435814317e+00,  2.267523400082479e+01
499         ,  1.240000000000000e+00,  8.441675061204702e-01,  4.949203747883761e+00,  1.158951626519591e+01
500         ,  5.800000000000001e-01,  1.363363596744662e+00,  5.632484518115828e+00,  3.029427387923342e+01
501         ,  1.320000000000001e+00,  1.043309831747278e+00,  7.792184879613993e+00,  2.778915047913697e+01
502         ,  4.220000000000000e+00,  2.774112816926823e+00,  1.389190795907537e+00,  5.978752810207644e+01
503         ,  1.040000000000000e+00,  1.432713144478097e+00,  6.372763708824229e+00,  3.506224437566888e+01
504         ,  2.320000000000000e+00,  2.839154942167864e+00,  1.572176595516616e+00,  6.247132052187534e+01
505         ,  1.000000000000000e+00,  1.597351051965137e+00,  6.027119264809623e+00,  3.902717613515129e+01
506         ,  1.180000000000000e+00,  9.571846082110720e-01,  4.850629166700116e+00,  1.479628897263543e+01
507         ,  1.080000000000000e+00,  9.285753562639234e-01,  4.092247891633445e+00,  1.124525137500163e+01
508         ,  2.600000000000001e-01,  6.656461348709323e-01,  8.706683129995140e+00,  1.911928153618135e+01
509         ,  1.600000000000000e+00,  1.243956070393138e+00,  4.504628817577396e+00,  2.259793607962083e+01
510         ,  3.860000000000000e+00,  2.443933794507723e+00,  6.704612952901245e-01,  4.689853515573100e+01
511         ,  2.220000000000000e+00,  2.274842852025917e+00,  4.514517170589222e+00,  5.502739755311623e+01
512         ,  9.600000000000000e-01,  9.610918229601392e-01,  4.092501895294173e+00,  1.226794640517018e+01
514         ,  1.680000000000000e+00,  1.199433988578209e+00,  4.802631268696168e+00,  2.224095745723229e+01
515         ,  1.920000000000000e+00,  1.594692258357903e+00,  2.271590873340996e+00,  2.581077578324362e+01
516         ,  2.140000000000000e+00,  1.599507245866336e+00,  4.084861293667871e+00,  3.230297743421639e+01
518         ,  9.000000000000001e-01,  6.296851452255886e-01,  7.130381992231048e+00,  1.247700583333272e+01
519         ,  1.180000000000000e+00,  1.369869522339328e+00,  8.703871094175373e-01,  1.384595892794648e+01
520         ,  2.200000000000000e+00,  1.313192359156597e+00,  6.220576821501911e+00,  3.077420076799619e+01
521         ,  1.380000000000000e+00,  1.385023516061626e+00,  2.988378657230759e+00,  2.172864734875667e+01
523         ,  8.200000000000000e-01,  1.192071777791096e+00,  1.334356120508469e+00,  9.881262332308026e+00
524         ,  3.060000000000000e+00,  2.238640259966533e+00,  1.349136072434828e+00,  4.282061568854292e+01
525         ,  1.000000000000000e+00,  1.838367859303142e+00,  2.245662609689818e+00,  3.337743837454261e+01
526         ,  1.440000000000000e+00,  1.615897435401551e+00,  6.837184774794052e+00,  4.244273182166473e+01
527         ,  7.600000000000002e-01,  1.350566394536089e+00,  5.201981950057545e+00,  2.838669016224688e+01
529         ,  2.100000000000000e+00,  2.847726346742572e+00,  6.428408229456704e+00,  7.972261137204372e+01
530         ,  3.740000000000000e+00,  2.249188236937349e+00,  1.053026379303502e+00,  4.211660113288013e+01
531         ,  9.399999999999998e-01,  1.383513809857660e+00,  7.752065567280489e+00,  3.833952332171436e+01
532         ,  7.800000000000002e-01,  5.385006909514862e-01,  7.612830614859608e+00,  1.129869221951014e+01
533         ,  1.540000000000000e+00,  1.440874137405447e+00,  4.379065200319106e+00,  2.834685783924666e+01
534         ,  1.120000000000000e+00,  1.656737399774190e+00,  5.829633337416050e-01,  2.185547445670078e+01
535         ,  1.000000000000000e+00,  1.646117428647289e+00,  3.284091065163541e+00,  3.096742543371999e+01
536         ,  9.600000000000000e-01,  7.470702632006824e-01,  5.918820711998826e+00,  1.192899493035458e+01
537         ,  1.140000000000000e+00,  1.065528394789272e+00,  6.636365399046486e+00,  2.444552401499427e+01
538         ,  2.760000000000000e+00,  1.520400335243080e+00,  4.363017969430973e+00,  3.078979576673134e+01
540         ,  1.680000000000000e+00,  1.350761173879982e+00,  2.974927139473182e+00,  2.060493853799575e+01
541         ,  2.860000000000000e+00,  2.959331310277839e+00,  1.357060725206529e+00,  6.549553040869976e+01
542         ,  3.540000000000000e+00,  2.103013678709346e+00,  2.359100870188088e+00,  4.209043122154136e+01
543         ,  1.500000000000000e+00,  2.354684632594798e+00,  7.548831384041378e-01,  4.438916178517593e+01
544         ,  2.600000000000001e-01,  7.220024501834433e-01,  8.385628772828605e+00,  1.976753142883400e+01
545         ,  1.800000000000000e+00,  1.833055834554550e+00,  4.353805860549219e+00,  4.058255786560654e+01
546         ,  2.180000000000000e+00,  2.046455814643141e+00,  3.328540187706980e+00,  4.370320976024186e+01
547         ,  1.460000000000000e+00,  1.714029048358330e+00,  4.603739137768351e+00,  3.771622708188683e+01
548         ,  9.200000000000002e-01,  1.371108503005338e+00,  5.573192664457193e+00,  3.033031210790659e+01
549         ,  2.680000000000000e+00,  2.186179683262730e+00,  2.809481447730819e+00,  4.627881657358051e+01
550         ,  3.100000000000000e+00,  1.540428591903049e+00,  5.233022603054364e+00,  3.446152165792675e+01
551         ,  1.380000000000000e+00,  1.562426459329470e+00,  4.576279351411257e+00,  3.285619858330644e+01
552         ,  1.200000000000000e+00,  7.192574278921837e-01,  8.518546624360164e+00,  2.014607653521669e+01
553         ,  1.580000000000000e+00,  1.934047879175461e+00,  2.137007261510938e+00,  3.600415381103241e+01
554         ,  1.040000000000000e+00,  1.470383976204167e+00,  1.599296170268359e+00,  1.955350375356931e+01
555         ,  1.900000000000000e+00,  1.277284065620500e+00,  4.028630012635456e+00,  2.198070630770166e+01
557         ,  1.120000000000000e+00,  7.746874879201041e-01,  3.714939718586461e+00,  5.090011511282512e+00
558         ,  1.020000000000000e+00,  1.164833932336564e+00,  7.458614461092994e+00,  3.044148369681876e+01
559         ,  1.260000000000000e+00,  1.364506756378276e+00,  4.650046588195052e+00,  2.689467240083742e+01
560         ,  1.460000000000000e+00,  9.269628488857911e-01,  4.444687117524040e+00,  1.242703757467641e+01
561         ,  1.400000000000000e+00,  1.556673494699227e+00,  1.654629598825558e+00,  2.245858794832944e+01
562         ,  7.800000000000002e-01,  1.233011861796307e+00,  4.193572741983906e+00,  2.116627833587425e+01
563         ,  7.200000000000000e-01,  9.683171063655399e-01,  5.306123402300115e+00,  1.673895486098214e+01
564         ,  4.200000000000001e-01,  1.084017089562922e+00,  5.981280940889394e+00,  2.273572838819920e+01
565         ,  3.280000000000000e+00,  1.896082351651039e+00,  4.257885122042032e+00,  4.222769238532048e+01
566         ,  6.000000000000000e-01,  1.085625481148441e+00,  5.916757678888601e+00,  2.256063710577439e+01
567         ,  1.440000000000000e+00,  1.451426432819603e+00,  3.119591067304105e+00,  2.427415334296339e+01
570         ,  1.260000000000000e+00,  1.409343755826763e+00,  1.150874917273164e+00,  1.606725703904200e+01
571         ,  4.120000000000000e+00,  2.370281645175718e+00,  1.574000791068199e+00,  4.774369037526864e+01
572         ,  1.800000000000000e+00,  2.070562694269595e+00,  4.719782463623433e+00,  4.932583915062666e+01
573         ,  4.399999999999999e-01,  1.282780620202008e+00,  3.168121344111784e+00,  1.914428622161840e+01
574         ,  8.800000000000001e-01,  7.846235882688087e-01,  8.584786596783241e+00,  2.243179861767304e+01
575         ,  4.999999999999999e-01,  9.481277829399251e-01,  6.409757186750223e+00,  1.996385859420876e+01
576         ,  4.200000000000001e-01,  6.572864377630542e-01,  7.449190797094639e+00,  1.445921138330159e+01
577         ,  2.400000000000000e+00,  1.685567538934886e+00,  4.211334625752727e+00,  3.544963020985902e+01
578         ,  1.180000000000000e+00,  1.228782576198153e+00,  7.442714640091074e+00,  3.239542357418188e+01
580         ,  1.400000000000000e+00,  2.198875720871313e+00,  2.331153272224912e+00,  4.500509657128038e+01
581         ,  1.960000000000000e+00,  6.816672177526388e-01,  7.967606768614419e+00,  1.703822849236294e+01
583         ,  3.800000000000000e-01,  1.242835827293050e+00,  8.500966571255734e+00,  3.653767828709743e+01
584         ,  8.600000000000001e-01,  6.700843035979372e-01,  6.026493725365111e+00,  9.886291852841392e+00
585         ,  2.640000000000001e+00,  2.352424075760862e+00,  5.259747845441883e+00,  6.007135763480320e+01
586         ,  1.920000000000000e+00,  2.517299478308926e+00,  6.247344855358361e-01,  4.904409567460938e+01
587         ,  1.140000000000000e+00,  1.650549143431827e+00,  1.153518551219766e+00,  2.365620908864170e+01
588         ,  1.860000000000000e+00,  5.681456134811844e-01,  8.287311962889440e+00,  1.458888219050556e+01
589         ,  1.220000000000000e+00,  1.538521670527200e+00,  5.637706995849657e+00,  3.581675421302229e+01
590         ,  6.799999999999999e-01,  1.021708824708297e+00,  4.836698228067109e+00,  1.677520086935223e+01
591         ,  1.920000000000000e+00,  2.124899162715523e+00,  1.441679831944642e+00,  3.957000254007159e+01
592         ,  1.960000000000000e+00,  2.105452587994999e+00,  9.736035005783158e-01,  3.732207391228421e+01
593         ,  1.540000000000000e+00,  8.571066309689893e-01,  7.112189517362556e+00,  1.955994601004398e+01
594         ,  1.080000000000000e+00,  6.108786382942343e-01,  7.241512505943416e+00,  1.227464126221042e+01
595         ,  2.820000000000000e+00,  2.789604031965269e+00,  1.250965635035110e+00,  5.979096368870026e+01
596         ,  1.120000000000000e+00,  1.149407095205285e+00,  4.406912118832397e+00,  1.928509267899672e+01
597         , -1.200000000000000e-01,  8.988693780548846e-01,  6.066832573468070e+00,  1.721676223625165e+01
598         ,  1.000000000000000e+00,  1.292847819183319e+00,  6.138790740843739e+00,  2.984888724945704e+01
599         ,  1.240000000000000e+00,  9.749896759951161e-01,  4.790173472089544e+00,  1.514439072888297e+01
600         ,  9.200000000000002e-01,  1.194505538586166e+00,  7.202263118141810e+00,  3.047744804654975e+01
601         ,  7.600000000000002e-01,  1.265667052459399e+00,  1.391908758568696e+00,  1.239519939843151e+01
602         ,  1.400000000000000e+00,  7.150801947467686e-01,  4.928812106371995e+00,  7.461731186609891e+00
603         ,  1.880000000000000e+00,  1.544206501561698e+00,  6.335758145645960e+00,  3.843643751608032e+01
604         ,  2.860000000000000e+00,  2.611425043949672e+00,  1.102140637265935e+00,  5.367138417948222e+01
605         ,  3.000000000000000e+00,  1.783483566502041e+00,  5.224748983368005e+00,  4.207041870256312e+01
606         ,  1.520000000000000e+00,  1.308491716941739e+00,  4.009743849072827e+00,  2.289534077071739e+01
607         ,  8.800000000000001e-01,  1.511691170319504e+00,  3.696880170947321e+00,  2.818667393480100e+01
608         ,  2.460000000000000e+00,  1.754107267090029e+00,  3.012557290357780e+00,  3.341139239987459e+01
609         ,  1.480000000000000e+00,  1.497077910555027e+00,  3.397481790996269e+00,  2.668048511062781e+01
610         ,  1.740000000000000e+00,  1.463611915323754e+00,  3.381292187662536e+00,  2.557222602002535e+01
611         ,  1.640000000000000e+00,  1.475081970927212e+00,  2.452028391647749e+00,  2.268308653411611e+01
612         ,  1.780000000000000e+00,  1.275565773456890e+00,  5.829880069770327e+00,  2.822556983659877e+01
613         ,  1.180000000000000e+00,  1.130351802033166e+00,  4.684519289249799e+00,  1.965706871186082e+01
614         ,  1.520000000000000e+00,  3.616272489996852e+00,  5.342070782074109e+00,  1.000747716500314e+02
617         ,  3.000000000000000e-01,  8.873352341249527e-01,  6.237285594805845e+00,  1.745037361693369e+01
618         ,  1.620000000000000e+00,  1.220154059003130e+00,  1.084732404044463e+00,  9.890809367467616e+00
619         ,  7.400000000000001e-01,  1.251435514857582e+00,  3.237702370911797e+00,  1.840260915368727e+01
620         ,  2.600000000000001e+00,  7.361067431930137e-01,  7.282943430851487e+00,  1.635472659534620e+01
621         ,  1.100000000000000e+00,  8.016947280282981e-01,  4.609231623079648e+00,  9.065978062788396e+00
622         ,  6.600000000000000e-01,  1.203546382906502e+00,  3.565345918052511e+00,  1.804347645287760e+01
623         ,  1.140000000000000e+00,  8.016233525365758e-01,  7.332112921999409e+00,  1.858548201602574e+01
624         ,  2.200000000000000e+00,  2.128727357873744e+00,  2.620504194047536e+00,  4.381257646277076e+01
625         ,  1.640000000000000e+00,  1.574056139187678e+00,  2.742195830439864e+00,  2.680797676511959e+01
626         ,  2.000000000000000e-02,  1.141885406789031e+00,  7.126978009297002e+00,  2.856063054897397e+01
628         ,  2.020000000000000e+00,  1.263017536745943e+00,  3.911019102550309e+00,  2.112111275218130e+01
629         ,  2.460000000000000e+00,  2.085085426396545e+00,  1.446473381225677e+00,  3.833564699124963e+01
630         ,  1.080000000000000e+00,  1.444555068427364e+00,  8.223746622245438e+00,  4.190714074431160e+01
631         ,  1.040000000000000e+00,  6.446244446909229e-01,  6.867402907135286e+00,  1.202684113755356e+01
632         ,  1.640000000000000e+00,  1.656083877321769e+00,  5.889592518269953e+00,  4.039189082420476e+01
633         ,  1.480000000000000e+00,  1.466345456563861e+00,  2.625109965759659e+00,  2.301380331625655e+01
635         ,  2.320000000000000e+00,  1.622772218115085e+00,  6.105895864118083e+00,  4.010149504429327e+01
636         ,  1.420000000000000e+00,  1.075312334656741e+00,  3.797566919658044e+00,  1.482587529177913e+01
637         ,  8.600000000000001e-01,  6.933763941247718e-01,  6.070786447531220e+00,  1.077311809992603e+01
638         ,  1.360000000000000e+00,  1.400240742022856e+00,  3.940480047801130e+00,  2.553627729133876e+01
639         ,  1.100000000000000e+00,  9.546651522081944e-01,  4.771016213154799e+00,  1.443871530656751e+01
640         ,  1.460000000000000e+00,  1.370407021195843e+00,  5.117167139798033e+00,  2.871357559033988e+01
641         ,  1.600000000000000e+00,  1.405772023567752e+00,  2.218276174534676e+00,  1.968765383479425e+01
642         ,  2.720000000000000e+00,  1.957231336110745e+00,  1.210645604483458e+00,  3.349324821505044e+01
644         ,  9.000000000000001e-01,  1.212038423406476e+00,  7.214090756694700e+00,  3.106976697614050e+01
645         ,  1.280000000000000e+00,  1.524254716201416e+00,  5.190940783330794e+00,  3.380611162797846e+01
646         ,  1.780000000000000e+00,  1.984399514415226e+00,  2.080900163824976e+00,  3.739021503083504e+01
647         ,  9.800000000000000e-01,  1.197928900271337e+00,  5.622943875004103e+00,  2.506224339236666e+01
648         ,  8.200000000000000e-01,  1.386527518903932e+00,  5.633619962078575e+00,  3.102615420384512e+01
649         ,  1.260000000000000e+00,  1.455013344055428e+00,  3.729750946540794e+00,  2.652056069407402e+01
650         ,  2.400000000000000e-01,  1.259105920796149e+00,  2.961206334245204e+00,  1.767675671797739e+01
651         ,  1.340000000000000e+00,  1.362573362950322e+00,  5.531972590912286e+00,  2.991795737528678e+01
652         ,  8.200000000000000e-01,  1.228888835812288e+00,  6.019032701057013e+00,  2.742023534227403e+01
653         ,  4.999999999999999e-01,  1.020607304383272e+00,  5.824044031938273e+00,  2.019327336389315e+01
655         ,  6.200000000000000e-01,  1.070367816594863e+00,  6.537698725734892e+00,  2.425256816497355e+01
656         ,  1.960000000000000e+00,  1.939394439144321e+00,  1.533707393180478e+00,  3.406246345895649e+01
657         ,  1.160000000000000e+00,  1.101205909574654e+00,  2.620652259859756e+00,  1.152396492480421e+01
658         ,  1.260000000000000e+00,  1.435483197555024e+00,  3.780116312191132e+00,  2.608296431442422e+01
660         ,  1.500000000000000e+00,  1.454310199417046e+00,  8.508642920979975e-01,  1.643117695355874e+01
661         ,  2.040000000000000e+00,  1.652738114533017e+00,  6.088314054047478e+00,  4.098166948752309e+01
662         ,  1.780000000000000e+00,  1.475187542377119e+00,  8.408671849644240e-01,  1.705227331609959e+01
663         ,  1.680000000000000e+00,  1.270913082386786e+00,  6.019375342640222e+00,  2.874201554131494e+01
664         ,  1.160000000000000e+00,  1.363102742504379e+00,  5.041988037661262e+00,  2.822114718402374e+01
665         ,  1.640000000000000e+00,  1.518564404632802e+00,  3.673724649031215e+00,  2.832168700258025e+01
666         ,  2.540000000000000e+00,  1.568161945198720e+00,  5.692543659751156e+00,  3.693993913294828e+01
667         ,  1.500000000000000e+00,  1.402272601604842e+00,  4.820164865966581e+00,  2.867633023278565e+01
668         ,  4.799999999999998e-01,  1.187775808289947e+00,  5.028191121214277e+00,  2.266337625157570e+01
669         ,  1.320000000000001e+00,  8.511145515879760e-01,  4.627900023370596e+00,  1.068424303921481e+01
670         ,  1.100000000000000e+00,  1.228211547087275e+00,  6.842952061774811e+00,  3.028014688566853e+01
671         ,  2.240000000000000e+00,  2.321256266722609e+00, -1.793044697171539e-01,  4.007190313311529e+01
672         ,  1.980000000000000e+00,  2.079364449265973e+00,  3.982112123192227e+00,  4.702284064038770e+01
673         ,  8.000000000000003e-01,  8.944791695154558e-01,  2.998666489186191e+00,  6.349616723528380e+00
674         ,  1.340000000000000e+00,  1.680164197143117e+00,  2.285041344753989e+00,  2.854370601700417e+01
675         ,  4.999999999999999e-01,  1.536997713513604e+00,  6.304395464999935e+00,  3.810023314119908e+01
676         ,  6.799999999999999e-01,  1.273705918631497e+00,  7.487908140987443e-01,  1.039887150977173e+01
677         ,  5.400000000000000e-01,  1.231967033021204e+00,  6.540773030833838e+00,  2.934145904184764e+01
678         ,  2.800000000000000e+00,  2.331522164474400e+00,  3.154735165976224e+00,  5.205343129736484e+01
679         ,  1.440000000000000e+00,  1.028188788712501e+00,  1.623977197396831e+00,  5.744143108722954e+00
681         ,  9.399999999999998e-01,  1.559796916409734e+00,  5.274031371481490e+00,  3.521356257147971e+01
682         ,  1.320000000000001e+00,  1.043948525345015e+00,  4.904500728848398e+00,  1.771116875048700e+01
683         ,  1.960000000000000e+00,  1.396311453805397e+00,  7.429702918894266e+00,  3.761439799286673e+01
685         ,  1.220000000000000e+00,  1.108182064359223e+00,  9.054696217953050e-01,  5.745298403871727e+00
686         ,  8.800000000000001e-01,  1.098225067453542e+00,  7.302432320414087e+00,  2.780218833162747e+01
688         ,  6.000000000000000e-01,  1.261661308570482e+00,  2.201808017663071e+00,  1.510148918504478e+01
689         ,  8.200000000000000e-01,  1.599237390309058e+00,  3.921601765884728e+00,  3.172358898143755e+01
690         ,  8.600000000000001e-01,  9.087363865722961e-01,  5.803969692505072e+00,  1.660761077051869e+01
691         ,  3.600000000000000e-01,  1.367416712402509e+00,  3.112288329606143e+00,  2.160867052263980e+01
692         ,  1.660000000000000e+00,  1.319457036622793e+00,  7.847016322035973e+00,  3.665862176403132e+01
693         ,  1.880000000000000e+00,  1.711724535495963e+00,  5.158342651536646e+00,  3.958322346752545e+01
694         ,  3.080000000000000e+00,  2.214346768128876e+00,  5.727542462191721e+00,  5.736822537052351e+01
696         ,  2.220000000000000e+00,  1.878824741341689e+00,  2.842250146196232e+00,  3.673499664507325e+01
697         ,  1.260000000000000e+00,  1.368129062352927e+00,  2.937523524205608e+00,  2.101991393640554e+01
698         ,  9.600000000000000e-01,  1.549133377469618e+00,  1.847465167792273e+00,  2.289597915162291e+01
699         ,  8.600000000000001e-01,  1.355186753782632e+00,  2.836317141178170e+00,  2.025929867312133e+01
700         ,  2.220000000000000e+00,  1.692039426231522e+00,  5.733982788189702e+00,  4.097761076076885e+01
702         ,  2.160000000000000e+00,  2.231656294920048e+00,  4.744374759879636e+00,  5.447408849136819e+01
705         ,  8.200000000000000e-01,  9.805249023522943e-01,  3.494131580421354e+00,  1.078615323054346e+01
706         ,  1.160000000000000e+00,  1.238811896560233e+00,  1.590306218792856e+00,  1.224507886363757e+01
707         ,  7.400000000000001e-01,  1.420507563298658e+00,  5.848569381197574e+00,  3.284561766072497e+01
708         ,  2.500000000000000e+00,  1.598946465849318e+00,  3.365948640385596e+00,  2.977136240035800e+01
710         ,  1.280000000000000e+00,  1.001979933234283e+00,  3.204256554617779e+00,  1.044668731644327e+01
711         ,  1.880000000000000e+00,  7.045093779933086e-01,  7.504229583751175e+00,  1.613562584996870e+01
712         ,  1.200000000000000e+00,  9.816071860204394e-01,  1.981609818014865e+00,  5.530968511503800e+00
713         ,  2.120000000000000e+00,  2.113643262532448e+00,  3.197018668665510e+00,  4.535460484551680e+01
714         ,  1.600000000000000e+00,  1.112089374461424e+00,  6.418129247932631e+00,  2.514551134921291e+01
715         ,  1.140000000000000e+00,  1.460545987393850e+00,  5.027377105619605e+00,  3.123213819557385e+01
716         ,  1.080000000000000e+00,  1.111456442438080e+00,  1.416133696223540e+00,  7.633953970101147e+00
717         ,  9.600000000000000e-01,  1.605755380062266e+00,  3.507560083465921e+00,  3.048053410336369e+01
718         ,  1.660000000000000e+00,  1.236658072911065e+00,  3.794773686011392e+00,  1.988628237896170e+01
719         ,  9.800000000000000e-01,  9.921490163253656e-01,  4.072415989170200e+00,  1.317365740887051e+01
720         ,  4.200000000000001e-01,  1.044226906047976e+00,  5.643797019906136e+00,  2.030518990310464e+01
721         ,  1.400000000000000e+00,  1.520466402311009e+00,  2.554861226952336e+00,  2.446885999164678e+01
722         ,  1.200000000000000e+00,  1.316170501350375e+00,  5.267216447290306e+00,  2.753394471627116e+01
724         ,  1.999999999999999e-01,  9.652675453627970e-01,  6.885059216841896e+00,  2.216456510924692e+01
725         ,  1.280000000000000e+00,  1.537196925170973e+00,  2.004443996445156e+00,  2.306982986310028e+01
726         ,  3.000000000000000e-01,  9.906540650970376e-01,  7.355204331459629e+00,  2.460638668297464e+01
727         ,  1.940000000000000e+00,  1.474591935386775e+00,  7.609728308133408e+00,  4.070384395589342e+01
728         ,  1.220000000000000e+00,  1.765628511467254e+00,  4.125637404944450e+00,  3.766581135988277e+01
729         ,  1.799999999999999e-01,  1.042494047080738e+00,  5.337844774695250e+00,  1.918084003560838e+01
730         ,  1.120000000000000e+00,  1.205250931459184e+00,  4.456513012934337e+00,  2.121339668737130e+01
733         ,  1.280000000000000e+00,  1.008547475215409e+00,  7.085369472205953e+00,  2.422507859275555e+01
734         ,  1.000000000000000e+00,  1.078145420661285e+00,  5.505714484861091e+00,  2.088818900148895e+01
735         ,  4.440000000000000e+00,  3.354895518774233e+00,  2.854779787253557e+00,  8.316328437482059e+01
736         ,  1.720000000000000e+00,  2.647476262114180e+00,  3.491678192559359e+00,  6.316033251902375e+01
738         ,  2.300000000000000e+00,  2.511784313948334e+00,  3.999428680912392e+00,  6.067188167889509e+01
739         ,  1.440000000000000e+00,  1.055571795735507e+00,  5.558918765383313e+00,  2.036488099014228e+01
740         ,  3.140000000000000e+00,  2.452980656963496e+00,  8.647048336431333e-01,  4.786208395752337e+01
741         ,  1.520000000000000e+00,  6.391141935198779e-01,  7.040560684324280e+00,  1.245920741895090e+01
742         ,  1.400000000000000e-01,  6.251904696293646e-01,  8.769996714848942e+00,  1.806939476011500e+01
743         ,  1.020000000000000e+00,  6.644297827375901e-01,  7.624284152862481e+00,  1.529597650493004e+01
744         ,  1.760000000000000e+00,  1.794648955748710e+00,  2.605367259515686e+00,  3.326146781531964e+01
745         ,  7.999999999999990e-02,  9.431976326290660e-01,  6.172660243799283e+00,  1.897981884233868e+01
746         ,  1.999999999999999e-01,  1.130755376002372e+00,  5.360815926521662e+00,  2.203471809512581e+01
749         ,  4.600000000000000e-01,  8.749887332329360e-01,  4.870381159730586e+00,  1.228241366662181e+01
750         ,  1.700000000000000e+00,  1.374817544218001e+00,  2.235790657216082e+00,  1.877617843768222e+01
751         ,  2.100000000000000e+00,  1.781040335694283e+00,  1.208661228597274e+00,  2.794963233899339e+01
753         ,  1.460000000000000e+00,  1.079569964534646e+00,  4.601290417882582e+00,  1.777023945825018e+01
755         ,  1.160000000000000e+00,  1.142797585260397e+00,  4.289372546918935e+00,  1.866636495221116e+01
756         ,  2.260000000000000e+00,  2.475350290972720e+00,  1.064737937724374e+00,  4.926453711371574e+01
757         ,  1.460000000000000e+00,  1.071589057038109e+00,  4.302683820573298e+00,  1.647523639272025e+01
758         ,  9.399999999999998e-01,  1.117144054673003e+00,  5.529214113634081e+00,  2.219587002846854e+01
759         ,  1.240000000000000e+00,  1.193193953379098e+00,  4.117488919983813e+00,  1.964896853499828e+01
760         ,  7.400000000000001e-01,  1.631321252677713e+00,  5.692375088747900e+00,  3.892408588167368e+01
